from , to, time
231_255,231_255,38000.0
231_255,255_265,38000.0
105_123,105_123,38000.0
108_226,108_226,38000.0
107_176,107_176,38000.0
170_212,170_212,38000.0
170_212,87_170,38000.0
97_162,97_162,38000.0
97_162,268_286,38000.0
97_162,162_268,38000.0
110_254,110_254,38000.0
110_254,60_110,38000.0
A23,A23,38000.0
135_227,135_227,38000.0
135_227,74_135,38000.0
40_134,40_134,38000.0
206_261,206_261,38000.0
82_106,82_106,38000.0
82_106,106_278,38000.0
A5,A5,38000.0
A5,5_191,38000.0
A5,5_289,38000.0
153_168,153_168,38000.0
153_168,138_153,38000.0
153_168,153_195,38000.0
A54,A54,38000.0
A54,54_203,38000.0
88_262,88_262,38000.0
88_262,A88,38000.0
87_170,170_212,38000.0
87_170,87_170,38000.0
221_269,221_269,38000.0
221_269,182_221,38000.0
220_241,220_241,38000.0
220_241,241_284,38000.0
135_207,135_207,38000.0
135_207,225_251,38000.0
A88,88_262,38000.0
A88,A88,38000.0
106_243,106_243,38000.0
106_243,82_172,38000.0
A97,A97,38000.0
107_248,107_248,38000.0
A35,A35,38000.0
A35,144_281,38000.0
A35,121_144,38000.0
A35,144_180,38000.0
144_281,A35,38000.0
144_281,144_281,38000.0
144_281,121_144,38000.0
144_281,144_180,38000.0
58_280,58_280,38000.0
58_280,A58,38000.0
13_132,13_132,38000.0
171_206,171_206,38000.0
171_206,206_282,38000.0
171_206,206_249,38000.0
53_274,53_274,38000.0
53_274,A53,38000.0
135_252,135_252,38000.0
135_252,252_288,38000.0
A48,A48,38000.0
268_286,97_162,38000.0
268_286,268_286,38000.0
268_286,162_268,38000.0
A26,A26,38000.0
A58,58_280,38000.0
A58,A58,38000.0
255_265,231_255,38000.0
255_265,255_265,38000.0
A43,A43,38000.0
225_251,135_207,38000.0
225_251,225_251,38000.0
84_205,84_205,38000.0
84_205,A84,38000.0
84_205,205_271,38000.0
84_205,84_285,38000.0
217_270,217_270,38000.0
143_164,143_164,38000.0
143_164,164_190,38000.0
143_164,97_143,38000.0
53_216,53_216,38000.0
A38,A38,38000.0
106_278,82_106,38000.0
106_278,106_278,38000.0
61_276,61_276,38000.0
61_276,A61,38000.0
61_276,61_287,38000.0
164_190,143_164,38000.0
164_190,164_190,38000.0
164_190,97_143,38000.0
121_144,A35,38000.0
121_144,144_281,38000.0
121_144,121_144,38000.0
121_144,144_180,38000.0
71_223,71_223,38000.0
174_240,174_240,38000.0
174_240,240_279,38000.0
138_153,153_168,38000.0
138_153,138_153,38000.0
138_153,153_195,38000.0
77_150,77_150,38000.0
60_110,110_254,38000.0
60_110,60_110,38000.0
153_195,153_168,38000.0
153_195,138_153,38000.0
153_195,153_195,38000.0
82_172,106_243,38000.0
82_172,82_172,38000.0
A10,A10,38000.0
247_266,247_266,38000.0
97_143,143_164,38000.0
97_143,164_190,38000.0
97_143,97_143,38000.0
252_288,135_252,38000.0
252_288,252_288,38000.0
55_230,55_230,38000.0
A84,84_205,38000.0
A84,A84,38000.0
A84,205_271,38000.0
A84,84_285,38000.0
54_203,A54,38000.0
54_203,54_203,38000.0
53_159,53_159,38000.0
35_112,35_112,38000.0
A61,61_276,38000.0
A61,A61,38000.0
A61,61_287,38000.0
97_260,97_260,38000.0
A7,A7,38000.0
141_275,141_275,38000.0
141_275,77_141,38000.0
15_182,15_182,38000.0
69_136,69_136,38000.0
A28,A28,38000.0
182_221,221_269,38000.0
182_221,182_221,38000.0
205_271,84_205,38000.0
205_271,A84,38000.0
205_271,205_271,38000.0
205_271,84_285,38000.0
39_187,39_187,38000.0
206_282,171_206,38000.0
206_282,206_282,38000.0
206_282,206_249,38000.0
144_180,A35,38000.0
144_180,144_281,38000.0
144_180,121_144,38000.0
144_180,144_180,38000.0
241_284,220_241,38000.0
241_284,241_284,38000.0
215_256,215_256,38000.0
215_256,39_215,38000.0
169_267,169_267,38000.0
169_267,88_169,38000.0
97_253,97_253,38000.0
A53,53_274,38000.0
A53,A53,38000.0
77_141,141_275,38000.0
77_141,77_141,38000.0
234_283,234_283,38000.0
234_283,106_234,38000.0
84_285,84_205,38000.0
84_285,A84,38000.0
84_285,205_271,38000.0
84_285,84_285,38000.0
240_279,174_240,38000.0
240_279,240_279,38000.0
206_249,171_206,38000.0
206_249,206_282,38000.0
206_249,206_249,38000.0
39_215,215_256,38000.0
39_215,39_215,38000.0
176_273,176_273,38000.0
A39,A39,38000.0
162_268,97_162,38000.0
162_268,268_286,38000.0
162_268,162_268,38000.0
A75,A75,38000.0
106_234,234_283,38000.0
106_234,106_234,38000.0
5_191,A5,38000.0
5_191,5_191,38000.0
5_191,5_289,38000.0
74_135,135_227,38000.0
74_135,74_135,38000.0
88_169,169_267,38000.0
88_169,88_169,38000.0
A46,A46,38000.0
190_220,190_220,38000.0
192_228,192_228,38000.0
97_246,97_246,38000.0
61_287,61_276,38000.0
61_287,A61,38000.0
61_287,61_287,38000.0
5_289,A5,38000.0
5_289,5_191,38000.0
5_289,5_289,38000.0
