from , to, weight, time
195_262,38_195,0.7437928383002511,36000.0
118_123,209_236,-0.023290427276329278,36000.0
118_123,88_128,0.9900523196199404,36000.0
209_236,118_123,-0.05602051503477266,36000.0
209_236,88_128,0.01748954541432342,36000.0
A59,59_180,0.9945230056716106,36000.0
130_268,86_130,0.14544676847917046,36000.0
130_268,130_238,-0.8845519942675814,36000.0
59_180,A59,0.9979561463303036,36000.0
A68,68_247,-0.060304271961009494,36000.0
17_225,A17,1.0006029188310621,36000.0
17_225,225_248,0.9376713687030652,36000.0
17_225,225_255,0.9930318629471235,36000.0
89_139,A89,0.9984702745214622,36000.0
167_219,219_265,0.9259678161842185,36000.0
147_237,237_267,0.9244414079435312,36000.0
147_237,110_147,0.8461730470104137,36000.0
A90,90_243,0.9985523345627227,36000.0
170_226,146_170,1.008920521414197,36000.0
114_137,137_245,1.0172898413746243,36000.0
175_259,A12,0.5716904311554568,36000.0
175_259,132_175,0.997187017114748,36000.0
237_267,147_237,0.6709063749663879,36000.0
237_267,110_147,-0.6928700222524282,36000.0
239_256,208_239,-0.01444326868642202,36000.0
A20,20_197,0.9966038008155685,36000.0
A20,20_233,0.9898659286538353,36000.0
90_243,A90,0.998173962649503,36000.0
134_211,211_266,0.9556645837291196,36000.0
20_197,A20,0.9941325844054623,36000.0
20_197,20_233,0.9911103715540602,36000.0
55_208,208_239,0.9971215430530346,36000.0
68_247,A68,1.0074045487357965,36000.0
86_130,130_268,-0.003695660042363419,36000.0
86_130,130_238,0.9958295274119104,36000.0
A58,154_249,1.0095959810646067,36000.0
253_261,191_253,0.5459603216495793,36000.0
32_206,A32,0.9950471189369475,36000.0
239_264,55_208,-0.8716793014133896,36000.0
239_264,208_239,-4.6709763663802694E-4,36000.0
A32,32_206,0.9946363254865529,36000.0
211_266,134_211,0.8347243107605361,36000.0
A89,89_139,0.999,36000.0
216_223,196_216,0.9797953550301777,36000.0
A17,17_225,0.9700626579865497,36000.0
191_253,253_261,0.8561972170936193,36000.0
137_245,114_137,-0.0019749959714690547,36000.0
A12,175_259,-0.03627663336192337,36000.0
A12,132_175,0.9768755216511642,36000.0
91_269,A91,-0.006442309231968438,36000.0
225_248,17_225,0.25765385735533236,36000.0
215_257,192_215,0.997993439742731,36000.0
130_238,130_268,-0.7402779368154192,36000.0
130_238,86_130,0.9973797309971542,36000.0
20_233,A20,0.9983547478740158,36000.0
20_233,20_197,0.9943457963876656,36000.0
145_260,3_145,-0.008896733191632894,36000.0
A91,91_269,-0.01832449937695406,36000.0
219_265,167_219,0.8372542612294543,36000.0
126_187,126_232,-0.034527159041496835,36000.0
88_128,118_123,0.9920701022274157,36000.0
88_128,209_236,0.06675190558448142,36000.0
44_189,A44,1.0300206153416844,36000.0
A44,44_189,0.9678310547841665,36000.0
A44,44_179,0.9892029484252686,36000.0
126_217,126_187,0.8781014364959664,36000.0
110_147,147_237,0.9641832687909491,36000.0
146_170,170_226,1.0126701885459704,36000.0
215_241,192_215,0.8513639838307153,36000.0
38_195,195_262,0.23437122349977277,36000.0
154_249,A58,0.974934068016712,36000.0
44_179,44_189,1.004631966864212,36000.0
44_179,A44,0.9983955046335091,36000.0
126_232,126_187,0.01692597680979348,36000.0
132_175,175_259,0.8722728262825251,36000.0
132_175,A12,0.975812207246847,36000.0
215_234,192_215,1.0023655562827736,36000.0
225_255,17_225,0.9978213102399324,36000.0
196_216,216_223,1.012356404911965,36000.0
208_239,239_256,0.08713340776963693,36000.0
208_239,55_208,0.9926800705144636,36000.0
208_239,239_264,0.008009786618109029,36000.0
3_145,145_260,-0.007304952020026889,36000.0
192_215,215_257,0.9928772538806822,36000.0
192_215,215_241,0.24702130378506099,36000.0
192_215,215_234,0.49300044714968794,36000.0
