115.0,246_254
145.0,3_191
101.0,54_253
84.0,264_333
0.0,249_342
28.0,A59
121.0,272_303
107.0,36_119
70.0,282_294
0.0,291_348
61.0,297_325
131.0,280_319
175.0,163_271
86.0,33_278
99.0,289_315
60.0,44_311
56.0,187_228
109.0,221_268
75.0,89_143
72.0,251_292
191.0,A92
110.0,86_304
42.0,155_257
81.0,119_334
63.0,32_286
181.0,61_194
208.0,116_233
111.0,119_289
103.0,247_309
129.0,254_287
103.0,198_291
99.0,128_247
148.0,194_280
0.0,21_341
44.0,303_330
73.0,209_322
58.0,186_217
195.0,203_245
238.0,194_234
95.0,144_275
79.0,A21
0.0,316_344
68.0,A89
193.0,116_216
43.0,181_335
0.0,294_343
67.0,103_336
103.0,309_312
81.0,21_307
150.0,140_183
77.0,21_269
114.0,178_209
173.0,255_279
140.0,84_163
29.0,257_339
45.0,228_328
0.0,257_347
106.0,247_263
139.0,234_298
0.0,263_346
89.0,144_296
110.0,234_331
170.0,84_274
102.0,119_326
145.0,264_317
202.0,234_301
75.0,6_297
132.0,29_198
74.0,96_249
83.0,53_117
179.0,92_116
57.0,311_338
137.0,225_232
58.0,139_173
96.0,254_323
163.0,234_264
91.0,33_293
167.0,234_285
129.0,218_306
177.0,191_218
99.0,88_103
122.0,184_258
73.0,183_316
121.0,299_324
99.0,226_265
47.0,145_321
164.0,271_308
113.0,149_221
81.0,84_314
45.0,A17
87.0,221_332
49.0,A44
140.0,211_241
0.0,143_340
0.0,216_345
56.0,A32
81.0,A33
191.0,216_305
174.0,273_299
0.0,305_349
