from , to, time
129_163,129_163,16000.0
126_141,126_141,16000.0
126_141,41_126,16000.0
126_141,126_176,16000.0
126_141,141_173,16000.0
A32,A32,16000.0
132_149,132_149,16000.0
132_149,12_132,16000.0
132_149,132_175,16000.0
19_120,19_120,16000.0
19_120,A19,16000.0
12_132,132_149,16000.0
12_132,12_132,16000.0
12_132,132_175,16000.0
A1,A1,16000.0
A1,110_147,16000.0
A1,1_110,16000.0
30_138,30_138,16000.0
A86,A86,16000.0
A86,86_130,16000.0
A96,A96,16000.0
A56,A56,16000.0
A91,A91,16000.0
A31,A31,16000.0
86_130,A86,16000.0
86_130,86_130,16000.0
114_137,114_137,16000.0
114_137,35_114,16000.0
43_129,43_129,16000.0
43_129,A43,16000.0
120_160,120_160,16000.0
A99,A99,16000.0
A99,99_156,16000.0
A95,A95,16000.0
64_112,64_112,16000.0
32_136,32_136,16000.0
A80,A80,16000.0
A80,80_166,16000.0
128_153,128_153,16000.0
A54,A54,16000.0
A54,54_178,16000.0
A73,A73,16000.0
A51,A51,16000.0
156_167,156_167,16000.0
A90,A90,16000.0
4_155,4_155,16000.0
4_155,A4,16000.0
117_168,117_168,16000.0
117_168,168_172,16000.0
A52,A52,16000.0
118_123,118_123,16000.0
118_123,88_128,16000.0
A58,A58,16000.0
A58,58_154,16000.0
A55,A55,16000.0
A4,4_155,16000.0
A4,A4,16000.0
A44,A44,16000.0
A44,44_134,16000.0
A44,44_179,16000.0
132_175,132_149,16000.0
132_175,12_132,16000.0
132_175,132_175,16000.0
A7,A7,16000.0
40_105,40_105,16000.0
88_128,118_123,16000.0
88_128,88_128,16000.0
44_134,A44,16000.0
44_134,44_134,16000.0
44_134,44_179,16000.0
149_161,149_161,16000.0
A12,A12,16000.0
A89,A89,16000.0
141_158,141_158,16000.0
A60,A60,16000.0
62_169,62_169,16000.0
53_177,53_177,16000.0
53_177,A53,16000.0
A24,A24,16000.0
15_159,15_159,16000.0
15_159,A15,16000.0
39_121,39_121,16000.0
7_135,7_135,16000.0
A68,A68,16000.0
110_147,A1,16000.0
110_147,110_147,16000.0
110_147,1_110,16000.0
136_143,136_143,16000.0
A97,A97,16000.0
41_126,126_141,16000.0
41_126,41_126,16000.0
41_126,126_176,16000.0
41_126,141_173,16000.0
A59,A59,16000.0
A43,43_129,16000.0
A43,A43,16000.0
145_171,145_171,16000.0
145_171,3_145,16000.0
126_176,126_141,16000.0
126_176,41_126,16000.0
126_176,126_176,16000.0
126_176,141_173,16000.0
A30,A30,16000.0
139_157,139_157,16000.0
80_166,A80,16000.0
80_166,80_166,16000.0
A62,A62,16000.0
A17,A17,16000.0
A19,19_120,16000.0
A19,A19,16000.0
43_151,43_151,16000.0
A15,15_159,16000.0
A15,A15,16000.0
A0,A0,16000.0
100_164,100_164,16000.0
A6,A6,16000.0
54_178,A54,16000.0
54_178,54_178,16000.0
A20,A20,16000.0
73_162,73_162,16000.0
3_145,145_171,16000.0
3_145,3_145,16000.0
114_122,114_122,16000.0
99_156,A99,16000.0
99_156,99_156,16000.0
1_110,A1,16000.0
1_110,110_147,16000.0
1_110,1_110,16000.0
A26,A26,16000.0
A39,A39,16000.0
A39,39_174,16000.0
A38,A38,16000.0
99_100,99_100,16000.0
A49,A49,16000.0
141_173,126_141,16000.0
141_173,41_126,16000.0
141_173,126_176,16000.0
141_173,141_173,16000.0
32_152,32_152,16000.0
47_104,47_104,16000.0
47_104,A47,16000.0
39_174,A39,16000.0
39_174,39_174,16000.0
58_154,A58,16000.0
58_154,58_154,16000.0
A27,A27,16000.0
89_139,89_139,16000.0
168_172,117_168,16000.0
168_172,168_172,16000.0
A36,A36,16000.0
A53,53_177,16000.0
A53,A53,16000.0
146_170,146_170,16000.0
146_170,133_146,16000.0
35_114,114_137,16000.0
35_114,35_114,16000.0
A50,A50,16000.0
133_146,146_170,16000.0
133_146,133_146,16000.0
A47,47_104,16000.0
A47,A47,16000.0
44_179,A44,16000.0
44_179,44_134,16000.0
44_179,44_179,16000.0
