from , to, weight, time
12_105,12_179,0.0012211202275368865,18000.0
12_105,A12,0.999,18000.0
12_105,A5,0.005550919562060286,18000.0
95_146,A95,0.999,18000.0
A49,0_115,0.001186851957283806,18000.0
A49,49_167,0.001491061640209869,18000.0
A49,A99,0.0026731956948411947,18000.0
A49,115_164,0.0010003996598240861,18000.0
87_147,A87,0.999,18000.0
143_175,143_154,0.9984650979082977,18000.0
143_175,68_143,0.999,18000.0
108_118,118_121,0.0033122343903486113,18000.0
108_118,64_123,0.003253342676939855,18000.0
108_118,118_170,0.0012211202275368863,18000.0
A92,92_148,0.002222728339788829,18000.0
53_107,A53,0.999,18000.0
53_107,53_116,0.0040425676582829225,18000.0
53_107,107_114,0.004042567658282924,18000.0
53_107,A84,0.002308383940396834,18000.0
53_107,84_159,0.0017790705771367405,18000.0
A45,45_102,0.0049331392630205745,18000.0
A45,102_178,0.0012211202275368867,18000.0
A20,A19,0.006018716962652038,18000.0
A20,19_158,0.001567542773702404,18000.0
A59,59_176,0.0012211202275368863,18000.0
A17,169_171,0.0012211202275368867,18000.0
A17,17_169,0.0014910616402098696,18000.0
77_153,A29,0.0017000783372418192,18000.0
77_153,A77,0.999,18000.0
A51,51_111,0.00404256765828291,18000.0
A51,111_174,0.0012209982767928864,18000.0
143_154,143_175,0.0012211202275368865,18000.0
143_154,68_143,0.999,18000.0
169_171,A17,0.992502830979199,18000.0
169_171,17_169,0.999,18000.0
A53,53_107,0.004933139263020589,18000.0
A53,53_116,0.004042567658282928,18000.0
A53,107_114,0.00404256765828292,18000.0
A53,A84,0.002324560814050134,18000.0
A53,84_159,0.0017714508989337377,18000.0
59_176,A59,0.999,18000.0
17_169,A17,0.999,18000.0
17_169,169_171,0.0012211202275368863,18000.0
A78,78_110,0.004042567658282907,18000.0
A19,A20,0.006018716962652038,18000.0
A19,19_145,0.0022227283397888336,18000.0
A19,145_166,0.0014374115117568131,18000.0
A19,19_158,0.001820567667330538,18000.0
34_135,A34,0.999,18000.0
A27,27_172,0.0012211202275368863,18000.0
A29,77_153,0.001666968361890585,18000.0
A29,A77,0.004464029571717271,18000.0
42_126,A42,0.999,18000.0
42_126,126_151,0.0018205676673305384,18000.0
139_156,43_132,0.0018675162894396303,18000.0
139_156,76_157,0.5474076458714086,18000.0
51_111,A51,0.999,18000.0
51_111,111_174,0.0012211202275368863,18000.0
45_102,A45,0.999,18000.0
45_102,102_178,0.0012211202275368863,18000.0
A34,34_135,0.002713484230251427,18000.0
16_177,A16,0.9990054797205374,18000.0
118_121,108_118,0.9990095450782595,18000.0
118_121,64_123,0.9969153361681736,18000.0
118_121,118_170,0.0012185618147610893,18000.0
A80,80_106,0.00493313926302057,18000.0
A80,106_162,0.0014910616402098694,18000.0
47_155,A47,0.999,18000.0
12_179,12_105,0.9987907935756695,18000.0
12_179,A12,0.999,18000.0
54_173,A54,0.999,18000.0
64_123,108_118,0.9969153361681736,18000.0
64_123,118_121,0.9969153361681736,18000.0
64_123,118_170,0.0012186835224532757,18000.0
A12,12_105,0.004933139263020568,18000.0
A12,12_179,0.0012211202275368863,18000.0
A12,A5,0.0057285841739200295,18000.0
A42,42_126,0.003312234390348611,18000.0
A42,43_132,0.0014527060951194655,18000.0
A42,126_151,0.0018205676673305378,18000.0
A54,54_173,0.0012211202275368863,18000.0
92_148,A92,0.999,18000.0
53_116,53_107,0.999,18000.0
53_116,A53,0.999,18000.0
53_116,107_114,0.999,18000.0
53_116,A84,0.002329668295827375,18000.0
118_170,108_118,0.999,18000.0
118_170,118_121,0.9968873439765867,18000.0
118_170,64_123,0.990667693124084,18000.0
A95,95_146,0.0022227283397888305,18000.0
68_143,143_175,0.0012211202275368863,18000.0
68_143,143_154,0.0018205676673305371,18000.0
80_106,A80,0.999,18000.0
80_106,106_162,0.0014910616402098696,18000.0
A22,A99,0.00490523927088908,18000.0
A16,16_177,0.0012211202275368867,18000.0
43_132,139_156,0.0016926242970767948,18000.0
43_132,A42,0.0014527060951194655,18000.0
43_132,43_160,0.0014910616402098703,18000.0
43_132,76_157,0.0016535433587059954,18000.0
0_115,A49,0.001186851957283806,18000.0
0_115,49_167,0.001186851957283806,18000.0
0_115,115_164,0.0014910616402098692,18000.0
A87,87_147,0.0022227283397888284,18000.0
