42.0,149_161
38.0,58_154
40.0,128_153
23.0,20_197
40.0,120_184
86.0,A30
41.0,A58
49.0,169_186
44.0,A97
58.0,A47
41.0,3_145
38.0,141_173
56.0,88_128
47.0,126_187
26.0,168_193
29.0,167_192
41.0,54_178
73.0,A38
0.0,185_202
63.0,110_147
53.0,86_130
81.0,89_139
52.0,43_151
41.0,A56
21.0,172_190
41.0,A20
35.0,137_181
0.0,120_204
101.0,41_126
53.0,A26
61.0,19_120
47.0,117_168
69.0,126_176
52.0,A54
0.0,167_200
73.0,126_141
54.0,118_123
30.0,A60
32.0,A27
145.0,A99
36.0,A59
38.0,44_189
72.0,132_175
21.0,A17
38.0,132_199
26.0,A95
35.0,39_174
35.0,175_183
65.0,A80
31.0,168_172
29.0,44_191
29.0,146_170
28.0,A31
96.0,A12
87.0,114_122
28.0,159_196
40.0,40_105
28.0,53_177
34.0,A91
0.0,55_208
39.0,A55
71.0,A73
68.0,A51
31.0,A90
44.0,73_162
57.0,44_179
0.0,105_205
67.0,1_110
49.0,32_152
92.0,A89
40.0,4_155
78.0,43_129
80.0,62_169
17.0,A68
89.0,32_136
83.0,A7
25.0,64_112
45.0,A96
23.0,A0
0.0,27_201
70.0,156_167
65.0,114_137
104.0,99_156
69.0,35_114
62.0,139_157
39.0,139_185
0.0,32_206
18.0,134_198
80.0,136_143
33.0,121_182
43.0,A50
19.0,59_180
0.0,181_203
94.0,A32
26.0,38_195
42.0,44_134
61.0,A44
0.0,95_207
48.0,A36
0.0,128_209
