from , to, time
A2,A2,4000.0
A46,A46,4000.0
A15,A15,4000.0
A75,A75,4000.0
A18,A18,4000.0
A18,18_109,4000.0
A78,A78,4000.0
A88,A88,4000.0
A33,A33,4000.0
A44,A44,4000.0
A34,A34,4000.0
A34,34_116,4000.0
A3,A3,4000.0
A87,A87,4000.0
A1,A1,4000.0
A68,A68,4000.0
A83,A83,4000.0
A13,A13,4000.0
A59,A59,4000.0
A14,A14,4000.0
A99,A99,4000.0
A99,99_102,4000.0
A26,A26,4000.0
A58,A58,4000.0
49_117,49_117,4000.0
49_117,A49,4000.0
A23,A23,4000.0
A52,A52,4000.0
A76,A76,4000.0
A76,76_108,4000.0
A76,108_113,4000.0
A81,A81,4000.0
A90,A90,4000.0
A19,A19,4000.0
A35,A35,4000.0
A16,A16,4000.0
A92,A92,4000.0
A85,A85,4000.0
24_114,24_114,4000.0
24_114,A24,4000.0
24_114,24_107,4000.0
A73,A73,4000.0
A94,A94,4000.0
A93,A93,4000.0
A30,A30,4000.0
A96,A96,4000.0
A84,A84,4000.0
A84,84_110,4000.0
A43,A43,4000.0
A8,A8,4000.0
18_109,A18,4000.0
18_109,18_109,4000.0
94_106,94_106,4000.0
A25,A25,4000.0
A24,24_114,4000.0
A24,A24,4000.0
A24,24_107,4000.0
A77,A77,4000.0
A55,A55,4000.0
A47,A47,4000.0
A80,A80,4000.0
A89,A89,4000.0
34_116,A34,4000.0
34_116,34_116,4000.0
A28,A28,4000.0
A61,A61,4000.0
24_107,24_114,4000.0
24_107,A24,4000.0
24_107,24_107,4000.0
11_118,11_118,4000.0
11_118,A11,4000.0
11_118,11_104,4000.0
A39,A39,4000.0
A31,A31,4000.0
A31,31_105,4000.0
A17,A17,4000.0
A12,A12,4000.0
A0,A0,4000.0
A37,A37,4000.0
A53,A53,4000.0
A29,A29,4000.0
A6,A6,4000.0
A45,A45,4000.0
60_111,60_111,4000.0
60_111,A60,4000.0
A71,A71,4000.0
56_112,56_112,4000.0
56_112,A56,4000.0
A69,A69,4000.0
A9,A9,4000.0
A11,11_118,4000.0
A11,A11,4000.0
A11,11_104,4000.0
99_102,A99,4000.0
99_102,99_102,4000.0
A32,A32,4000.0
A56,56_112,4000.0
A56,A56,4000.0
A54,A54,4000.0
11_104,11_118,4000.0
11_104,A11,4000.0
11_104,11_104,4000.0
38_115,38_115,4000.0
38_115,A38,4000.0
A51,A51,4000.0
76_108,A76,4000.0
76_108,76_108,4000.0
76_108,108_113,4000.0
A49,49_117,4000.0
A49,A49,4000.0
A48,A48,4000.0
A50,A50,4000.0
A5,A5,4000.0
A64,A64,4000.0
A79,A79,4000.0
A65,A65,4000.0
55_101,55_101,4000.0
A60,60_111,4000.0
A60,A60,4000.0
84_110,A84,4000.0
84_110,84_110,4000.0
31_105,A31,4000.0
31_105,31_105,4000.0
A21,A21,4000.0
A21,21_119,4000.0
A70,A70,4000.0
A20,A20,4000.0
108_113,A76,4000.0
108_113,76_108,4000.0
108_113,108_113,4000.0
A38,38_115,4000.0
A38,A38,4000.0
A41,A41,4000.0
A4,A4,4000.0
A63,A63,4000.0
36_103,36_103,4000.0
21_119,A21,4000.0
21_119,21_119,4000.0
