32.0,A2
21.0,A46
16.0,A15
27.0,A75
36.0,A18
24.0,A78
19.0,A88
20.0,A33
23.0,A44
22.0,A34
25.0,A3
18.0,A87
27.0,A1
26.0,A68
22.0,A83
25.0,A13
31.0,A59
22.0,A14
67.0,A99
29.0,A26
20.0,A58
0.0,49_117
29.0,A23
18.0,A52
43.0,A76
33.0,A81
30.0,A90
19.0,A19
30.0,A35
23.0,A16
17.0,A92
29.0,A85
0.0,24_114
20.0,A73
58.0,A94
21.0,A93
28.0,A30
23.0,A96
28.0,A84
22.0,A43
23.0,A8
27.0,18_109
51.0,94_106
31.0,A25
44.0,A24
21.0,A77
44.0,A55
20.0,A47
16.0,A80
22.0,A89
0.0,34_116
22.0,A28
16.0,A61
46.0,24_107
0.0,11_118
25.0,A39
41.0,A31
27.0,A17
26.0,A12
18.0,A0
19.0,A37
12.0,A53
17.0,A29
22.0,A6
24.0,A45
0.0,60_111
28.0,A71
0.0,56_112
23.0,A69
31.0,A9
34.0,A11
65.0,99_102
18.0,A32
19.0,A56
25.0,A54
32.0,11_104
0.0,38_115
24.0,A51
42.0,76_108
22.0,A49
13.0,A48
21.0,A50
16.0,A5
17.0,A64
66.0,A79
31.0,A65
30.0,55_101
23.0,A60
0.0,84_110
40.0,31_105
31.0,A21
27.0,A70
27.0,A20
0.0,108_113
22.0,A38
17.0,A41
22.0,A4
20.0,A63
24.0,36_103
0.0,21_119
