from , to, time
A92,273_299,46000.0
33_278,33_278,46000.0
33_278,33_293,46000.0
A33,A33,46000.0
3_191,191_218,46000.0
3_191,218_306,46000.0
3_191,3_191,46000.0
21_307,21_307,46000.0
21_307,21_269,46000.0
21_307,A21,46000.0
119_326,289_315,46000.0
119_326,119_289,46000.0
119_326,119_326,46000.0
119_326,36_119,46000.0
84_314,84_314,46000.0
234_264,234_264,46000.0
234_264,194_234,46000.0
254_323,246_254,46000.0
254_323,254_287,46000.0
254_323,254_323,46000.0
89_143,A89,46000.0
89_143,89_143,46000.0
89_143,143_329,46000.0
232_281,225_232,46000.0
232_281,232_281,46000.0
232_281,211_241,46000.0
155_257,155_257,46000.0
74_181,74_181,46000.0
309_312,247_309,46000.0
309_312,247_263,46000.0
309_312,309_312,46000.0
309_312,128_247,46000.0
88_103,88_103,46000.0
88_103,149_221,46000.0
128_247,247_309,46000.0
128_247,247_263,46000.0
128_247,309_312,46000.0
128_247,128_247,46000.0
92_273,299_324,46000.0
92_273,116_216,46000.0
92_273,216_305,46000.0
92_273,A92,46000.0
92_273,92_273,46000.0
92_273,92_116,46000.0
92_273,116_233,46000.0
92_273,273_299,46000.0
53_117,53_117,46000.0
53_117,251_292,46000.0
280_319,280_319,46000.0
280_319,194_280,46000.0
44_311,A44,46000.0
44_311,44_311,46000.0
87_262,87_231,46000.0
87_262,87_262,46000.0
87_262,231_327,46000.0
92_116,116_216,46000.0
92_116,216_305,46000.0
92_116,A92,46000.0
92_116,92_273,46000.0
92_116,92_116,46000.0
92_116,116_233,46000.0
253_266,54_253,46000.0
253_266,253_266,46000.0
203_245,203_245,46000.0
125_157,125_157,46000.0
251_292,53_117,46000.0
251_292,251_292,46000.0
A32,32_286,46000.0
A32,A32,46000.0
211_241,225_232,46000.0
211_241,232_281,46000.0
211_241,211_241,46000.0
194_234,234_264,46000.0
194_234,194_234,46000.0
271_308,271_308,46000.0
271_308,163_271,46000.0
271_308,84_274,46000.0
209_322,178_209,46000.0
209_322,209_322,46000.0
61_194,61_194,46000.0
36_119,289_315,46000.0
36_119,119_289,46000.0
36_119,119_326,46000.0
36_119,36_119,46000.0
116_233,116_216,46000.0
116_233,216_305,46000.0
116_233,A92,46000.0
116_233,92_273,46000.0
116_233,92_116,46000.0
116_233,116_233,46000.0
21_269,21_307,46000.0
21_269,21_269,46000.0
21_269,A21,46000.0
163_271,271_308,46000.0
163_271,163_271,46000.0
163_271,84_274,46000.0
273_299,299_324,46000.0
273_299,A92,46000.0
273_299,92_273,46000.0
273_299,273_299,46000.0
221_268,221_268,46000.0
221_268,149_221,46000.0
186_217,186_217,46000.0
8_145,145_321,46000.0
8_145,8_145,46000.0
A21,21_307,46000.0
A21,21_269,46000.0
A21,A21,46000.0
226_265,226_265,46000.0
149_221,88_103,46000.0
149_221,221_268,46000.0
149_221,149_221,46000.0
A17,A17,46000.0
33_293,33_278,46000.0
33_293,33_293,46000.0
231_327,87_231,46000.0
231_327,87_262,46000.0
231_327,231_327,46000.0
84_274,271_308,46000.0
84_274,163_271,46000.0
84_274,84_274,46000.0
187_228,228_328,46000.0
187_228,187_228,46000.0
297_325,6_297,46000.0
297_325,297_325,46000.0
194_280,280_319,46000.0
194_280,194_280,46000.0
184_208,208_313,46000.0
184_208,184_258,46000.0
184_208,184_208,46000.0
143_329,A89,46000.0
143_329,89_143,46000.0
143_329,143_329,46000.0
