from , to, time
96_203,96_203,24000.0
96_203,203_215,24000.0
96_203,96_156,24000.0
96_203,156_213,24000.0
96_203,A96,24000.0
186_208,186_208,24000.0
186_208,135_186,24000.0
186_208,135_147,24000.0
20_205,20_205,24000.0
20_205,A20,24000.0
122_218,122_218,24000.0
122_218,A11,24000.0
122_218,11_118,24000.0
122_218,118_192,24000.0
122_218,104_122,24000.0
34_121,34_121,24000.0
38_124,38_124,24000.0
38_124,38_190,24000.0
182_209,182_209,24000.0
182_209,159_182,24000.0
51_193,51_193,24000.0
51_193,A51,24000.0
85_184,85_184,24000.0
85_184,A85,24000.0
A4,A4,24000.0
85_150,85_150,24000.0
85_150,150_189,24000.0
85_150,189_200,24000.0
149_163,149_163,24000.0
149_163,A15,24000.0
149_163,163_214,24000.0
149_163,15_149,24000.0
63_152,63_152,24000.0
A81,A81,24000.0
A81,81_166,24000.0
A11,122_218,24000.0
A11,A11,24000.0
A11,11_118,24000.0
A11,118_192,24000.0
A11,104_122,24000.0
A23,A23,24000.0
81_166,A81,24000.0
81_166,81_166,24000.0
126_180,126_180,24000.0
126_180,14_126,24000.0
141_197,141_197,24000.0
A76,A76,24000.0
A76,108_113,24000.0
24_114,24_114,24000.0
A15,149_163,24000.0
A15,A15,24000.0
A15,163_214,24000.0
A15,15_149,24000.0
A50,A50,24000.0
A50,50_187,24000.0
155_168,155_168,24000.0
155_168,61_155,24000.0
61_181,61_181,24000.0
A20,20_205,24000.0
A20,A20,24000.0
A59,A59,24000.0
99_102,99_102,24000.0
99_102,102_207,24000.0
59_167,59_167,24000.0
59_167,167_178,24000.0
59_167,178_216,24000.0
170_202,170_202,24000.0
170_202,19_170,24000.0
170_202,19_194,24000.0
170_202,170_219,24000.0
11_118,122_218,24000.0
11_118,A11,24000.0
11_118,11_118,24000.0
11_118,118_192,24000.0
11_118,104_122,24000.0
150_189,85_150,24000.0
150_189,150_189,24000.0
150_189,189_200,24000.0
189_200,85_150,24000.0
189_200,150_189,24000.0
189_200,189_200,24000.0
A28,A28,24000.0
A55,A55,24000.0
A87,A87,24000.0
A87,87_204,24000.0
A87,87_195,24000.0
61_155,155_168,24000.0
61_155,61_155,24000.0
49_117,49_117,24000.0
49_117,117_141,24000.0
49_117,139_159,24000.0
158_174,158_174,24000.0
158_174,31_158,24000.0
162_191,162_191,24000.0
A88,A88,24000.0
102_207,99_102,24000.0
102_207,102_207,24000.0
18_109,18_109,24000.0
112_198,112_198,24000.0
112_198,56_112,24000.0
117_141,49_117,24000.0
117_141,117_141,24000.0
117_141,139_159,24000.0
183_196,183_196,24000.0
167_178,59_167,24000.0
167_178,167_178,24000.0
167_178,178_216,24000.0
A85,85_184,24000.0
A85,A85,24000.0
203_215,96_203,24000.0
203_215,203_215,24000.0
203_215,96_156,24000.0
203_215,156_213,24000.0
203_215,A96,24000.0
159_182,182_209,24000.0
159_182,159_182,24000.0
56_112,112_198,24000.0
56_112,56_112,24000.0
