from , to, weight, time
184_208,78_184,0.999,40000.0
184_208,184_258,0.0022147589900016838,40000.0
A54,253_266,0.0017990711175790413,40000.0
A54,54_253,0.0022227283397888314,40000.0
144_275,61_194,0.0015403983489627447,40000.0
144_275,0_144,0.999,40000.0
3_191,191_218,0.0049331392630205815,40000.0
3_191,140_183,0.4074071105728023,40000.0
3_191,170_201,0.00592905625599379,40000.0
3_191,191_288,0.0012211202275368863,40000.0
232_281,211_241,0.11744562040897441,40000.0
232_281,58_124,0.003564863447595858,40000.0
232_281,225_232,0.999,40000.0
70_174,186_217,0.0012164946404129937,40000.0
70_174,A32,0.008705448806511392,40000.0
70_174,224_239,0.003303991880184099,40000.0
166_175,175_220,0.004042567658282925,40000.0
234_285,61_194,0.003258901418986635,40000.0
234_285,234_264,0.1205467083784281,40000.0
234_285,194_234,0.999,40000.0
234_285,194_280,0.003258901418986635,40000.0
A84,84_274,0.0014910616402098698,40000.0
A84,163_271,0.0014910616402098705,40000.0
A84,84_163,0.013296306023001213,40000.0
87_283,A87,0.999,40000.0
87_283,87_262,0.9830441499072543,40000.0
87_283,87_231,0.9523848084296604,40000.0
253_266,A54,0.9541734066018916,40000.0
253_266,54_253,0.999,40000.0
101_251,53_117,0.9947654396800106,40000.0
84_274,A84,0.9990079605761645,40000.0
84_274,163_271,0.9978077201491953,40000.0
84_274,84_163,0.9978077201491953,40000.0
21_269,A21,0.9990089511864741,40000.0
92_273,116_216,0.31202276016737857,40000.0
92_273,92_116,0.3380249418212848,40000.0
92_273,116_233,0.011649483045936432,40000.0
92_273,A92,0.9990034905743319,40000.0
92_273,216_255,0.001787308674113873,40000.0
92_273,255_279,0.0017873086741138726,40000.0
9_259,259_282,0.0012211202275368865,40000.0
116_216,92_273,0.0014910616402098711,40000.0
116_216,92_116,0.9990253490854075,40000.0
116_216,116_233,0.00331223439034862,40000.0
116_216,A92,0.999,40000.0
116_216,8_145,0.0022809130380550833,40000.0
116_216,216_255,0.0022227283397888336,40000.0
116_216,255_279,0.0013782372001674027,40000.0
96_249,249_256,0.0022227283397888297,40000.0
96_249,135_160,0.0019362041453550006,40000.0
249_256,96_249,0.999,40000.0
249_256,135_160,0.0022438156249335365,40000.0
211_241,232_281,0.0012211202275368876,40000.0
211_241,58_124,0.9780344322580972,40000.0
211_241,225_232,0.9958769921610706,40000.0
89_143,A89,0.999,40000.0
259_282,9_259,0.999,40000.0
58_124,232_281,0.0012211202275368876,40000.0
58_124,211_241,0.0027134842302514316,40000.0
58_124,225_232,0.003303662605342225,40000.0
181_252,74_181,0.999,40000.0
