from , to, time
126_187,126_187,20000.0
A27,A27,20000.0
44_134,44_134,20000.0
44_134,134_198,20000.0
62_169,62_169,20000.0
114_137,114_137,20000.0
30_138,30_138,20000.0
30_138,A30,20000.0
12_132,12_132,20000.0
12_132,A12,20000.0
12_132,132_199,20000.0
136_143,136_143,20000.0
136_143,32_136,20000.0
172_190,172_190,20000.0
172_190,168_172,20000.0
A54,A54,20000.0
A54,54_178,20000.0
58_154,58_154,20000.0
58_154,A58,20000.0
168_193,168_193,20000.0
168_193,117_168,20000.0
A68,A68,20000.0
4_155,4_155,20000.0
A12,12_132,20000.0
A12,A12,20000.0
A12,132_199,20000.0
120_160,120_160,20000.0
121_182,121_182,20000.0
137_181,137_181,20000.0
A50,A50,20000.0
134_198,44_134,20000.0
134_198,134_198,20000.0
A26,A26,20000.0
129_163,129_163,20000.0
1_188,1_188,20000.0
128_153,128_153,20000.0
A0,A0,20000.0
159_196,159_196,20000.0
159_196,15_159,20000.0
43_151,43_151,20000.0
A32,A32,20000.0
32_136,136_143,20000.0
32_136,32_136,20000.0
41_126,41_126,20000.0
41_126,126_176,20000.0
A90,A90,20000.0
A44,A44,20000.0
A44,44_191,20000.0
A44,44_189,20000.0
44_191,A44,20000.0
44_191,44_191,20000.0
44_191,44_189,20000.0
A58,58_154,20000.0
A58,A58,20000.0
139_157,139_157,20000.0
A4,A4,20000.0
43_129,43_129,20000.0
43_129,A43,20000.0
A96,A96,20000.0
A55,A55,20000.0
141_158,141_158,20000.0
141_158,158_194,20000.0
141_158,126_141,20000.0
A99,A99,20000.0
A99,99_156,20000.0
A20,A20,20000.0
A20,20_197,20000.0
A95,A95,20000.0
40_105,40_105,20000.0
A30,30_138,20000.0
A30,A30,20000.0
99_156,A99,20000.0
99_156,99_156,20000.0
A36,A36,20000.0
A59,A59,20000.0
141_173,141_173,20000.0
158_194,141_158,20000.0
158_194,158_194,20000.0
158_194,126_141,20000.0
A7,A7,20000.0
156_167,156_167,20000.0
156_167,167_192,20000.0
126_176,41_126,20000.0
126_176,126_176,20000.0
53_177,53_177,20000.0
A47,A47,20000.0
A91,A91,20000.0
169_186,169_186,20000.0
15_159,159_196,20000.0
15_159,15_159,20000.0
A51,A51,20000.0
38_195,38_195,20000.0
38_195,A38,20000.0
A97,A97,20000.0
A56,A56,20000.0
114_122,114_122,20000.0
114_122,35_114,20000.0
1_110,1_110,20000.0
20_197,A20,20000.0
20_197,20_197,20000.0
35_114,114_122,20000.0
35_114,35_114,20000.0
146_170,146_170,20000.0
167_192,156_167,20000.0
167_192,167_192,20000.0
88_128,88_128,20000.0
126_141,141_158,20000.0
126_141,158_194,20000.0
126_141,126_141,20000.0
A43,43_129,20000.0
A43,A43,20000.0
32_152,32_152,20000.0
A60,A60,20000.0
A73,A73,20000.0
A73,73_162,20000.0
132_175,132_175,20000.0
59_180,59_180,20000.0
89_139,89_139,20000.0
89_139,139_185,20000.0
139_185,89_139,20000.0
139_185,139_185,20000.0
86_130,86_130,20000.0
A80,A80,20000.0
175_183,175_183,20000.0
39_174,39_174,20000.0
A89,A89,20000.0
110_147,110_147,20000.0
3_145,3_145,20000.0
117_168,168_193,20000.0
117_168,117_168,20000.0
A38,38_195,20000.0
A38,A38,20000.0
19_120,19_120,20000.0
A31,A31,20000.0
A17,A17,20000.0
118_123,118_123,20000.0
64_112,64_112,20000.0
168_172,172_190,20000.0
168_172,168_172,20000.0
54_178,A54,20000.0
54_178,54_178,20000.0
73_162,A73,20000.0
73_162,73_162,20000.0
44_189,A44,20000.0
44_189,44_191,20000.0
44_189,44_189,20000.0
44_179,44_179,20000.0
149_161,149_161,20000.0
120_184,120_184,20000.0
132_199,12_132,20000.0
132_199,A12,20000.0
132_199,132_199,20000.0
