from , to, time
146_170,146_170,40000.0
146_170,170_284,40000.0
44_189,44_189,40000.0
44_189,189_295,40000.0
44_189,189_276,40000.0
105_205,105_205,40000.0
217_279,217_279,40000.0
256_277,256_277,40000.0
64_112,64_112,40000.0
175_259,175_259,40000.0
A58,A58,40000.0
A58,154_249,40000.0
237_267,237_267,40000.0
207_235,207_235,40000.0
207_235,235_297,40000.0
126_232,126_232,40000.0
17_225,17_225,40000.0
17_225,225_299,40000.0
192_215,192_215,40000.0
192_215,215_257,40000.0
A97,A97,40000.0
A97,97_293,40000.0
A97,97_288,40000.0
90_243,90_243,40000.0
191_253,191_253,40000.0
91_274,91_274,40000.0
91_274,A91,40000.0
68_247,68_247,40000.0
68_247,247_290,40000.0
201_270,201_270,40000.0
225_248,225_248,40000.0
225_255,225_255,40000.0
215_234,215_234,40000.0
215_234,234_289,40000.0
A99,A99,40000.0
170_284,146_170,40000.0
170_284,170_284,40000.0
170_226,170_226,40000.0
170_226,226_294,40000.0
251_296,251_296,40000.0
251_296,182_251,40000.0
A17,A17,40000.0
219_265,219_265,40000.0
167_200,167_200,40000.0
134_211,134_211,40000.0
134_211,211_266,40000.0
239_264,239_264,40000.0
A68,A68,40000.0
7_220,7_220,40000.0
195_262,195_262,40000.0
201_287,201_287,40000.0
226_294,170_226,40000.0
226_294,226_294,40000.0
20_233,20_233,40000.0
20_233,20_197,40000.0
20_233,A20,40000.0
264_283,264_283,40000.0
58_278,58_278,40000.0
209_236,209_236,40000.0
209_236,88_128,40000.0
208_239,208_239,40000.0
276_285,276_285,40000.0
38_195,38_195,40000.0
209_244,209_244,40000.0
88_128,209_236,40000.0
88_128,88_128,40000.0
86_130,86_130,40000.0
86_130,130_238,40000.0
196_216,196_216,40000.0
196_216,216_223,40000.0
80_258,80_258,40000.0
44_179,44_179,40000.0
A89,A89,40000.0
126_217,126_217,40000.0
43_151,43_151,40000.0
182_251,251_296,40000.0
182_251,182_251,40000.0
A56,A56,40000.0
235_297,207_235,40000.0
235_297,235_297,40000.0
247_290,68_247,40000.0
247_290,247_290,40000.0
252_280,252_280,40000.0
252_280,280_292,40000.0
211_266,134_211,40000.0
211_266,211_266,40000.0
268_298,268_298,40000.0
268_298,130_268,40000.0
250_263,250_263,40000.0
250_263,263_281,40000.0
189_295,44_189,40000.0
189_295,189_295,40000.0
189_295,189_276,40000.0
96_227,96_227,40000.0
20_197,20_233,40000.0
20_197,20_197,40000.0
20_197,A20,40000.0
216_223,196_216,40000.0
216_223,216_223,40000.0
170_271,170_271,40000.0
3_145,3_145,40000.0
55_208,55_208,40000.0
130_238,86_130,40000.0
130_238,130_238,40000.0
59_180,59_180,40000.0
59_180,180_291,40000.0
A91,91_274,40000.0
A91,A91,40000.0
110_147,110_147,40000.0
167_219,167_219,40000.0
A20,20_233,40000.0
A20,20_197,40000.0
A20,A20,40000.0
132_175,132_175,40000.0
168_230,168_230,40000.0
A32,A32,40000.0
54_178,54_178,40000.0
A51,A51,40000.0
118_123,118_123,40000.0
215_241,215_241,40000.0
189_276,44_189,40000.0
189_276,189_295,40000.0
189_276,189_276,40000.0
180_291,59_180,40000.0
180_291,180_291,40000.0
A47,A47,40000.0
280_292,252_280,40000.0
280_292,280_292,40000.0
126_187,126_187,40000.0
154_249,A58,40000.0
154_249,154_249,40000.0
242_252,242_252,40000.0
263_281,250_263,40000.0
263_281,263_281,40000.0
169_186,169_186,40000.0
97_293,A97,40000.0
97_293,97_293,40000.0
97_293,97_288,40000.0
A60,A60,40000.0
97_288,A97,40000.0
97_288,97_293,40000.0
97_288,97_288,40000.0
A30,A30,40000.0
234_289,215_234,40000.0
234_289,234_289,40000.0
130_268,268_298,40000.0
130_268,130_268,40000.0
91_282,91_282,40000.0
215_257,192_215,40000.0
215_257,215_257,40000.0
262_275,262_275,40000.0
239_286,239_286,40000.0
225_299,17_225,40000.0
225_299,225_299,40000.0
