57.0,209_246
44.0,181_252
0.0,92_273
54.0,224_239
44.0,87_262
41.0,A54
102.0,71_235
40.0,90_128
44.0,16_212
100.0,86_190
47.0,61_194
50.0,226_265
53.0,70_174
77.0,92_261
104.0,190_203
85.0,152_206
48.0,A89
111.0,116_216
34.0,155_257
43.0,165_186
33.0,A32
0.0,163_271
0.0,234_276
42.0,187_228
37.0,84_163
65.0,225_232
96.0,78_184
23.0,A59
0.0,33_278
66.0,149_221
48.0,A87
47.0,A96
45.0,89_143
59.0,249_256
44.0,234_264
46.0,0_144
41.0,74_181
25.0,A44
58.0,70_182
57.0,246_254
24.0,A21
120.0,170_201
74.0,258_260
88.0,A86
0.0,240_277
25.0,21_269
29.0,8_145
65.0,221_268
112.0,116_233
48.0,54_253
50.0,87_231
45.0,186_217
25.0,135_160
91.0,120_140
90.0,29_198
54.0,88_103
27.0,36_119
37.0,A84
78.0,29_136
0.0,84_274
0.0,86_272
91.0,184_208
42.0,115_187
107.0,203_245
50.0,247_263
54.0,213_226
23.0,12_214
33.0,A9
87.0,136_204
81.0,166_175
49.0,139_173
50.0,128_247
105.0,3_191
105.0,86_240
52.0,178_209
0.0,241_270
62.0,53_117
61.0,101_251
27.0,A6
105.0,92_116
38.0,125_157
38.0,A33
46.0,253_266
43.0,A0
112.0,216_255
51.0,194_234
106.0,140_183
119.0,175_220
42.0,A17
57.0,58_124
57.0,96_249
106.0,152_210
89.0,184_258
38.0,9_259
66.0,211_241
45.0,35_213
117.0,191_218
91.0,A92
0.0,144_275
0.0,255_279
