from , to, time
165_186,165_186,28000.0
78_162,78_162,28000.0
78_162,78_184,28000.0
78_162,A78,28000.0
78_162,184_208,28000.0
78_162,208_219,28000.0
139_173,139_173,28000.0
139_173,173_237,28000.0
12_214,12_214,28000.0
A84,A84,28000.0
A84,84_163,28000.0
84_163,A84,28000.0
84_163,84_163,28000.0
A54,A54,28000.0
0_144,0_144,28000.0
194_234,194_234,28000.0
194_234,A61,28000.0
194_234,61_194,28000.0
70_182,70_182,28000.0
70_182,182_224,28000.0
70_182,224_239,28000.0
89_207,89_207,28000.0
89_207,A89,28000.0
89_207,89_143,28000.0
152_206,152_206,28000.0
152_206,175_220,28000.0
152_206,A71,28000.0
152_206,166_175,28000.0
152_206,71_235,28000.0
116_216,116_216,28000.0
116_216,92_116,28000.0
116_216,A92,28000.0
116_216,116_233,28000.0
A21,A21,28000.0
175_220,152_206,28000.0
175_220,175_220,28000.0
175_220,A71,28000.0
175_220,152_210,28000.0
175_220,166_175,28000.0
175_220,71_235,28000.0
86_223,86_223,28000.0
86_223,190_203,28000.0
86_223,86_190,28000.0
86_223,A86,28000.0
120_168,120_168,28000.0
120_168,191_218,28000.0
120_168,170_201,28000.0
120_168,140_183,28000.0
120_168,120_140,28000.0
120_168,3_191,28000.0
A9,A9,28000.0
186_217,186_217,28000.0
186_217,217_238,28000.0
A73,A73,28000.0
64_155,64_155,28000.0
178_209,178_209,28000.0
178_209,209_230,28000.0
178_209,147_178,28000.0
A33,A33,28000.0
A33,33_227,28000.0
60_202,60_202,28000.0
60_202,60_195,28000.0
60_202,202_236,28000.0
125_157,125_157,28000.0
125_157,138_179,28000.0
190_203,86_223,28000.0
190_203,190_203,28000.0
190_203,86_190,28000.0
190_203,A86,28000.0
78_184,78_162,28000.0
78_184,78_184,28000.0
78_184,184_208,28000.0
78_184,208_219,28000.0
29_198,29_198,28000.0
29_198,29_136,28000.0
29_198,136_204,28000.0
29_198,177_197,28000.0
191_218,120_168,28000.0
191_218,191_218,28000.0
191_218,170_201,28000.0
191_218,140_183,28000.0
A6,A6,28000.0
A71,152_206,28000.0
A71,175_220,28000.0
A71,A71,28000.0
A71,166_175,28000.0
A71,71_152,28000.0
A71,71_235,28000.0
60_195,60_202,28000.0
60_195,60_195,28000.0
60_195,202_236,28000.0
A78,78_162,28000.0
A78,A78,28000.0
A78,184_208,28000.0
17_156,17_156,28000.0
17_156,A17,28000.0
152_210,175_220,28000.0
152_210,152_210,28000.0
A61,194_234,28000.0
A61,A61,28000.0
A61,61_194,28000.0
170_201,120_168,28000.0
170_201,191_218,28000.0
170_201,170_201,28000.0
170_201,140_183,28000.0
170_201,3_191,28000.0
A74,A74,28000.0
A74,74_181,28000.0
29_104,29_104,28000.0
29_104,29_136,28000.0
88_103,88_103,28000.0
88_103,103_149,28000.0
88_103,149_221,28000.0
61_194,194_234,28000.0
61_194,A61,28000.0
61_194,61_194,28000.0
135_160,135_160,28000.0
A20,A20,28000.0
58_124,58_124,28000.0
211_225,211_225,28000.0
211_225,225_232,28000.0
211_225,124_211,28000.0
A0,A0,28000.0
182_224,70_182,28000.0
182_224,182_224,28000.0
182_224,224_239,28000.0
209_230,178_209,28000.0
209_230,209_230,28000.0
209_230,147_178,28000.0
29_136,29_198,28000.0
29_136,29_104,28000.0
29_136,29_136,28000.0
29_136,177_197,28000.0
103_149,88_103,28000.0
103_149,103_149,28000.0
103_149,149_221,28000.0
225_232,211_225,28000.0
225_232,225_232,28000.0
225_232,124_211,28000.0
A87,A87,28000.0
A87,87_231,28000.0
A59,A59,28000.0
16_212,16_212,28000.0
16_212,A16,28000.0
8_145,8_145,28000.0
35_213,35_213,28000.0
35_213,213_226,28000.0
A17,17_156,28000.0
A17,A17,28000.0
213_226,35_213,28000.0
213_226,213_226,28000.0
166_175,152_206,28000.0
166_175,175_220,28000.0
166_175,A71,28000.0
166_175,166_175,28000.0
166_175,71_152,28000.0
166_175,71_235,28000.0
136_204,29_198,28000.0
136_204,136_204,28000.0
136_204,177_197,28000.0
138_179,125_157,28000.0
138_179,138_179,28000.0
90_128,90_128,28000.0
A18,A18,28000.0
71_152,A71,28000.0
71_152,166_175,28000.0
71_152,71_152,28000.0
71_152,71_235,28000.0
116_205,116_205,28000.0
116_205,92_116,28000.0
116_205,116_233,28000.0
A32,A32,28000.0
86_190,86_223,28000.0
86_190,190_203,28000.0
86_190,86_190,28000.0
86_190,A86,28000.0
70_174,70_174,28000.0
A16,16_212,28000.0
A16,A16,28000.0
A96,A96,28000.0
173_237,139_173,28000.0
173_237,173_237,28000.0
202_236,60_202,28000.0
202_236,60_195,28000.0
202_236,202_236,28000.0
A89,89_207,28000.0
A89,A89,28000.0
A89,89_143,28000.0
74_181,A74,28000.0
74_181,74_181,28000.0
140_183,120_168,28000.0
140_183,191_218,28000.0
140_183,170_201,28000.0
140_183,140_183,28000.0
140_183,120_140,28000.0
140_183,3_191,28000.0
62_189,62_189,28000.0
184_208,78_162,28000.0
184_208,78_184,28000.0
184_208,A78,28000.0
184_208,184_208,28000.0
184_208,208_219,28000.0
115_187,115_187,28000.0
115_187,187_228,28000.0
A86,86_223,28000.0
A86,190_203,28000.0
A86,86_190,28000.0
A86,A86,28000.0
89_143,89_207,28000.0
89_143,A89,28000.0
89_143,89_143,28000.0
53_101,53_101,28000.0
53_101,53_117,28000.0
177_197,29_198,28000.0
177_197,29_136,28000.0
177_197,136_204,28000.0
177_197,177_197,28000.0
36_119,36_119,28000.0
92_116,116_216,28000.0
92_116,116_205,28000.0
92_116,92_116,28000.0
92_116,116_233,28000.0
71_235,152_206,28000.0
71_235,175_220,28000.0
71_235,A71,28000.0
71_235,166_175,28000.0
71_235,71_152,28000.0
71_235,71_235,28000.0
A92,116_216,28000.0
A92,A92,28000.0
147_178,178_209,28000.0
147_178,209_230,28000.0
147_178,147_178,28000.0
149_221,88_103,28000.0
149_221,103_149,28000.0
149_221,149_221,28000.0
53_117,53_101,28000.0
53_117,53_117,28000.0
33_227,A33,28000.0
33_227,33_227,28000.0
217_238,186_217,28000.0
217_238,217_238,28000.0
187_228,115_187,28000.0
187_228,187_228,28000.0
208_219,78_162,28000.0
208_219,78_184,28000.0
208_219,184_208,28000.0
208_219,208_219,28000.0
A44,A44,28000.0
120_140,120_168,28000.0
120_140,140_183,28000.0
120_140,120_140,28000.0
120_140,3_191,28000.0
87_231,A87,28000.0
87_231,87_231,28000.0
116_233,116_216,28000.0
116_233,116_205,28000.0
116_233,92_116,28000.0
116_233,116_233,28000.0
3_191,120_168,28000.0
3_191,170_201,28000.0
3_191,140_183,28000.0
3_191,120_140,28000.0
3_191,3_191,28000.0
124_211,211_225,28000.0
124_211,225_232,28000.0
124_211,124_211,28000.0
224_239,70_182,28000.0
224_239,182_224,28000.0
224_239,224_239,28000.0
