28.0,242_252
82.0,118_123
88.0,A47
65.0,209_236
32.0,7_220
27.0,130_238
0.0,253_261
90.0,32_136
67.0,196_216
45.0,A91
0.0,239_264
96.0,A30
48.0,209_244
30.0,59_180
68.0,216_223
49.0,208_239
114.0,110_147
73.0,169_186
34.0,20_197
47.0,27_201
57.0,A17
93.0,132_175
44.0,A20
30.0,175_259
44.0,154_249
41.0,137_245
52.0,96_227
51.0,A97
89.0,A58
0.0,195_262
52.0,134_211
164.0,A99
106.0,89_139
43.0,167_219
53.0,A56
30.0,217_229
0.0,219_265
16.0,80_258
52.0,3_145
29.0,38_246
41.0,225_248
34.0,215_241
54.0,86_130
28.0,225_255
69.0,A51
103.0,114_137
97.0,126_187
0.0,145_260
20.0,90_243
39.0,A59
48.0,215_234
48.0,126_217
46.0,32_206
110.0,A32
34.0,A60
78.0,38_195
24.0,145_254
50.0,170_226
32.0,239_256
97.0,A12
0.0,250_263
20.0,191_253
35.0,120_204
50.0,192_215
50.0,168_230
19.0,246_250
27.0,182_251
40.0,105_205
34.0,20_233
120.0,A89
29.0,170_242
18.0,215_257
51.0,A68
65.0,139_157
80.0,117_168
98.0,44_179
28.0,207_235
66.0,A80
77.0,44_189
51.0,146_170
130.0,A73
41.0,55_208
86.0,88_128
0.0,130_268
38.0,17_225
32.0,181_203
29.0,216_240
26.0,126_232
36.0,A90
35.0,64_112
37.0,147_237
0.0,237_267
47.0,54_178
62.0,43_151
88.0,114_122
34.0,68_247
90.0,167_200
115.0,A44
0.0,211_266
0.0,91_269
