from , to, time
A58,A58,12000.0
A58,58_154,12000.0
A15,A15,12000.0
A15,15_159,12000.0
3_145,3_145,12000.0
30_138,30_138,12000.0
32_152,32_152,12000.0
32_152,32_136,12000.0
32_152,A32,12000.0
A62,A62,12000.0
139_157,139_157,12000.0
139_157,A89,12000.0
139_157,89_139,12000.0
A1,A1,12000.0
A1,1_110,12000.0
32_136,32_152,12000.0
32_136,32_136,12000.0
32_136,A32,12000.0
A30,A30,12000.0
A7,A7,12000.0
A7,7_102,12000.0
A97,A97,12000.0
A92,A92,12000.0
114_137,114_137,12000.0
47_104,47_104,12000.0
47_104,A47,12000.0
128_153,128_153,12000.0
128_153,118_123,12000.0
128_153,88_118,12000.0
128_153,88_128,12000.0
A32,32_152,12000.0
A32,32_136,12000.0
A32,A32,12000.0
A6,A6,12000.0
43_129,43_129,12000.0
43_129,A43,12000.0
43_129,43_151,12000.0
A47,47_104,12000.0
A47,A47,12000.0
100_148,100_148,12000.0
A59,A59,12000.0
114_122,114_122,12000.0
A4,A4,12000.0
A4,4_155,12000.0
A20,A20,12000.0
40_105,40_105,12000.0
91_150,91_150,12000.0
91_150,A91,12000.0
A24,A24,12000.0
99_156,99_156,12000.0
99_156,A99,12000.0
4_155,A4,12000.0
4_155,4_155,12000.0
A35,A35,12000.0
41_126,41_126,12000.0
41_126,A41,12000.0
7_135,7_135,12000.0
19_120,19_120,12000.0
19_120,A19,12000.0
A44,A44,12000.0
A44,44_134,12000.0
35_114,35_114,12000.0
A80,A80,12000.0
A96,A96,12000.0
58_154,A58,12000.0
58_154,58_154,12000.0
7_102,A7,12000.0
7_102,7_102,12000.0
A99,99_156,12000.0
A99,A99,12000.0
A26,A26,12000.0
A89,139_157,12000.0
A89,A89,12000.0
A89,89_139,12000.0
A78,A78,12000.0
A31,A31,12000.0
A3,A3,12000.0
A74,A74,12000.0
A74,74_119,12000.0
A54,A54,12000.0
A38,A38,12000.0
A87,A87,12000.0
A17,A17,12000.0
A50,A50,12000.0
121_144,121_144,12000.0
126_141,126_141,12000.0
126_141,141_158,12000.0
A51,A51,12000.0
A68,A68,12000.0
118_123,128_153,12000.0
118_123,118_123,12000.0
118_123,88_118,12000.0
118_123,88_128,12000.0
A73,A73,12000.0
A73,73_117,12000.0
73_117,A73,12000.0
73_117,73_117,12000.0
A39,A39,12000.0
A86,A86,12000.0
A86,86_130,12000.0
45_124,45_124,12000.0
74_101,74_101,12000.0
A12,A12,12000.0
A12,12_132,12000.0
A56,A56,12000.0
A43,43_129,12000.0
A43,A43,12000.0
A43,43_151,12000.0
A22,A22,12000.0
A55,A55,12000.0
A33,A33,12000.0
A42,A42,12000.0
88_118,128_153,12000.0
88_118,118_123,12000.0
88_118,88_118,12000.0
88_118,88_128,12000.0
141_158,126_141,12000.0
141_158,141_158,12000.0
88_128,128_153,12000.0
88_128,118_123,12000.0
88_128,88_118,12000.0
88_128,88_128,12000.0
1_110,A1,12000.0
1_110,1_110,12000.0
A60,A60,12000.0
A0,A0,12000.0
64_112,64_112,12000.0
A19,19_120,12000.0
A19,A19,12000.0
A27,A27,12000.0
132_149,132_149,12000.0
110_147,110_147,12000.0
A36,A36,12000.0
12_132,A12,12000.0
12_132,12_132,12000.0
A53,A53,12000.0
89_139,139_157,12000.0
89_139,A89,12000.0
89_139,89_139,12000.0
A52,A52,12000.0
99_100,99_100,12000.0
A91,91_150,12000.0
A91,A91,12000.0
A95,A95,12000.0
133_146,133_146,12000.0
A41,41_126,12000.0
A41,A41,12000.0
43_151,43_129,12000.0
43_151,A43,12000.0
43_151,43_151,12000.0
136_143,136_143,12000.0
86_130,A86,12000.0
86_130,86_130,12000.0
74_119,A74,12000.0
74_119,74_119,12000.0
A49,A49,12000.0
39_121,39_121,12000.0
A90,A90,12000.0
44_134,A44,12000.0
44_134,44_134,12000.0
15_159,A15,12000.0
15_159,15_159,12000.0
