20.0,43_151
52.0,41_126
79.0,A32
21.0,A6
46.0,A86
0.0,80_166
45.0,43_129
52.0,47_104
39.0,32_152
0.0,120_160
20.0,A33
21.0,A0
0.0,100_164
27.0,58_154
21.0,A49
37.0,A62
0.0,143_165
41.0,A43
33.0,A56
36.0,A55
21.0,A17
53.0,89_139
39.0,132_149
45.0,A15
29.0,A87
80.0,A99
0.0,149_161
54.0,A92
49.0,A22
29.0,136_143
80.0,A39
28.0,121_144
40.0,A20
31.0,A58
36.0,A96
29.0,99_156
39.0,A73
20.0,A53
34.0,A24
36.0,3_145
17.0,91_150
18.0,15_159
26.0,A95
29.0,A52
39.0,A4
34.0,110_147
63.0,99_100
48.0,A1
24.0,19_120
54.0,A80
44.0,30_138
30.0,A60
29.0,A27
50.0,35_114
56.0,74_119
37.0,133_146
23.0,4_155
40.0,114_137
57.0,A47
37.0,A12
43.0,A97
0.0,129_163
26.0,A31
30.0,139_157
36.0,73_117
22.0,64_112
42.0,A36
43.0,A3
57.0,A51
42.0,118_123
28.0,A90
0.0,73_162
44.0,86_130
0.0,117_168
69.0,A30
35.0,A59
20.0,141_158
58.0,A38
17.0,A68
30.0,44_134
37.0,12_132
28.0,A19
55.0,39_121
31.0,A26
32.0,126_141
40.0,88_128
50.0,32_136
58.0,A89
34.0,A50
73.0,A7
0.0,156_167
18.0,A54
38.0,A44
42.0,1_110
18.0,A91
53.0,7_135
36.0,40_105
20.0,128_153
58.0,114_122
0.0,62_169
