from , to, time
A6,A6,18000.0
96_156,96_156,18000.0
96_156,A96,18000.0
A23,A23,18000.0
94_106,94_106,18000.0
A78,A78,18000.0
A88,A88,18000.0
A92,A92,18000.0
117_141,117_141,18000.0
139_148,139_148,18000.0
139_148,148_164,18000.0
56_185,56_185,18000.0
56_185,A56,18000.0
A5,A5,18000.0
A5,5_171,18000.0
113_176,113_176,18000.0
113_176,A76,18000.0
113_176,108_113,18000.0
19_170,19_170,18000.0
19_170,A19,18000.0
167_178,167_178,18000.0
167_178,59_167,18000.0
167_178,167_188,18000.0
A19,19_170,18000.0
A19,A19,18000.0
14_126,14_126,18000.0
14_126,126_180,18000.0
71_162,71_162,18000.0
71_162,A71,18000.0
A15,A15,18000.0
A15,149_163,18000.0
A15,15_149,18000.0
112_120,112_120,18000.0
112_120,56_112,18000.0
149_163,A15,18000.0
149_163,149_163,18000.0
149_163,15_149,18000.0
A55,A55,18000.0
104_122,104_122,18000.0
104_122,A11,18000.0
104_122,11_118,18000.0
104_122,104_160,18000.0
121_130,121_130,18000.0
121_130,34_121,18000.0
A63,A63,18000.0
A63,63_152,18000.0
148_164,139_148,18000.0
148_164,148_164,18000.0
A61,A61,18000.0
A61,61_181,18000.0
A61,61_155,18000.0
A9,A9,18000.0
A26,A26,18000.0
A25,A25,18000.0
122_137,122_137,18000.0
15_149,A15,18000.0
15_149,149_163,18000.0
15_149,15_149,18000.0
A37,A37,18000.0
30_135,30_135,18000.0
30_135,A30,18000.0
30_135,135_147,18000.0
30_135,135_186,18000.0
A56,56_185,18000.0
A56,A56,18000.0
A33,A33,18000.0
2_132,2_132,18000.0
28_151,28_151,18000.0
28_151,A28,18000.0
A30,30_135,18000.0
A30,A30,18000.0
A30,135_147,18000.0
A30,135_186,18000.0
117_139,117_139,18000.0
117_139,49_117,18000.0
135_147,30_135,18000.0
135_147,A30,18000.0
135_147,135_147,18000.0
135_147,135_186,18000.0
45_154,45_154,18000.0
85_150,85_150,18000.0
85_150,A85,18000.0
85_150,85_184,18000.0
85_150,150_189,18000.0
A84,A84,18000.0
A84,84_110,18000.0
A94,A94,18000.0
A94,94_157,18000.0
50_187,50_187,18000.0
50_187,A50,18000.0
38_124,38_124,18000.0
38_124,A38,18000.0
A20,A20,18000.0
A85,85_150,18000.0
A85,A85,18000.0
A85,85_184,18000.0
A85,150_189,18000.0
84_110,A84,18000.0
84_110,84_110,18000.0
A28,28_151,18000.0
A28,A28,18000.0
94_157,A94,18000.0
94_157,94_157,18000.0
85_184,85_150,18000.0
85_184,A85,18000.0
85_184,85_184,18000.0
85_184,150_189,18000.0
56_112,112_120,18000.0
56_112,56_112,18000.0
A11,104_122,18000.0
A11,A11,18000.0
A11,11_118,18000.0
A11,104_160,18000.0
81_166,81_166,18000.0
81_166,A81,18000.0
31_158,31_158,18000.0
31_158,158_174,18000.0
48_183,48_183,18000.0
48_183,A48,18000.0
34_121,121_130,18000.0
34_121,34_121,18000.0
5_171,A5,18000.0
5_171,5_171,18000.0
16_134,16_134,18000.0
61_181,A61,18000.0
61_181,61_181,18000.0
61_181,61_155,18000.0
A81,81_166,18000.0
A81,A81,18000.0
A54,A54,18000.0
A54,54_179,18000.0
A76,113_176,18000.0
A76,A76,18000.0
A76,108_113,18000.0
99_102,99_102,18000.0
115_123,115_123,18000.0
126_180,14_126,18000.0
126_180,126_180,18000.0
54_179,A54,18000.0
54_179,54_179,18000.0
A29,A29,18000.0
A96,96_156,18000.0
A96,A96,18000.0
139_159,139_159,18000.0
139_159,159_182,18000.0
49_117,117_139,18000.0
49_117,49_117,18000.0
11_118,104_122,18000.0
11_118,A11,18000.0
11_118,11_118,18000.0
11_118,104_160,18000.0
69_165,69_165,18000.0
A41,A41,18000.0
18_109,18_109,18000.0
A71,71_162,18000.0
A71,A71,18000.0
A38,38_124,18000.0
A38,A38,18000.0
A50,50_187,18000.0
A50,A50,18000.0
159_182,139_159,18000.0
159_182,159_182,18000.0
118_153,118_153,18000.0
A4,A4,18000.0
135_186,30_135,18000.0
135_186,A30,18000.0
135_186,135_147,18000.0
135_186,135_186,18000.0
129_140,129_140,18000.0
59_167,167_178,18000.0
59_167,59_167,18000.0
59_167,167_188,18000.0
A59,A59,18000.0
45_142,45_142,18000.0
A87,A87,18000.0
158_174,31_158,18000.0
158_174,158_174,18000.0
63_152,A63,18000.0
63_152,63_152,18000.0
34_116,34_116,18000.0
108_113,113_176,18000.0
108_113,A76,18000.0
108_113,108_113,18000.0
61_155,A61,18000.0
61_155,61_181,18000.0
61_155,61_155,18000.0
24_114,24_114,18000.0
155_168,155_168,18000.0
167_188,167_178,18000.0
167_188,59_167,18000.0
167_188,167_188,18000.0
A51,A51,18000.0
104_160,104_122,18000.0
104_160,A11,18000.0
104_160,11_118,18000.0
104_160,104_160,18000.0
A48,48_183,18000.0
A48,A48,18000.0
150_189,85_150,18000.0
150_189,A85,18000.0
150_189,85_184,18000.0
150_189,150_189,18000.0
