164.0,56_112
57.0,6_227
125.0,135_186
0.0,186_230
81.0,207_224
74.0,A5
74.0,56_185
43.0,181_225
34.0,140_229
119.0,45_142
154.0,155_168
0.0,182_236
79.0,A20
87.0,A81
77.0,54_226
144.0,99_102
44.0,26_212
21.0,A41
98.0,96_203
84.0,129_140
103.0,96_156
138.0,A94
86.0,141_197
51.0,159_222
186.0,61_155
87.0,38_124
164.0,159_182
218.0,14_126
154.0,19_170
0.0,41_234
113.0,A28
221.0,A11
29.0,A29
94.0,102_207
37.0,A92
54.0,20_205
87.0,203_215
258.0,A30
102.0,158_174
15.0,200_221
88.0,A9
116.0,54_179
80.0,A59
49.0,A50
131.0,A87
143.0,A55
47.0,115_123
116.0,167_178
0.0,87_238
0.0,150_237
141.0,34_121
63.0,163_220
75.0,122_228
49.0,142_210
69.0,A23
84.0,A25
61.0,112_198
106.0,85_184
209.0,108_113
113.0,163_214
100.0,A26
98.0,63_152
97.0,156_213
210.0,104_122
115.0,189_200
205.0,149_163
276.0,117_141
0.0,210_235
166.0,15_201
0.0,81_231
114.0,179_211
49.0,A4
58.0,170_219
277.0,49_117
165.0,A85
78.0,182_209
61.0,122_218
112.0,126_180
80.0,178_216
100.0,87_204
174.0,135_147
228.0,A76
187.0,85_150
68.0,38_190
91.0,84_110
104.0,186_208
77.0,61_181
0.0,211_233
0.0,221_232
95.0,A88
127.0,31_158
76.0,81_166
102.0,A96
75.0,A6
125.0,A54
136.0,87_195
85.0,201_217
195.0,139_159
131.0,170_202
0.0,208_239
