from , to, weight, time
3_145,A3,-0.02253079546900259,12000.0
30_138,A30,0.9292167809209954,12000.0
A1,1_110,0.9978782023055061,12000.0
A1,110_147,0.0011490958528385675,12000.0
32_136,A32,0.8895456000813368,12000.0
32_136,136_143,-0.01789250108186315,12000.0
A30,30_138,0.9489459304848883,12000.0
A7,7_135,0.13080381678048247,12000.0
A7,7_102,0.9967479633100671,12000.0
114_137,35_114,0.980045906816025,12000.0
47_104,A47,0.9968336882091742,12000.0
A32,32_136,0.43337849306719595,12000.0
A32,136_143,-0.9617749051537985,12000.0
43_129,A43,0.9853713325539833,12000.0
A47,47_104,0.9779496285622923,12000.0
100_148,99_100,0.04874365509783536,12000.0
114_122,35_114,0.016417420009257604,12000.0
A35,35_114,0.9788265077219525,12000.0
41_126,126_141,0.13968978396136172,12000.0
41_126,A41,0.9961053271156333,12000.0
7_135,A7,-0.030601803582709683,12000.0
7_135,7_102,-0.017600374913140586,12000.0
19_120,A19,0.9915140167737556,12000.0
A44,44_134,0.9965527247721807,12000.0
35_114,114_137,1.0053236158223227,12000.0
35_114,114_122,-0.02141959749078987,12000.0
35_114,A35,1.0365889240992414,12000.0
7_102,A7,0.9967786051654765,12000.0
7_102,7_135,-0.0984261168855742,12000.0
A99,99_100,1.0178976023471038,12000.0
A89,89_139,0.9963839333473237,12000.0
A3,3_145,-0.008577049907719538,12000.0
A74,74_101,0.9868555897691234,12000.0
A74,74_119,0.9878825501867513,12000.0
121_144,A39,-0.6182828919142805,12000.0
121_144,39_121,0.21407151324587062,12000.0
126_141,41_126,0.20020981762092066,12000.0
126_141,A41,-0.39583819825991623,12000.0
118_123,88_118,0.9946693613490197,12000.0
118_123,88_128,0.06171204193412541,12000.0
A73,73_117,0.9944806369804431,12000.0
73_117,A73,0.9958091019798498,12000.0
A39,39_121,0.9733237817429421,12000.0
A86,86_130,-0.007478374063365921,12000.0
74_101,A74,1.0125661985287524,12000.0
A12,12_132,0.9970990713403637,12000.0
A43,43_129,0.9888187403256253,12000.0
88_118,118_123,0.9806230027484815,12000.0
88_118,88_128,0.9936328199592142,12000.0
88_128,118_123,0.9907996255067051,12000.0
88_128,88_118,0.9935421121214264,12000.0
1_110,A1,0.9961604065439469,12000.0
1_110,110_147,0.176355100236169,12000.0
A19,19_120,0.9968745520956516,12000.0
132_149,A12,-0.6794349256069157,12000.0
132_149,12_132,-0.03467451903802523,12000.0
110_147,A1,-0.051371941123686406,12000.0
110_147,1_110,0.03033834675673592,12000.0
12_132,A12,0.9790797133933562,12000.0
12_132,132_149,0.17146097885546205,12000.0
89_139,A89,0.9944247557433233,12000.0
99_100,100_148,0.39563529344790754,12000.0
99_100,A99,0.9910564812137492,12000.0
A41,41_126,0.999,12000.0
A41,126_141,-0.8119849289281305,12000.0
136_143,32_136,0.013456476008233105,12000.0
86_130,A86,0.8316613629050226,12000.0
74_119,A74,0.9884241161344205,12000.0
74_119,74_101,0.05613804413258913,12000.0
39_121,121_144,8.849363187791595E-4,12000.0
39_121,A39,1.0058653895126188,12000.0
44_134,A44,0.9937693447462282,12000.0
