from , to, time
A3,A3,4000.0
A45,A45,4000.0
65_115,65_115,4000.0
65_115,A65,4000.0
A80,A80,4000.0
A80,80_108,4000.0
A68,A68,4000.0
A52,A52,4000.0
A46,A46,4000.0
A32,A32,4000.0
A13,A13,4000.0
73_117,73_117,4000.0
73_117,A73,4000.0
41_113,41_113,4000.0
41_113,A41,4000.0
A36,A36,4000.0
A2,A2,4000.0
A4,A4,4000.0
A79,A79,4000.0
88_118,88_118,4000.0
88_118,A88,4000.0
A86,A86,4000.0
A41,41_113,4000.0
A41,A41,4000.0
A87,A87,4000.0
40_105,40_105,4000.0
A0,A0,4000.0
A88,88_118,4000.0
A88,A88,4000.0
A35,A35,4000.0
A35,35_114,4000.0
74_101,74_101,4000.0
74_101,A74,4000.0
74_101,74_119,4000.0
A95,A95,4000.0
A91,A91,4000.0
A11,A11,4000.0
A62,A62,4000.0
A98,A98,4000.0
8_111,8_111,4000.0
8_111,A8,4000.0
A20,A20,4000.0
100_116,100_116,4000.0
100_116,A99,4000.0
100_116,99_100,4000.0
A97,A97,4000.0
A14,A14,4000.0
A69,A69,4000.0
A15,A15,4000.0
A96,A96,4000.0
1_110,1_110,4000.0
1_110,A1,4000.0
A9,A9,4000.0
A10,A10,4000.0
A33,A33,4000.0
A64,A64,4000.0
A64,64_112,4000.0
A27,A27,4000.0
A77,A77,4000.0
7_102,7_102,4000.0
7_102,A7,4000.0
A51,A51,4000.0
A60,A60,4000.0
A81,A81,4000.0
89_103,89_103,4000.0
89_103,A89,4000.0
A99,100_116,4000.0
A99,A99,4000.0
A99,99_100,4000.0
A16,A16,4000.0
A44,A44,4000.0
A7,7_102,4000.0
A7,A7,4000.0
A53,A53,4000.0
A31,A31,4000.0
A73,73_117,4000.0
A73,A73,4000.0
A66,A66,4000.0
A19,A19,4000.0
A24,A24,4000.0
A54,A54,4000.0
A30,A30,4000.0
A26,A26,4000.0
A92,A92,4000.0
A65,65_115,4000.0
A65,A65,4000.0
A55,A55,4000.0
A58,A58,4000.0
A8,8_111,4000.0
A8,A8,4000.0
A21,A21,4000.0
16_106,16_106,4000.0
99_100,100_116,4000.0
99_100,A99,4000.0
99_100,99_100,4000.0
A90,A90,4000.0
A29,A29,4000.0
A34,A34,4000.0
A47,A47,4000.0
80_108,A80,4000.0
80_108,80_108,4000.0
A17,A17,4000.0
A74,74_101,4000.0
A74,A74,4000.0
A74,74_119,4000.0
A22,A22,4000.0
47_104,47_104,4000.0
A78,A78,4000.0
A59,A59,4000.0
A1,1_110,4000.0
A1,A1,4000.0
A50,A50,4000.0
A71,A71,4000.0
A39,A39,4000.0
35_114,A35,4000.0
35_114,35_114,4000.0
A57,A57,4000.0
A12,A12,4000.0
A89,89_103,4000.0
A89,A89,4000.0
A6,A6,4000.0
A38,A38,4000.0
A5,A5,4000.0
24_107,24_107,4000.0
A56,A56,4000.0
64_112,A64,4000.0
64_112,64_112,4000.0
A40,A40,4000.0
A43,A43,4000.0
A49,A49,4000.0
A42,A42,4000.0
74_119,74_101,4000.0
74_119,A74,4000.0
74_119,74_119,4000.0
