51.0,87_238
45.0,210_235
75.0,A5
104.0,203_215
94.0,6_227
73.0,142_210
90.0,141_197
95.0,A88
167.0,A85
88.0,A25
47.0,115_123
228.0,A76
62.0,20_205
221.0,104_122
159.0,99_102
234.0,A11
80.0,A59
119.0,102_207
77.0,81_166
66.0,122_218
68.0,38_190
108.0,156_213
91.0,84_110
141.0,170_202
34.0,221_232
91.0,129_140
50.0,182_236
49.0,181_225
0.0,195_246
144.0,179_211
169.0,15_201
38.0,200_221
60.0,26_212
143.0,87_195
30.0,A29
138.0,A87
228.0,14_126
160.0,A54
215.0,149_163
0.0,182_242
292.0,49_117
74.0,56_185
107.0,85_184
0.0,204_248
121.0,A96
0.0,168_241
53.0,150_237
37.0,A92
42.0,81_231
90.0,201_217
88.0,A81
164.0,19_170
120.0,186_208
51.0,A4
77.0,A23
58.0,208_239
155.0,54_179
111.0,A6
107.0,87_204
222.0,85_150
213.0,139_159
79.0,163_220
0.0,152_247
144.0,135_186
140.0,45_142
78.0,54_226
186.0,61_155
70.0,112_198
0.0,140_244
0.0,102_240
176.0,159_182
55.0,186_230
135.0,31_158
98.0,63_152
36.0,41_234
276.0,117_141
49.0,A50
0.0,217_245
80.0,159_222
141.0,34_121
90.0,182_209
108.0,96_203
84.0,178_216
154.0,155_168
113.0,A28
193.0,135_147
146.0,189_200
61.0,170_219
123.0,163_214
107.0,A26
273.0,A30
174.0,56_112
121.0,126_180
81.0,61_181
52.0,211_233
103.0,207_224
88.0,A9
0.0,81_243
47.0,140_229
0.0,198_249
