83.0,215_256
42.0,275_308
20.0,248_305
45.0,153_297
97.0,71_223
114.0,A84
70.0,55_230
36.0,46_294
0.0,10_314
36.0,112_295
152.0,164_190
34.0,88_299
29.0,28_309
274.0,A35
38.0,252_288
114.0,A38
43.0,286_296
165.0,182_221
23.0,169_307
0.0,308_317
123.0,135_207
0.0,206_318
135.0,135_227
46.0,247_266
121.0,190_220
108.0,153_168
110.0,221_269
145.0,206_249
93.0,225_251
34.0,278_290
0.0,212_312
57.0,176_273
126.0,138_153
261.0,107_176
243.0,97_143
267.0,A75
196.0,39_187
33.0,282_306
100.0,97_253
83.0,144_281
45.0,241_284
109.0,A26
204.0,121_144
51.0,84_285
229.0,60_110
171.0,82_172
134.0,13_132
110.0,255_265
0.0,255_311
59.0,206_282
238.0,A39
168.0,A7
99.0,97_246
151.0,105_123
75.0,106_278
92.0,39_215
260.0,A46
133.0,135_252
111.0,106_243
34.0,191_301
86.0,141_275
72.0,108_226
34.0,153_300
30.0,215_302
145.0,A28
89.0,5_289
0.0,252_315
111.0,174_240
148.0,77_150
137.0,170_212
243.0,82_106
0.0,285_313
29.0,279_304
121.0,A48
93.0,53_216
41.0,28_291
56.0,58_280
37.0,A10
169.0,A5
115.0,231_255
55.0,97_260
177.0,74_135
0.0,141_310
29.0,288_303
110.0,40_134
112.0,169_267
115.0,153_195
50.0,281_298
105.0,A23
164.0,A58
167.0,15_182
209.0,171_206
170.0,77_141
81.0,162_268
114.0,192_228
0.0,291_316
172.0,5_191
236.0,88_169
77.0,240_279
0.0,305_319
