33.0,A6
52.0,96_156
59.0,A23
118.0,94_106
32.0,A78
74.0,A88
29.0,A92
159.0,117_141
121.0,139_148
0.0,56_185
42.0,A5
42.0,113_176
42.0,19_170
42.0,167_178
65.0,A19
143.0,14_126
48.0,71_162
93.0,A15
100.0,112_120
75.0,149_163
108.0,A55
137.0,104_122
87.0,121_130
104.0,A63
52.0,148_164
145.0,A61
84.0,A9
65.0,A26
68.0,A25
66.0,122_137
88.0,15_149
56.0,A37
164.0,30_135
66.0,A56
32.0,A33
73.0,2_132
80.0,28_151
208.0,A30
180.0,117_139
107.0,135_147
51.0,45_154
48.0,85_150
82.0,A84
128.0,A94
0.0,50_187
71.0,38_124
32.0,A20
64.0,A85
81.0,84_110
89.0,A28
60.0,94_157
0.0,85_184
126.0,56_112
148.0,A11
49.0,81_166
67.0,31_158
0.0,48_183
129.0,34_121
38.0,5_171
43.0,16_134
0.0,61_181
65.0,A81
49.0,A54
193.0,A76
96.0,99_102
42.0,115_123
0.0,126_180
35.0,54_179
29.0,A29
61.0,A96
72.0,139_159
211.0,49_117
178.0,11_118
43.0,69_165
21.0,A41
55.0,18_109
58.0,A71
103.0,A38
25.0,A50
0.0,159_182
76.0,118_153
38.0,A4
0.0,135_186
61.0,129_140
53.0,59_167
73.0,A59
81.0,45_142
32.0,A87
43.0,158_174
84.0,63_152
89.0,34_116
173.0,108_113
129.0,61_155
81.0,24_114
100.0,155_168
0.0,167_188
35.0,A51
80.0,104_160
33.0,A48
0.0,150_189
