from , to, time
88_169,88_169,46000.0
88_169,307_321,46000.0
88_169,169_307,46000.0
88_169,169_267,46000.0
112_295,112_295,46000.0
123_322,123_322,46000.0
123_322,105_123,46000.0
255_265,255_265,46000.0
308_317,308_317,46000.0
135_207,135_207,46000.0
135_207,225_251,46000.0
144_281,144_281,46000.0
144_281,281_298,46000.0
291_316,291_316,46000.0
291_316,28_291,46000.0
97_246,97_246,46000.0
39_215,39_215,46000.0
39_215,215_302,46000.0
71_223,71_223,46000.0
60_110,60_110,46000.0
A7,A7,46000.0
15_182,15_182,46000.0
153_300,153_300,46000.0
77_141,77_141,46000.0
77_141,141_310,46000.0
77_141,141_275,46000.0
141_310,77_141,46000.0
141_310,141_310,46000.0
141_310,141_275,46000.0
240_279,240_279,46000.0
240_279,174_240,46000.0
240_279,240_327,46000.0
182_221,182_221,46000.0
182_221,221_269,46000.0
77_150,77_150,46000.0
206_282,206_282,46000.0
206_282,282_306,46000.0
A23,A23,46000.0
53_216,53_216,46000.0
170_212,170_212,46000.0
A84,A84,46000.0
5_191,5_191,46000.0
5_191,5_289,46000.0
5_191,191_301,46000.0
206_318,206_318,46000.0
82_106,82_106,46000.0
82_106,106_278,46000.0
206_249,206_249,46000.0
206_249,171_206,46000.0
106_278,82_106,46000.0
106_278,106_278,46000.0
141_275,77_141,46000.0
141_275,141_310,46000.0
141_275,141_275,46000.0
162_268,162_268,46000.0
215_302,39_215,46000.0
215_302,215_302,46000.0
221_269,182_221,46000.0
221_269,221_269,46000.0
A46,A46,46000.0
171_206,206_249,46000.0
171_206,171_206,46000.0
248_305,248_305,46000.0
248_305,305_319,46000.0
248_305,305_323,46000.0
108_226,108_226,46000.0
106_243,106_243,46000.0
106_243,82_172,46000.0
307_321,88_169,46000.0
307_321,307_321,46000.0
307_321,169_307,46000.0
307_321,169_267,46000.0
39_187,39_187,46000.0
39_187,187_326,46000.0
279_304,279_304,46000.0
285_313,285_313,46000.0
169_307,88_169,46000.0
169_307,307_321,46000.0
169_307,169_307,46000.0
169_307,169_267,46000.0
28_309,28_309,46000.0
28_309,A28,46000.0
A35,A35,46000.0
97_260,97_260,46000.0
138_153,138_153,46000.0
138_153,153_297,46000.0
10_314,10_314,46000.0
10_314,A10,46000.0
105_123,123_322,46000.0
105_123,105_123,46000.0
74_135,74_135,46000.0
74_135,135_227,46000.0
74_135,135_252,46000.0
74_135,252_329,46000.0
169_267,88_169,46000.0
169_267,307_321,46000.0
169_267,169_307,46000.0
169_267,169_267,46000.0
241_284,241_284,46000.0
311_328,311_328,46000.0
311_328,255_311,46000.0
A58,A58,46000.0
A58,58_280,46000.0
187_326,39_187,46000.0
187_326,187_326,46000.0
46_294,46_294,46000.0
97_253,97_253,46000.0
288_303,288_303,46000.0
305_319,248_305,46000.0
305_319,305_319,46000.0
305_319,305_323,46000.0
228_325,228_325,46000.0
228_325,192_228,46000.0
281_298,144_281,46000.0
281_298,281_298,46000.0
225_251,135_207,46000.0
225_251,225_251,46000.0
58_280,A58,46000.0
58_280,58_280,46000.0
A75,A75,46000.0
A75,176_273,46000.0
278_290,278_290,46000.0
153_297,138_153,46000.0
153_297,153_297,46000.0
88_299,88_299,46000.0
305_323,248_305,46000.0
305_323,305_319,46000.0
305_323,305_323,46000.0
82_172,106_243,46000.0
82_172,82_172,46000.0
40_134,40_134,46000.0
174_240,240_279,46000.0
174_240,174_240,46000.0
174_240,240_327,46000.0
135_227,74_135,46000.0
135_227,135_227,46000.0
135_227,135_252,46000.0
135_227,252_329,46000.0
308_320,308_320,46000.0
308_320,275_308,46000.0
A28,28_309,46000.0
A28,A28,46000.0
275_308,308_320,46000.0
275_308,275_308,46000.0
A26,A26,46000.0
121_144,121_144,46000.0
247_266,247_266,46000.0
28_291,291_316,46000.0
28_291,28_291,46000.0
A38,A38,46000.0
13_132,13_132,46000.0
215_256,215_256,46000.0
255_311,311_328,46000.0
255_311,255_311,46000.0
153_168,153_168,46000.0
153_168,153_195,46000.0
A10,10_314,46000.0
A10,A10,46000.0
176_273,A75,46000.0
176_273,176_273,46000.0
192_228,228_325,46000.0
192_228,192_228,46000.0
286_296,286_296,46000.0
A48,A48,46000.0
240_327,240_279,46000.0
240_327,174_240,46000.0
240_327,240_327,46000.0
5_289,5_191,46000.0
5_289,5_289,46000.0
5_289,191_301,46000.0
143_324,143_324,46000.0
143_324,97_143,46000.0
A5,A5,46000.0
97_143,143_324,46000.0
97_143,97_143,46000.0
135_252,74_135,46000.0
135_252,135_227,46000.0
135_252,135_252,46000.0
135_252,252_329,46000.0
191_301,5_191,46000.0
191_301,5_289,46000.0
191_301,191_301,46000.0
153_195,153_168,46000.0
153_195,153_195,46000.0
282_306,206_282,46000.0
282_306,282_306,46000.0
252_329,74_135,46000.0
252_329,135_227,46000.0
252_329,135_252,46000.0
252_329,252_329,46000.0
