94.0,178_209
136.0,225_232
86.0,247_309
62.0,265_318
0.0,249_320
28.0,A59
107.0,234_298
90.0,86_304
58.0,289_315
90.0,264_317
76.0,119_289
129.0,29_198
54.0,6_297
80.0,233_302
152.0,234_301
96.0,54_253
0.0,299_324
111.0,84_163
137.0,234_285
172.0,191_218
56.0,32_286
96.0,87_231
81.0,144_296
108.0,246_254
64.0,A89
148.0,140_183
166.0,255_279
88.0,144_275
89.0,247_263
97.0,198_291
88.0,0_144
84.0,A54
144.0,175_220
69.0,282_294
107.0,254_287
69.0,259_282
0.0,145_321
55.0,208_313
101.0,272_303
117.0,218_306
74.0,96_249
34.0,A44
118.0,184_258
0.0,228_328
185.0,116_216
50.0,183_316
151.0,216_305
56.0,139_173
170.0,A92
69.0,33_278
71.0,A33
143.0,3_191
70.0,21_307
0.0,119_326
64.0,84_314
139.0,234_264
0.0,254_323
66.0,89_143
128.0,232_281
37.0,155_257
61.0,74_181
77.0,309_312
87.0,88_103
82.0,128_247
155.0,92_273
82.0,53_117
83.0,280_319
31.0,44_311
102.0,87_262
165.0,92_116
96.0,253_266
195.0,203_245
48.0,125_157
64.0,251_292
53.0,A32
136.0,211_241
182.0,194_234
130.0,271_308
0.0,209_322
142.0,61_194
69.0,36_119
194.0,116_233
74.0,21_269
137.0,163_271
137.0,273_299
104.0,221_268
58.0,186_217
40.0,8_145
68.0,A21
98.0,226_265
100.0,149_221
45.0,A17
80.0,33_293
0.0,231_327
136.0,84_274
48.0,187_228
0.0,297_325
110.0,194_280
125.0,184_208
0.0,143_329
