from , to, weight, time
1_110,110_147,0.9887480992629873,24000.0
59_180,A59,0.9918305088776235,24000.0
A27,27_201,0.8867418638942872,24000.0
167_200,167_192,-0.9677162304893193,24000.0
167_200,99_156,-0.8753631593921076,24000.0
167_200,156_167,0.2435553448471373,24000.0
167_192,156_167,0.9441214265786039,24000.0
126_141,41_126,1.0105701586038274,24000.0
38_195,A38,0.9935277130164515,24000.0
32_206,A32,0.07064984255990646,24000.0
132_199,A12,-0.2757552712152161,24000.0
40_105,105_205,0.17135515325561707,24000.0
43_129,43_151,0.9954374200964874,24000.0
117_168,A73,0.8169578792818653,24000.0
117_168,168_172,1.0114226735838707,24000.0
117_168,168_193,1.0033696731962658,24000.0
117_168,73_162,-0.0361950356388626,24000.0
117_168,172_190,-0.0016969189692724593,24000.0
A59,59_180,0.9919401483049691,24000.0
A38,38_195,0.992382697841814,24000.0
43_151,43_129,0.9849232308648241,24000.0
A32,32_206,0.001610659304864646,24000.0
A32,136_143,0.4043756399713019,24000.0
A32,32_136,1.0046107803992264,24000.0
A32,32_152,0.9939761747669503,24000.0
55_208,A55,0.6304154972616848,24000.0
A73,117_168,0.5965628413849451,24000.0
A73,73_162,0.999,24000.0
95_207,A95,0.7481088554249656,24000.0
126_187,41_126,0.9979208460927219,24000.0
132_175,175_183,0.1782287551867498,24000.0
132_175,A12,0.1470724875648473,24000.0
A54,54_178,0.9881551818312279,24000.0
175_183,132_175,0.4677654839043928,24000.0
A44,44_179,0.8069873443320436,24000.0
A44,44_134,1.0072265644569387,24000.0
A44,44_191,0.7871831898460767,24000.0
A44,44_189,0.9776148813915074,24000.0
A55,55_208,0.7570944201864899,24000.0
44_179,A44,0.8045620139848403,24000.0
44_179,44_134,0.6530397448852456,24000.0
44_179,44_189,-0.5895098136022838,24000.0
134_198,44_134,0.984235137829894,24000.0
168_172,117_168,1.0222177030315776,24000.0
168_172,168_193,0.9932198380077739,24000.0
168_172,172_190,0.9602538151340337,24000.0
A89,89_139,0.9920854096918272,24000.0
A89,139_157,1.0025628003693976,24000.0
A99,99_156,0.995170560691139,24000.0
99_156,167_192,-0.662699751389297,24000.0
99_156,A99,0.9948291167185449,24000.0
99_156,156_167,0.9912144216307736,24000.0
A20,20_197,0.9968528317196207,24000.0
20_197,A20,0.9821091057665061,24000.0
44_134,A44,0.9654820236735528,24000.0
44_134,44_179,0.890546025810648,24000.0
44_134,134_198,0.8248000786788798,24000.0
44_134,44_189,-0.030902976516520315,24000.0
136_143,32_136,0.9982632455294381,24000.0
168_193,117_168,0.9907897506466836,24000.0
168_193,168_172,0.9811069741454214,24000.0
168_193,172_190,0.9647038785700394,24000.0
27_201,A27,0.8987709174892089,24000.0
A58,58_154,0.9848842986937115,24000.0
54_178,A54,1.0140270325892906,24000.0
32_136,A32,1.0016980834385056,24000.0
32_136,136_143,0.9972742181574729,24000.0
32_136,32_152,0.5452187245889032,24000.0
73_162,117_168,0.6191808172379661,24000.0
73_162,A73,0.9940385133098907,24000.0
89_139,A89,1.0037049436962493,24000.0
89_139,139_157,0.9939617888360223,24000.0
44_191,A44,0.07472739713838314,24000.0
44_191,44_189,-0.02646084425386709,24000.0
156_167,167_200,0.9480837214901072,24000.0
156_167,167_192,0.4725868883662665,24000.0
156_167,A99,0.040761971665321965,24000.0
156_167,99_156,0.9930907586387718,24000.0
169_186,62_169,0.9965988878286595,24000.0
139_157,A89,1.038831180196028,24000.0
139_157,89_139,0.8820373673236109,24000.0
58_154,A58,0.9913428448270143,24000.0
44_189,A44,0.9790571946621061,24000.0
44_189,44_191,-0.012589251511214273,24000.0
88_128,118_123,1.0044633117554995,24000.0
88_128,128_209,-0.009075906934033692,24000.0
110_147,1_110,0.993108733623561,24000.0
105_205,40_105,0.6972096030590809,24000.0
62_169,169_186,0.9972681139906048,24000.0
172_190,117_168,0.4023683369465646,24000.0
172_190,168_172,0.9911970107549555,24000.0
172_190,168_193,0.8915119279014211,24000.0
A12,132_175,0.9089219284258419,24000.0
118_123,88_128,1.007599141719227,24000.0
118_123,128_209,-0.2438207758027664,24000.0
A95,95_207,0.9651326084163724,24000.0
32_152,32_206,-0.9239456478386254,24000.0
32_152,A32,0.9949051504835802,24000.0
32_152,32_136,0.03443402828308659,24000.0
41_126,126_141,1.0226880651039978,24000.0
41_126,126_187,0.9747079282162137,24000.0
128_209,88_128,0.0585412913160774,24000.0
128_209,118_123,-0.43057420245473893,24000.0
