from , to, weight, time
A67,A66,0.0021857811889631476,8000.0
A42,A32,0.0020450406106644198,8000.0
A42,A43,0.001206813686261182,8000.0
A42,42_126,0.0012211202275368863,8000.0
12_105,105_127,0.0012211202275368863,8000.0
12_105,A12,0.999,8000.0
12_105,A5,0.0020493612622160405,8000.0
12_105,A81,0.0018841861413545567,8000.0
105_127,12_105,0.999,8000.0
105_127,A12,0.9977613703930414,8000.0
105_127,A81,0.0013893121239551185,8000.0
A72,72_120,0.0012211202275368863,8000.0
A72,A77,0.002051786186112301,8000.0
A87,A24,0.0019815568688957923,8000.0
A78,78_110,0.0014910616402098692,8000.0
72_120,A72,0.999,8000.0
72_120,A77,0.0016225204384987281,8000.0
A94,A48,0.0017826257523244446,8000.0
98_101,A98,0.999,8000.0
98_101,A84,0.001306536517385108,8000.0
A48,A94,0.0017826257523244446,8000.0
A19,A20,0.0022227283397888396,8000.0
36_117,A36,0.999,8000.0
A37,A59,0.0021460180466526,8000.0
104_128,A95,0.999,8000.0
80_106,A80,0.999,8000.0
A12,12_105,0.0018205676673305367,8000.0
A12,105_127,0.0012211202275368863,8000.0
A12,A5,0.0021151921663636925,8000.0
A12,A81,0.0020593758152659333,8000.0
A29,A77,0.0016469535952160447,8000.0
78_110,A78,0.999,8000.0
A45,45_102,0.0018205676673305373,8000.0
A32,A42,0.0020450406106644198,8000.0
A32,A43,0.0014244095955735698,8000.0
51_111,A51,0.9990079605761645,8000.0
51_111,111_124,0.0012211202275368863,8000.0
A51,51_111,0.0014910616402098694,8000.0
A51,111_124,0.0012211202275368863,8000.0
111_124,51_111,0.999,8000.0
111_124,A51,0.9990073657352317,8000.0
64_123,A64,0.999,8000.0
64_123,108_118,0.9916588139356974,8000.0
64_123,118_121,0.9916588139356974,8000.0
45_102,A45,0.999,8000.0
A53,53_107,0.0018205676673305384,8000.0
A53,107_114,0.00149106164020987,8000.0
A53,107_122,0.001221120227536887,8000.0
A53,53_116,0.0014910616402098698,8000.0
A64,64_123,0.0012211202275368863,8000.0
A64,108_118,0.0014910616402098692,8000.0
A64,118_121,0.0011993639051118812,8000.0
A5,12_105,0.0017510575766831423,8000.0
A5,A12,0.0021151921663636925,8000.0
A95,104_128,0.0012211202275368863,8000.0
108_118,64_123,0.0011993639051118814,8000.0
108_118,A64,0.9952948940755534,8000.0
108_118,118_121,0.0012211202275368863,8000.0
A98,98_101,0.0018205676673305378,8000.0
A98,A84,0.0020877226833371215,8000.0
A22,A99,0.0018102391955531125,8000.0
A43,A42,0.001206813686261182,8000.0
A43,A32,0.0014244095955735698,8000.0
A43,A76,0.002034456104946506,8000.0
A43,42_126,0.001206813686261182,8000.0
A76,A43,0.002034456104946506,8000.0
A55,A34,0.0019634466765075993,8000.0
53_107,A53,0.999,8000.0
53_107,107_114,0.0014910616402098698,8000.0
53_107,107_122,0.0012211202275368863,8000.0
53_107,53_116,0.00149106164020987,8000.0
A34,A55,0.0019634466765075993,8000.0
42_126,A42,0.999,8000.0
42_126,A43,0.0012928518179804822,8000.0
A47,47_113,0.0014910616402098694,8000.0
A59,A37,0.0021460180466526,8000.0
A84,98_101,0.001306536517385108,8000.0
A84,A98,0.0020877226833371215,8000.0
A99,A22,0.0018102391955531125,8000.0
107_114,A53,0.9990244723170634,8000.0
107_114,53_107,0.9990166441081938,8000.0
107_114,107_122,0.0012211202275368865,8000.0
107_114,53_116,0.999,8000.0
107_122,A53,0.7442671750396536,8000.0
107_122,53_107,0.9990164476009956,8000.0
107_122,107_114,0.9558605401359797,8000.0
107_122,53_116,0.9397471887926376,8000.0
A80,80_106,0.0018205676673305375,8000.0
A36,36_117,0.001491061640209869,8000.0
118_121,64_123,0.9916588139356974,8000.0
118_121,A64,0.9916588139356974,8000.0
118_121,108_118,0.9990067705379784,8000.0
A66,A67,0.0021857811889631476,8000.0
53_116,A53,0.9990244723170634,8000.0
53_116,53_107,0.9990214463016174,8000.0
53_116,107_114,0.999,8000.0
53_116,107_122,0.0012211202275368865,8000.0
A77,A72,0.002051786186112301,8000.0
A77,72_120,0.0012078989408012331,8000.0
A77,A29,0.0016469535952160447,8000.0
A20,A19,0.0022227283397888396,8000.0
A24,A87,0.0019815568688957923,8000.0
A81,12_105,0.0016418645673813583,8000.0
A81,105_127,0.0011869705016177776,8000.0
A81,A12,0.0020593758152659333,8000.0
47_113,A47,0.999,8000.0
