from , to, time
264_283,264_283,42000.0
A91,A91,42000.0
A91,91_274,42000.0
A91,91_282,42000.0
263_281,263_281,42000.0
263_281,250_263,42000.0
134_211,134_211,42000.0
A97,A97,42000.0
A97,97_288,42000.0
239_286,239_286,42000.0
298_307,298_307,42000.0
298_307,268_298,42000.0
298_307,130_268,42000.0
126_217,126_217,42000.0
126_217,217_279,42000.0
195_262,195_262,42000.0
195_262,38_195,42000.0
196_216,196_216,42000.0
276_285,276_285,42000.0
A32,A32,42000.0
201_270,201_270,42000.0
242_252,242_252,42000.0
A89,A89,42000.0
20_233,20_233,42000.0
96_227,96_227,42000.0
7_220,7_220,42000.0
225_248,225_248,42000.0
99_302,99_302,42000.0
99_302,A99,42000.0
154_249,154_249,42000.0
191_253,191_253,42000.0
247_290,247_290,42000.0
3_145,3_145,42000.0
3_145,145_304,42000.0
192_215,192_215,42000.0
130_238,130_238,42000.0
130_238,86_130,42000.0
146_170,146_170,42000.0
146_170,170_305,42000.0
170_271,170_271,42000.0
170_271,271_303,42000.0
175_259,175_259,42000.0
175_259,132_175,42000.0
105_205,105_205,42000.0
234_289,234_289,42000.0
170_305,146_170,42000.0
170_305,170_305,42000.0
168_230,168_230,42000.0
167_200,167_200,42000.0
38_195,195_262,42000.0
38_195,38_195,42000.0
208_239,208_239,42000.0
145_304,3_145,42000.0
145_304,145_304,42000.0
211_266,211_266,42000.0
271_303,170_271,42000.0
271_303,271_303,42000.0
68_247,68_247,42000.0
97_293,97_293,42000.0
256_277,256_277,42000.0
17_225,17_225,42000.0
17_225,225_255,42000.0
91_274,A91,42000.0
91_274,91_274,42000.0
91_274,91_282,42000.0
54_178,54_178,42000.0
A20,A20,42000.0
A20,20_197,42000.0
167_219,167_219,42000.0
167_219,219_301,42000.0
167_219,219_265,42000.0
189_276,189_276,42000.0
44_179,44_179,42000.0
44_179,179_306,42000.0
91_282,A91,42000.0
91_282,91_274,42000.0
91_282,91_282,42000.0
209_244,209_244,42000.0
250_263,263_281,42000.0
250_263,250_263,42000.0
225_299,225_299,42000.0
A47,A47,42000.0
219_301,167_219,42000.0
219_301,219_301,42000.0
219_301,219_265,42000.0
86_130,130_238,42000.0
86_130,86_130,42000.0
268_298,298_307,42000.0
268_298,268_298,42000.0
268_298,130_268,42000.0
55_208,55_208,42000.0
297_308,297_308,42000.0
297_308,207_235,42000.0
297_308,235_297,42000.0
215_257,215_257,42000.0
90_243,90_243,42000.0
182_251,182_251,42000.0
209_236,209_236,42000.0
170_284,170_284,42000.0
58_278,58_278,42000.0
43_151,43_151,42000.0
219_265,167_219,42000.0
219_265,219_301,42000.0
219_265,219_265,42000.0
59_180,59_180,42000.0
189_295,189_295,42000.0
170_226,170_226,42000.0
A17,A17,42000.0
225_255,17_225,42000.0
225_255,225_255,42000.0
80_258,80_258,42000.0
64_112,64_112,42000.0
207_235,297_308,42000.0
207_235,207_235,42000.0
207_235,235_297,42000.0
226_294,226_294,42000.0
A51,A51,42000.0
A51,51_300,42000.0
217_279,126_217,42000.0
217_279,217_279,42000.0
A99,99_302,42000.0
A99,A99,42000.0
126_232,126_232,42000.0
126_232,126_187,42000.0
126_232,187_309,42000.0
251_296,251_296,42000.0
A68,A68,42000.0
132_175,175_259,42000.0
132_175,132_175,42000.0
216_223,216_223,42000.0
237_267,237_267,42000.0
A56,A56,42000.0
239_264,239_264,42000.0
44_189,44_189,42000.0
262_275,262_275,42000.0
235_297,297_308,42000.0
235_297,207_235,42000.0
235_297,235_297,42000.0
280_292,280_292,42000.0
130_268,298_307,42000.0
130_268,268_298,42000.0
130_268,130_268,42000.0
110_147,110_147,42000.0
A30,A30,42000.0
179_306,44_179,42000.0
179_306,179_306,42000.0
126_187,126_232,42000.0
126_187,126_187,42000.0
126_187,187_309,42000.0
97_288,A97,42000.0
97_288,97_288,42000.0
20_197,A20,42000.0
20_197,20_197,42000.0
51_300,A51,42000.0
51_300,51_300,42000.0
187_309,126_232,42000.0
187_309,126_187,42000.0
187_309,187_309,42000.0
