from , to, weight, time
56_185,A56,0.9946292467290879,22000.0
85_184,A85,0.9869952094926364,22000.0
31_158,158_174,0.9988653848356789,22000.0
126_180,14_126,0.9967893419552187,22000.0
50_187,A50,0.9925267483343773,22000.0
19_194,A19,0.9485996247389892,22000.0
19_194,19_170,0.07106280949162548,22000.0
38_190,38_124,0.25652472564455964,22000.0
61_155,155_168,0.9920585060869336,22000.0
61_155,A61,1.0116182646042688,22000.0
56_112,112_198,0.0579983117329752,22000.0
56_112,A56,1.0081391763875736,22000.0
56_112,112_120,0.985620335995036,22000.0
155_168,61_155,0.9935566488179876,22000.0
155_168,A61,-0.009735740079971494,22000.0
14_126,126_180,0.9889353305671738,22000.0
34_121,121_130,0.9975199280062207,22000.0
A11,11_118,0.9933095595525514,22000.0
A11,104_122,0.9913766812997405,22000.0
A11,118_192,0.02333874288132781,22000.0
A63,63_152,0.988236830261295,22000.0
A5,5_171,0.9855674009509608,22000.0
112_198,56_112,0.7860843440173376,22000.0
112_198,112_120,0.5872143166953321,22000.0
A85,85_184,0.9892614636948379,22000.0
A85,85_150,0.9469799651721545,22000.0
59_167,167_178,0.9915902977952854,22000.0
59_167,A59,1.0253021381885925,22000.0
135_186,135_147,0.996514252965246,22000.0
135_186,A30,0.9827115772715019,22000.0
A54,54_179,0.9946314380657544,22000.0
A19,19_194,0.657634783988511,22000.0
A19,19_170,0.9885026617202544,22000.0
167_178,59_167,0.9966980062995632,22000.0
167_178,A59,-0.018491047533838297,22000.0
87_195,A87,0.6019036456766669,22000.0
A15,15_149,0.9979969875847372,22000.0
A15,149_163,0.9927929803291657,22000.0
159_182,49_117,-0.1172648096618133,22000.0
159_182,139_159,-0.026029604123455646,22000.0
135_147,135_186,0.9971307913600118,22000.0
135_147,A30,0.9774270109716118,22000.0
A59,59_167,0.9883039633961722,22000.0
183_196,A48,-0.7690772236218388,22000.0
54_179,A54,0.9906559606011837,22000.0
158_174,31_158,0.999,22000.0
A51,51_193,0.015198413186412766,22000.0
85_150,A85,0.9780957956841836,22000.0
85_150,150_189,0.993360159923681,22000.0
15_149,A15,0.9979360361072505,22000.0
15_149,149_163,0.9968116350923028,22000.0
38_124,38_190,0.5415987091535359,22000.0
A81,81_166,0.9977981522262277,22000.0
A94,94_106,1.00217306531893,22000.0
94_106,A94,0.9676732619924904,22000.0
11_118,A11,0.9970863427119859,22000.0
11_118,104_122,0.9989642938155826,22000.0
11_118,118_192,0.5968724927964428,22000.0
19_170,19_194,0.010011943839842247,22000.0
19_170,A19,0.9975001426426142,22000.0
63_152,A63,0.9963290047798891,22000.0
55_199,A55,0.966741481965201,22000.0
A50,50_187,0.9986547946221808,22000.0
A61,61_155,1.0032696875604186,22000.0
A61,61_181,-0.022076462790711886,22000.0
104_122,A11,0.9923141641975214,22000.0
104_122,11_118,0.9819006516404792,22000.0
104_122,118_192,0.1765972417684187,22000.0
96_156,A96,0.9982911836659475,22000.0
A87,87_195,0.2891007773283152,22000.0
A96,96_156,0.9967471287951597,22000.0
A55,55_199,0.8893643454814337,22000.0
51_193,A51,0.016881856714692237,22000.0
61_181,A61,0.13173598516242604,22000.0
A56,56_185,0.9927725206481521,22000.0
A56,56_112,0.9912685716983427,22000.0
81_166,A81,0.999,22000.0
49_117,159_182,-0.022851707662556273,22000.0
49_117,117_141,0.9702422600309081,22000.0
49_117,139_159,0.9894289297461346,22000.0
117_141,49_117,1.0012392445170764,22000.0
117_141,141_197,-0.014083466983111314,22000.0
117_141,139_159,-0.9897342066449102,22000.0
A76,108_113,0.9911421651617116,22000.0
108_113,A76,0.9968517032974173,22000.0
A30,135_186,1.0039998569000086,22000.0
A30,135_147,0.9833466086107473,22000.0
149_163,A15,0.9968518587117619,22000.0
149_163,15_149,0.9791910796802987,22000.0
5_171,A5,0.9966817934572814,22000.0
141_197,117_141,0.06117315209782733,22000.0
150_189,85_150,0.9924752630796214,22000.0
112_120,56_112,0.999,22000.0
112_120,112_198,0.8655306998384672,22000.0
121_130,34_121,0.999,22000.0
139_159,159_182,0.6461675350363291,22000.0
139_159,49_117,0.9947670713939882,22000.0
139_159,117_141,-0.857993534481608,22000.0
118_192,A11,0.5231169307974659,22000.0
118_192,11_118,0.15481508501155725,22000.0
118_192,104_122,0.0018019862872471267,22000.0
