from , to, time
29_136,29_136,32000.0
29_136,29_104,32000.0
29_136,29_198,32000.0
29_136,136_204,32000.0
175_220,175_220,32000.0
175_220,152_206,32000.0
175_220,71_235,32000.0
175_220,166_175,32000.0
175_220,152_210,32000.0
A17,A17,32000.0
A17,17_156,32000.0
A16,A16,32000.0
A16,16_212,32000.0
A9,A9,32000.0
A9,9_259,32000.0
33_227,33_227,32000.0
138_179,138_179,32000.0
138_179,125_157,32000.0
0_144,0_144,32000.0
0_144,A0,32000.0
140_183,140_183,32000.0
140_183,120_140,32000.0
A54,A54,32000.0
A54,54_253,32000.0
53_101,53_101,32000.0
53_101,53_117,32000.0
53_101,101_251,32000.0
190_203,190_203,32000.0
190_203,86_190,32000.0
190_203,203_250,32000.0
190_203,86_240,32000.0
190_203,203_245,32000.0
190_203,A86,32000.0
225_232,225_232,32000.0
225_232,211_241,32000.0
225_232,58_124,32000.0
89_143,89_143,32000.0
89_143,89_207,32000.0
A6,A6,32000.0
116_216,116_216,32000.0
116_216,116_233,32000.0
116_216,216_255,32000.0
116_216,A92,32000.0
116_216,92_116,32000.0
246_254,246_254,32000.0
246_254,209_246,32000.0
86_190,190_203,32000.0
86_190,86_190,32000.0
86_190,203_250,32000.0
86_190,86_240,32000.0
86_190,203_245,32000.0
86_190,A86,32000.0
54_253,A54,32000.0
54_253,54_253,32000.0
224_239,224_239,32000.0
224_239,70_182,32000.0
A78,A78,32000.0
A78,184_208,32000.0
A78,208_219,32000.0
A78,78_162,32000.0
84_163,84_163,32000.0
84_163,A84,32000.0
A32,A32,32000.0
74_181,74_181,32000.0
74_181,181_252,32000.0
A71,A71,32000.0
191_218,191_218,32000.0
191_218,170_201,32000.0
191_218,3_191,32000.0
191_218,120_140,32000.0
A84,84_163,32000.0
A84,A84,32000.0
87_231,87_231,32000.0
A44,A44,32000.0
A73,A73,32000.0
70_174,70_174,32000.0
88_103,88_103,32000.0
88_103,103_149,32000.0
88_103,149_221,32000.0
155_257,155_257,32000.0
155_257,64_155,32000.0
53_117,53_101,32000.0
53_117,53_117,32000.0
53_117,101_251,32000.0
A87,A87,32000.0
170_201,191_218,32000.0
170_201,170_201,32000.0
170_201,3_191,32000.0
96_249,96_249,32000.0
96_249,249_256,32000.0
29_104,29_136,32000.0
29_104,29_104,32000.0
29_104,136_204,32000.0
36_119,36_119,32000.0
209_246,246_254,32000.0
209_246,209_246,32000.0
249_256,96_249,32000.0
249_256,249_256,32000.0
194_234,194_234,32000.0
194_234,61_194,32000.0
3_191,191_218,32000.0
3_191,170_201,32000.0
3_191,3_191,32000.0
3_191,120_140,32000.0
116_233,116_216,32000.0
116_233,116_233,32000.0
116_233,216_255,32000.0
116_233,A92,32000.0
116_233,92_116,32000.0
152_206,175_220,32000.0
152_206,152_206,32000.0
184_258,184_258,32000.0
184_258,78_184,32000.0
216_255,116_216,32000.0
216_255,116_233,32000.0
216_255,216_255,32000.0
216_255,A92,32000.0
216_255,92_116,32000.0
203_250,190_203,32000.0
203_250,86_190,32000.0
203_250,203_250,32000.0
203_250,86_240,32000.0
203_250,203_245,32000.0
203_250,A86,32000.0
181_252,74_181,32000.0
181_252,181_252,32000.0
A33,A33,32000.0
120_140,140_183,32000.0
120_140,191_218,32000.0
120_140,3_191,32000.0
120_140,120_140,32000.0
120_140,120_168,32000.0
86_240,190_203,32000.0
86_240,86_190,32000.0
86_240,203_250,32000.0
86_240,86_240,32000.0
86_240,203_245,32000.0
86_240,A86,32000.0
71_235,175_220,32000.0
71_235,71_235,32000.0
71_235,166_175,32000.0
71_235,152_210,32000.0
103_149,88_103,32000.0
103_149,103_149,32000.0
103_149,149_221,32000.0
17_156,A17,32000.0
17_156,17_156,32000.0
64_155,155_257,32000.0
64_155,64_155,32000.0
173_237,173_237,32000.0
173_237,237_248,32000.0
173_237,139_173,32000.0
166_175,175_220,32000.0
166_175,71_235,32000.0
166_175,166_175,32000.0
166_175,152_210,32000.0
70_182,224_239,32000.0
70_182,70_182,32000.0
184_208,A78,32000.0
184_208,184_208,32000.0
184_208,208_219,32000.0
184_208,78_162,32000.0
115_187,115_187,32000.0
115_187,187_228,32000.0
165_186,165_186,32000.0
237_248,173_237,32000.0
237_248,237_248,32000.0
237_248,139_173,32000.0
120_168,120_140,32000.0
120_168,120_168,32000.0
208_219,A78,32000.0
208_219,184_208,32000.0
208_219,208_219,32000.0
208_219,78_162,32000.0
203_245,190_203,32000.0
203_245,86_190,32000.0
203_245,203_250,32000.0
203_245,86_240,32000.0
203_245,203_245,32000.0
203_245,A86,32000.0
A96,A96,32000.0
A89,A89,32000.0
60_195,60_195,32000.0
186_217,186_217,32000.0
A92,116_216,32000.0
A92,116_233,32000.0
A92,216_255,32000.0
A92,A92,32000.0
A92,92_116,32000.0
211_241,225_232,32000.0
211_241,211_241,32000.0
211_241,58_124,32000.0
152_210,175_220,32000.0
152_210,71_235,32000.0
152_210,166_175,32000.0
152_210,152_210,32000.0
12_214,12_214,32000.0
101_251,53_101,32000.0
101_251,53_117,32000.0
101_251,101_251,32000.0
A59,A59,32000.0
92_116,116_216,32000.0
92_116,116_233,32000.0
92_116,216_255,32000.0
92_116,A92,32000.0
92_116,92_116,32000.0
35_213,35_213,32000.0
35_213,213_226,32000.0
89_207,89_143,32000.0
89_207,89_207,32000.0
149_221,88_103,32000.0
149_221,103_149,32000.0
149_221,149_221,32000.0
90_128,90_128,32000.0
90_128,128_247,32000.0
128_247,90_128,32000.0
128_247,128_247,32000.0
61_194,194_234,32000.0
61_194,61_194,32000.0
178_209,178_209,32000.0
29_198,29_136,32000.0
29_198,29_198,32000.0
29_198,136_204,32000.0
A0,0_144,32000.0
A0,A0,32000.0
A21,A21,32000.0
