from , to, time
128_209,128_209,32000.0
182_251,182_251,32000.0
182_251,121_182,32000.0
192_215,192_215,32000.0
192_215,215_257,32000.0
170_242,170_242,32000.0
170_242,242_252,32000.0
3_145,3_145,32000.0
3_145,145_254,32000.0
A17,A17,32000.0
139_157,139_157,32000.0
110_147,110_147,32000.0
207_235,207_235,32000.0
181_203,181_203,32000.0
167_200,167_200,32000.0
A32,A32,32000.0
206_231,206_231,32000.0
38_195,38_195,32000.0
38_195,A38,32000.0
55_208,55_208,32000.0
169_186,169_186,32000.0
145_254,3_145,32000.0
145_254,145_254,32000.0
A91,A91,32000.0
59_180,59_180,32000.0
59_180,A59,32000.0
A38,38_195,32000.0
A38,A38,32000.0
A31,A31,32000.0
105_205,105_205,32000.0
88_128,88_128,32000.0
A12,A12,32000.0
A12,132_175,32000.0
A12,175_259,32000.0
126_187,126_187,32000.0
A89,A89,32000.0
A89,89_139,32000.0
A59,59_180,32000.0
A59,A59,32000.0
137_245,137_245,32000.0
146_170,146_170,32000.0
146_170,170_226,32000.0
A30,A30,32000.0
A20,A20,32000.0
A20,20_197,32000.0
44_189,44_189,32000.0
54_178,54_178,32000.0
209_244,209_244,32000.0
A58,A58,32000.0
A58,58_154,32000.0
A97,A97,32000.0
168_230,168_230,32000.0
A68,A68,32000.0
A68,68_247,32000.0
191_253,191_253,32000.0
191_253,44_191,32000.0
132_175,A12,32000.0
132_175,132_175,32000.0
132_175,175_259,32000.0
A47,A47,32000.0
17_225,17_225,32000.0
17_225,225_255,32000.0
64_112,64_112,32000.0
215_241,215_241,32000.0
216_240,216_240,32000.0
225_255,17_225,32000.0
225_255,225_255,32000.0
A51,A51,32000.0
216_223,216_223,32000.0
130_238,130_238,32000.0
130_238,86_130,32000.0
154_249,154_249,32000.0
80_258,80_258,32000.0
80_258,A80,32000.0
A99,A99,32000.0
44_191,191_253,32000.0
44_191,44_191,32000.0
121_182,182_251,32000.0
121_182,121_182,32000.0
27_201,27_201,32000.0
196_216,196_216,32000.0
215_234,215_234,32000.0
246_250,246_250,32000.0
246_250,38_246,32000.0
38_246,246_250,32000.0
38_246,38_246,32000.0
209_236,209_236,32000.0
208_239,208_239,32000.0
208_239,239_256,32000.0
68_247,A68,32000.0
68_247,68_247,32000.0
86_130,130_238,32000.0
86_130,86_130,32000.0
134_211,134_211,32000.0
A0,A0,32000.0
114_122,114_122,32000.0
A80,80_258,32000.0
A80,A80,32000.0
114_137,114_137,32000.0
96_227,96_227,32000.0
A60,A60,32000.0
239_256,208_239,32000.0
239_256,239_256,32000.0
A73,A73,32000.0
126_217,126_217,32000.0
20_233,20_233,32000.0
A56,A56,32000.0
58_154,A58,32000.0
58_154,58_154,32000.0
32_206,32_206,32000.0
A44,A44,32000.0
A36,A36,32000.0
167_219,167_219,32000.0
225_248,225_248,32000.0
32_136,32_136,32000.0
90_243,90_243,32000.0
90_243,A90,32000.0
117_168,117_168,32000.0
7_220,7_220,32000.0
20_197,A20,32000.0
20_197,20_197,32000.0
43_151,43_151,32000.0
168_193,168_193,32000.0
118_123,118_123,32000.0
170_226,146_170,32000.0
170_226,170_226,32000.0
120_204,120_204,32000.0
44_179,44_179,32000.0
126_232,126_232,32000.0
89_139,A89,32000.0
89_139,89_139,32000.0
147_237,147_237,32000.0
215_257,192_215,32000.0
215_257,215_257,32000.0
217_229,217_229,32000.0
A90,90_243,32000.0
A90,A90,32000.0
242_252,170_242,32000.0
242_252,242_252,32000.0
175_259,A12,32000.0
175_259,132_175,32000.0
175_259,175_259,32000.0
