19.0,A70
17.0,A1
14.0,A86
24.0,A81
11.0,A22
29.0,A79
14.0,A95
10.0,A56
13.0,A29
12.0,A80
15.0,A0
19.0,A97
13.0,A46
19.0,A33
18.0,A43
19.0,A93
19.0,A38
24.0,A25
16.0,A50
16.0,A19
22.0,A26
15.0,A3
9.0,A11
19.0,A13
25.0,A23
22.0,A69
18.0,A17
15.0,A83
15.0,A6
15.0,A99
19.0,A85
18.0,A84
13.0,A5
18.0,A10
20.0,A14
25.0,A59
20.0,A4
22.0,A39
27.0,A9
18.0,A68
16.0,A24
16.0,A32
18.0,A87
14.0,A31
14.0,A52
20.0,A45
22.0,A55
19.0,A75
0.0,24_107
17.0,A78
0.0,94_106
17.0,A54
16.0,A77
17.0,A47
18.0,A90
25.0,A35
25.0,A20
0.0,36_103
11.0,A37
14.0,A76
0.0,55_101
16.0,A88
14.0,A72
17.0,A91
17.0,A28
0.0,99_102
19.0,A60
14.0,A63
16.0,A61
0.0,79_100
20.0,A16
18.0,A34
17.0,A73
11.0,A92
15.0,A89
9.0,A18
21.0,A8
0.0,31_105
18.0,A51
14.0,A15
18.0,A30
0.0,76_108
17.0,A71
0.0,11_104
12.0,A67
8.0,A48
16.0,A36
14.0,A96
20.0,A58
27.0,A21
14.0,A41
18.0,A2
14.0,A64
14.0,A94
14.0,A65
9.0,A53
20.0,A12
17.0,A44
18.0,A49
0.0,18_109
