50.0,88_299
25.0,251_336
44.0,289_333
88.0,176_273
47.0,279_304
281.0,A35
198.0,82_172
81.0,153_297
149.0,5_289
176.0,A7
215.0,A5
57.0,143_324
104.0,71_223
189.0,77_150
32.0,273_334
76.0,282_306
203.0,5_191
119.0,106_278
187.0,135_252
0.0,297_348
180.0,A58
205.0,77_141
104.0,53_216
154.0,170_212
174.0,15_182
35.0,308_320
37.0,291_331
47.0,307_321
112.0,39_215
115.0,225_251
43.0,288_303
0.0,215_341
156.0,A28
0.0,7_342
39.0,324_337
65.0,275_308
156.0,13_132
145.0,153_195
0.0,150_347
267.0,97_143
71.0,28_309
81.0,281_298
0.0,243_343
109.0,A26
41.0,240_327
141.0,106_243
73.0,191_301
276.0,A75
0.0,328_344
152.0,105_123
204.0,74_135
148.0,138_153
0.0,302_345
151.0,169_267
244.0,60_110
76.0,28_291
93.0,215_256
115.0,A23
0.0,309_340
212.0,206_249
27.0,268_330
142.0,135_207
44.0,323_335
68.0,141_310
45.0,153_300
59.0,215_302
140.0,141_275
111.0,97_253
94.0,144_281
117.0,162_268
97.0,206_282
132.0,192_228
66.0,A10
113.0,97_246
35.0,285_313
22.0,123_332
139.0,221_269
90.0,240_279
60.0,252_329
48.0,10_314
48.0,255_311
41.0,123_322
166.0,135_227
58.0,291_316
45.0,311_328
195.0,182_221
109.0,108_226
304.0,A46
54.0,241_284
116.0,A38
149.0,40_134
68.0,206_318
0.0,279_346
48.0,308_317
21.0,300_338
58.0,305_319
75.0,97_260
66.0,247_266
130.0,255_265
0.0,265_349
