from , to, time
88_299,88_299,50000.0
251_336,251_336,50000.0
251_336,225_251,50000.0
289_333,289_333,50000.0
176_273,176_273,50000.0
279_304,279_304,50000.0
A35,A35,50000.0
82_172,82_172,50000.0
153_297,153_297,50000.0
153_297,297_348,50000.0
153_297,138_153,50000.0
5_289,5_289,50000.0
5_289,A5,50000.0
A7,A7,50000.0
A7,7_342,50000.0
A5,5_289,50000.0
A5,A5,50000.0
A5,5_191,50000.0
143_324,143_324,50000.0
143_324,324_337,50000.0
71_223,71_223,50000.0
77_150,77_150,50000.0
77_150,150_347,50000.0
273_334,273_334,50000.0
273_334,A75,50000.0
282_306,282_306,50000.0
282_306,206_282,50000.0
5_191,A5,50000.0
5_191,5_191,50000.0
106_278,106_278,50000.0
135_252,135_252,50000.0
297_348,153_297,50000.0
297_348,297_348,50000.0
297_348,138_153,50000.0
A58,A58,50000.0
77_141,77_141,50000.0
53_216,53_216,50000.0
170_212,170_212,50000.0
15_182,15_182,50000.0
308_320,308_320,50000.0
291_331,291_331,50000.0
291_331,28_291,50000.0
291_331,291_316,50000.0
307_321,307_321,50000.0
39_215,39_215,50000.0
39_215,215_341,50000.0
225_251,251_336,50000.0
225_251,225_251,50000.0
288_303,288_303,50000.0
215_341,39_215,50000.0
215_341,215_341,50000.0
A28,A28,50000.0
A28,28_309,50000.0
A28,309_340,50000.0
7_342,A7,50000.0
7_342,7_342,50000.0
324_337,143_324,50000.0
324_337,324_337,50000.0
275_308,275_308,50000.0
13_132,13_132,50000.0
153_195,153_195,50000.0
150_347,77_150,50000.0
150_347,150_347,50000.0
97_143,97_143,50000.0
28_309,A28,50000.0
28_309,28_309,50000.0
28_309,309_340,50000.0
281_298,281_298,50000.0
281_298,144_281,50000.0
243_343,243_343,50000.0
243_343,106_243,50000.0
A26,A26,50000.0
240_327,240_327,50000.0
240_327,240_279,50000.0
240_327,279_346,50000.0
106_243,243_343,50000.0
106_243,106_243,50000.0
191_301,191_301,50000.0
A75,273_334,50000.0
A75,A75,50000.0
328_344,328_344,50000.0
328_344,311_328,50000.0
105_123,105_123,50000.0
105_123,123_322,50000.0
74_135,74_135,50000.0
138_153,153_297,50000.0
138_153,297_348,50000.0
138_153,138_153,50000.0
302_345,302_345,50000.0
302_345,215_256,50000.0
302_345,215_302,50000.0
169_267,169_267,50000.0
60_110,60_110,50000.0
28_291,291_331,50000.0
28_291,28_291,50000.0
28_291,291_316,50000.0
215_256,302_345,50000.0
215_256,215_256,50000.0
215_256,215_302,50000.0
A23,A23,50000.0
309_340,A28,50000.0
309_340,28_309,50000.0
309_340,309_340,50000.0
206_249,206_249,50000.0
206_249,206_318,50000.0
268_330,268_330,50000.0
135_207,135_207,50000.0
323_335,323_335,50000.0
141_310,141_310,50000.0
153_300,153_300,50000.0
153_300,300_338,50000.0
215_302,302_345,50000.0
215_302,215_256,50000.0
215_302,215_302,50000.0
141_275,141_275,50000.0
97_253,97_253,50000.0
144_281,281_298,50000.0
144_281,144_281,50000.0
162_268,162_268,50000.0
206_282,282_306,50000.0
206_282,206_282,50000.0
192_228,192_228,50000.0
A10,A10,50000.0
A10,10_314,50000.0
97_246,97_246,50000.0
285_313,285_313,50000.0
123_332,123_332,50000.0
221_269,221_269,50000.0
221_269,182_221,50000.0
240_279,240_327,50000.0
240_279,240_279,50000.0
240_279,279_346,50000.0
252_329,252_329,50000.0
10_314,A10,50000.0
10_314,10_314,50000.0
255_311,255_311,50000.0
255_311,255_265,50000.0
255_311,265_349,50000.0
123_322,105_123,50000.0
123_322,123_322,50000.0
135_227,135_227,50000.0
291_316,291_331,50000.0
291_316,28_291,50000.0
291_316,291_316,50000.0
311_328,328_344,50000.0
311_328,311_328,50000.0
182_221,221_269,50000.0
182_221,182_221,50000.0
108_226,108_226,50000.0
A46,A46,50000.0
241_284,241_284,50000.0
A38,A38,50000.0
40_134,40_134,50000.0
206_318,206_249,50000.0
206_318,206_318,50000.0
279_346,240_327,50000.0
279_346,240_279,50000.0
279_346,279_346,50000.0
308_317,308_317,50000.0
300_338,153_300,50000.0
300_338,300_338,50000.0
305_319,305_319,50000.0
97_260,97_260,50000.0
247_266,247_266,50000.0
255_265,255_311,50000.0
255_265,255_265,50000.0
255_265,265_349,50000.0
265_349,255_311,50000.0
265_349,255_265,50000.0
265_349,265_349,50000.0
