137.0,225_232
140.0,211_241
135.0,234_298
172.0,216_305
100.0,178_209
37.0,155_257
91.0,128_247
62.0,183_316
42.0,44_311
67.0,251_292
44.0,249_320
198.0,194_234
70.0,89_143
96.0,309_312
105.0,264_317
69.0,265_318
32.0,228_328
118.0,254_287
163.0,234_285
87.0,144_296
157.0,234_264
173.0,191_218
73.0,33_278
0.0,181_335
74.0,21_269
87.0,88_103
61.0,74_181
53.0,187_228
122.0,184_258
0.0,103_336
158.0,84_274
100.0,149_221
131.0,29_198
71.0,254_323
0.0,234_331
112.0,280_319
45.0,A17
79.0,208_313
128.0,194_280
0.0,264_333
44.0,8_145
82.0,53_117
148.0,140_183
28.0,A59
58.0,139_173
62.0,209_322
98.0,86_304
96.0,247_309
0.0,311_338
104.0,221_268
90.0,0_144
131.0,84_163
0.0,221_332
96.0,36_119
77.0,A33
90.0,144_275
176.0,A92
78.0,A21
65.0,A89
90.0,33_293
205.0,116_233
74.0,96_249
82.0,289_315
195.0,203_245
39.0,145_321
100.0,54_253
70.0,282_294
173.0,92_116
99.0,198_291
78.0,21_307
61.0,32_286
0.0,303_330
104.0,253_266
0.0,297_337
45.0,297_325
161.0,273_299
163.0,163_271
127.0,218_306
162.0,271_308
64.0,6_297
70.0,119_326
171.0,255_279
189.0,234_301
0.0,119_334
58.0,186_217
99.0,226_265
74.0,84_314
102.0,299_324
145.0,3_191
192.0,116_216
113.0,246_254
92.0,A54
95.0,119_289
41.0,A44
102.0,87_262
98.0,247_263
55.0,A32
158.0,61_194
109.0,272_303
0.0,257_339
