124.0,A89
51.0,182_251
50.0,207_235
104.0,86_130
36.0,211_266
32.0,191_253
21.0,51_300
40.0,251_296
103.0,44_179
42.0,235_297
94.0,A47
64.0,96_227
29.0,264_283
49.0,91_282
32.0,7_220
116.0,196_216
0.0,130_311
0.0,271_315
74.0,208_239
0.0,300_318
26.0,234_289
89.0,146_170
55.0,91_274
71.0,195_262
135.0,126_187
125.0,110_147
0.0,281_316
67.0,A91
35.0,225_299
0.0,230_313
102.0,132_175
70.0,A51
105.0,A30
24.0,58_278
68.0,55_208
55.0,262_275
97.0,68_247
54.0,126_217
17.0,271_303
24.0,179_306
82.0,130_238
64.0,3_145
26.0,263_281
50.0,242_252
31.0,226_294
117.0,38_195
30.0,170_305
40.0,217_279
27.0,90_243
47.0,54_178
37.0,97_293
58.0,250_263
34.0,239_264
52.0,154_249
55.0,A20
0.0,258_317
0.0,236_310
106.0,A97
23.0,80_258
0.0,20_314
49.0,189_276
36.0,170_271
46.0,130_268
49.0,237_267
41.0,105_205
92.0,170_226
112.0,A68
41.0,20_197
0.0,270_312
165.0,A99
17.0,99_302
67.0,97_288
42.0,20_233
82.0,192_215
33.0,256_277
59.0,225_248
45.0,219_265
35.0,201_270
123.0,A32
70.0,126_232
31.0,280_292
30.0,239_286
32.0,59_180
88.0,A17
39.0,225_255
62.0,43_151
64.0,A56
25.0,145_304
98.0,209_236
75.0,175_259
61.0,64_112
47.0,215_257
117.0,167_200
27.0,297_308
22.0,219_301
73.0,168_230
55.0,167_219
109.0,44_189
111.0,216_223
0.0,292_319
