26.0,A31
36.0,44_134
112.0,A99
21.0,A17
67.0,132_149
29.0,58_154
70.0,12_132
53.0,86_130
70.0,99_156
24.0,64_112
33.0,149_161
55.0,47_104
41.0,15_159
17.0,A68
65.0,A80
70.0,41_126
83.0,A7
53.0,A43
35.0,A59
33.0,A58
58.0,126_141
26.0,54_178
25.0,132_175
0.0,120_184
22.0,A6
36.0,43_151
48.0,30_138
40.0,A96
102.0,A39
56.0,A1
75.0,32_136
64.0,A51
30.0,141_173
66.0,136_143
37.0,156_167
43.0,73_162
76.0,A30
28.0,44_179
0.0,121_182
45.0,A4
41.0,A50
54.0,88_128
31.0,A90
51.0,114_137
71.0,A12
46.0,32_152
35.0,A54
37.0,128_153
39.0,A44
51.0,1_110
51.0,118_123
39.0,62_169
0.0,137_181
55.0,35_114
36.0,4_155
74.0,114_122
34.0,120_160
58.0,A47
0.0,126_187
0.0,175_183
0.0,1_188
27.0,A91
64.0,A73
38.0,A26
45.0,110_147
19.0,53_177
0.0,139_185
42.0,141_158
30.0,A60
0.0,169_186
60.0,39_121
62.0,A38
41.0,A20
38.0,117_168
31.0,100_164
71.0,A89
19.0,126_176
27.0,A53
48.0,A36
61.0,89_139
17.0,146_170
39.0,A55
36.0,A56
40.0,40_105
43.0,A97
0.0,59_180
89.0,A32
50.0,43_129
24.0,39_174
23.0,A0
31.0,A27
31.0,129_163
41.0,3_145
23.0,168_172
64.0,A62
39.0,19_120
46.0,139_157
51.0,A15
26.0,A95
0.0,44_189
