from , to, time
A29,A29,26000.0
A29,29_136,26000.0
A29,29_104,26000.0
A29,136_177,26000.0
165_186,165_186,26000.0
165_186,186_217,26000.0
165_186,186_222,26000.0
6_107,6_107,26000.0
6_107,A6,26000.0
58_124,58_124,26000.0
58_124,124_211,26000.0
58_124,211_225,26000.0
86_223,86_223,26000.0
86_223,A86,26000.0
86_223,190_203,26000.0
86_223,86_190,26000.0
A32,A32,26000.0
A16,A16,26000.0
A16,16_212,26000.0
88_103,88_103,26000.0
88_103,149_221,26000.0
88_103,103_149,26000.0
89_143,89_143,26000.0
89_143,89_207,26000.0
36_119,36_119,26000.0
29_136,A29,26000.0
29_136,29_136,26000.0
29_136,29_104,26000.0
29_136,136_204,26000.0
29_136,177_197,26000.0
29_136,29_198,26000.0
29_136,136_177,26000.0
A37,A37,26000.0
178_209,178_209,26000.0
178_209,147_178,26000.0
12_214,12_214,26000.0
187_228,187_228,26000.0
187_228,187_200,26000.0
187_228,115_187,26000.0
8_145,8_145,26000.0
120_168,120_168,26000.0
120_168,3_191,26000.0
120_168,140_183,26000.0
120_168,120_140,26000.0
A61,A61,26000.0
A61,61_194,26000.0
149_221,88_103,26000.0
149_221,149_221,26000.0
149_221,103_149,26000.0
53_101,53_101,26000.0
53_101,53_117,26000.0
53_101,117_229,26000.0
3_191,120_168,26000.0
3_191,3_191,26000.0
3_191,140_183,26000.0
3_191,120_140,26000.0
A0,A0,26000.0
A0,0_144,26000.0
A54,A54,26000.0
78_162,78_162,26000.0
78_162,184_208,26000.0
78_162,78_184,26000.0
78_162,208_219,26000.0
A21,A21,26000.0
A78,A78,26000.0
A78,184_208,26000.0
17_156,17_156,26000.0
17_156,A17,26000.0
170_201,170_201,26000.0
170_201,191_218,26000.0
170_201,120_140,26000.0
191_218,170_201,26000.0
191_218,191_218,26000.0
191_218,120_140,26000.0
A84,A84,26000.0
A84,84_163,26000.0
53_117,53_101,26000.0
53_117,53_117,26000.0
53_117,117_229,26000.0
A9,A9,26000.0
140_183,120_168,26000.0
140_183,3_191,26000.0
140_183,140_183,26000.0
A89,A89,26000.0
A89,89_207,26000.0
116_205,116_205,26000.0
116_205,116_216,26000.0
116_205,92_116,26000.0
116_205,A92,26000.0
175_220,175_220,26000.0
175_220,152_206,26000.0
175_220,166_175,26000.0
175_220,152_210,26000.0
A17,17_156,26000.0
A17,A17,26000.0
A35,A35,26000.0
A35,213_226,26000.0
A35,35_213,26000.0
62_189,62_189,26000.0
A86,86_223,26000.0
A86,A86,26000.0
A86,190_203,26000.0
A86,86_190,26000.0
187_200,187_228,26000.0
