61.0,70_174
68.0,86_272
126.0,92_116
34.0,A32
61.0,87_231
55.0,A87
30.0,8_145
31.0,36_119
62.0,87_262
70.0,96_249
59.0,0_144
64.0,253_266
57.0,178_209
24.0,A59
146.0,216_255
42.0,125_157
49.0,A33
89.0,258_260
48.0,144_275
0.0,194_280
69.0,226_265
0.0,191_288
124.0,3_191
56.0,A89
104.0,184_258
30.0,135_160
0.0,234_285
84.0,221_268
105.0,120_140
65.0,241_270
77.0,211_241
68.0,246_254
149.0,203_245
135.0,191_218
62.0,234_264
72.0,224_239
86.0,152_206
25.0,12_214
73.0,225_232
75.0,249_256
106.0,78_184
0.0,87_283
47.0,165_186
31.0,A6
62.0,163_271
87.0,166_175
59.0,89_143
0.0,254_287
60.0,35_213
103.0,184_208
113.0,A92
54.0,A0
96.0,29_198
42.0,33_278
44.0,A17
78.0,149_221
49.0,139_173
114.0,255_279
0.0,232_281
141.0,116_233
65.0,101_251
79.0,29_136
65.0,54_253
74.0,213_226
56.0,A54
50.0,181_252
47.0,9_259
64.0,61_194
47.0,74_181
63.0,58_124
63.0,247_263
67.0,84_163
117.0,140_183
128.0,170_201
77.0,194_234
65.0,88_103
61.0,A84
0.0,259_282
139.0,190_203
122.0,A86
34.0,155_257
33.0,A21
26.0,A44
79.0,92_273
63.0,128_247
96.0,136_204
53.0,84_274
0.0,198_284
46.0,187_228
158.0,86_240
40.0,21_269
134.0,116_216
52.0,186_217
66.0,53_117
52.0,90_128
0.0,32_286
69.0,209_246
96.0,240_277
122.0,175_220
0.0,119_289
