from , to, time
215_256,215_256,44000.0
215_256,39_215,44000.0
275_308,275_308,44000.0
275_308,308_317,44000.0
248_305,248_305,44000.0
248_305,305_319,44000.0
153_297,153_297,44000.0
153_297,138_153,44000.0
71_223,71_223,44000.0
A84,A84,44000.0
A84,84_285,44000.0
A84,285_313,44000.0
55_230,55_230,44000.0
46_294,46_294,44000.0
10_314,10_314,44000.0
10_314,A10,44000.0
112_295,112_295,44000.0
164_190,164_190,44000.0
88_299,88_299,44000.0
28_309,28_309,44000.0
A35,A35,44000.0
252_288,252_288,44000.0
A38,A38,44000.0
286_296,286_296,44000.0
182_221,182_221,44000.0
182_221,221_269,44000.0
169_307,169_307,44000.0
169_307,169_267,44000.0
169_307,88_169,44000.0
308_317,275_308,44000.0
308_317,308_317,44000.0
135_207,135_207,44000.0
135_207,225_251,44000.0
206_318,206_318,44000.0
206_318,206_249,44000.0
206_318,171_206,44000.0
135_227,135_227,44000.0
135_227,135_252,44000.0
135_227,252_315,44000.0
135_227,74_135,44000.0
247_266,247_266,44000.0
190_220,190_220,44000.0
153_168,153_168,44000.0
153_168,153_195,44000.0
221_269,182_221,44000.0
221_269,221_269,44000.0
206_249,206_318,44000.0
206_249,206_249,44000.0
206_249,171_206,44000.0
225_251,135_207,44000.0
225_251,225_251,44000.0
278_290,278_290,44000.0
212_312,212_312,44000.0
212_312,170_212,44000.0
176_273,176_273,44000.0
176_273,A75,44000.0
138_153,153_297,44000.0
138_153,138_153,44000.0
107_176,107_176,44000.0
97_143,97_143,44000.0
A75,176_273,44000.0
A75,A75,44000.0
39_187,39_187,44000.0
39_187,A39,44000.0
282_306,282_306,44000.0
97_253,97_253,44000.0
144_281,144_281,44000.0
144_281,281_298,44000.0
241_284,241_284,44000.0
A26,A26,44000.0
121_144,121_144,44000.0
84_285,A84,44000.0
84_285,84_285,44000.0
84_285,285_313,44000.0
60_110,60_110,44000.0
82_172,82_172,44000.0
82_172,106_243,44000.0
13_132,13_132,44000.0
255_265,255_265,44000.0
255_265,255_311,44000.0
255_265,231_255,44000.0
255_311,255_265,44000.0
255_311,255_311,44000.0
255_311,231_255,44000.0
206_282,206_282,44000.0
A39,39_187,44000.0
A39,A39,44000.0
A7,A7,44000.0
97_246,97_246,44000.0
105_123,105_123,44000.0
106_278,106_278,44000.0
39_215,215_256,44000.0
39_215,39_215,44000.0
A46,A46,44000.0
135_252,135_227,44000.0
135_252,135_252,44000.0
135_252,252_315,44000.0
135_252,74_135,44000.0
106_243,82_172,44000.0
106_243,106_243,44000.0
191_301,191_301,44000.0
141_275,141_275,44000.0
141_275,141_310,44000.0
141_275,77_141,44000.0
108_226,108_226,44000.0
153_300,153_300,44000.0
215_302,215_302,44000.0
A28,A28,44000.0
5_289,5_289,44000.0
252_315,135_227,44000.0
252_315,135_252,44000.0
252_315,252_315,44000.0
252_315,74_135,44000.0
174_240,174_240,44000.0
174_240,240_279,44000.0
77_150,77_150,44000.0
170_212,212_312,44000.0
170_212,170_212,44000.0
82_106,82_106,44000.0
285_313,A84,44000.0
285_313,84_285,44000.0
285_313,285_313,44000.0
279_304,279_304,44000.0
A48,A48,44000.0
53_216,53_216,44000.0
28_291,28_291,44000.0
28_291,291_316,44000.0
58_280,58_280,44000.0
58_280,A58,44000.0
A10,10_314,44000.0
A10,A10,44000.0
A5,A5,44000.0
231_255,255_265,44000.0
231_255,255_311,44000.0
231_255,231_255,44000.0
97_260,97_260,44000.0
74_135,135_227,44000.0
74_135,135_252,44000.0
74_135,252_315,44000.0
74_135,74_135,44000.0
141_310,141_275,44000.0
141_310,141_310,44000.0
141_310,77_141,44000.0
288_303,288_303,44000.0
40_134,40_134,44000.0
169_267,169_307,44000.0
169_267,169_267,44000.0
169_267,88_169,44000.0
153_195,153_168,44000.0
153_195,153_195,44000.0
281_298,144_281,44000.0
281_298,281_298,44000.0
A23,A23,44000.0
A58,58_280,44000.0
A58,A58,44000.0
15_182,15_182,44000.0
171_206,206_318,44000.0
171_206,206_249,44000.0
171_206,171_206,44000.0
77_141,141_275,44000.0
77_141,141_310,44000.0
77_141,77_141,44000.0
162_268,162_268,44000.0
192_228,192_228,44000.0
291_316,28_291,44000.0
291_316,291_316,44000.0
5_191,5_191,44000.0
88_169,169_307,44000.0
88_169,169_267,44000.0
88_169,88_169,44000.0
240_279,174_240,44000.0
240_279,240_279,44000.0
305_319,248_305,44000.0
305_319,305_319,44000.0
