from , to, weight, time
29_136,A6,0.0037590576112018275,32000.0
29_136,29_104,0.999,32000.0
29_136,29_198,0.0033122343903486226,32000.0
29_136,136_204,0.0027134842302514333,32000.0
175_220,A71,0.3093690721150955,32000.0
175_220,152_206,0.9843569517779874,32000.0
175_220,71_235,0.0014910616402098718,32000.0
175_220,166_175,0.999,32000.0
175_220,152_210,0.9192121956616074,32000.0
A17,17_156,0.007341422612462776,32000.0
A16,16_212,0.0022227283397888305,32000.0
33_227,A33,0.9990014974535996,32000.0
138_179,140_183,0.0034277545101104243,32000.0
138_179,120_140,0.003427071410872778,32000.0
138_179,120_168,0.0034274129435320198,32000.0
138_179,125_157,0.9986868678514279,32000.0
0_144,61_194,0.0018535716440189046,32000.0
0_144,A0,0.999,32000.0
140_183,138_179,0.0034277545101104243,32000.0
140_183,191_218,0.0022227283397888314,32000.0
140_183,170_201,0.002673195694841182,32000.0
140_183,3_191,0.0033122343903486257,32000.0
140_183,120_140,0.999,32000.0
140_183,120_168,0.9990036896676755,32000.0
140_183,125_157,0.0034274129435320198,32000.0
53_101,53_117,0.015989683980626456,32000.0
190_203,86_190,0.999,32000.0
190_203,86_240,0.0012211202275368865,32000.0
190_203,203_245,0.0012211202275368863,32000.0
190_203,A86,0.999,32000.0
225_232,211_241,0.0012211202275368867,32000.0
225_232,58_124,0.9955989234207852,32000.0
89_143,A89,0.9990938142910213,32000.0
89_143,89_207,0.002713484230251434,32000.0
A6,29_136,0.0037590576112018275,32000.0
A6,29_104,0.003759806633788952,32000.0
A6,29_198,0.0018048266719583716,32000.0
A6,136_204,0.0018044664119486926,32000.0
116_216,116_233,0.00149106164020987,32000.0
116_216,A92,0.999,32000.0
116_216,92_116,0.999,32000.0
116_216,8_145,0.0010262100686464814,32000.0
86_190,190_203,0.00271348423025143,32000.0
86_190,86_240,0.0012211202275368865,32000.0
86_190,203_245,0.0012211202275368867,32000.0
86_190,A86,0.999,32000.0
224_239,70_174,0.9429742566816061,32000.0
224_239,70_182,0.9327136507841314,32000.0
A78,184_208,0.0026814727916202384,32000.0
A78,208_219,0.0022205117658495844,32000.0
A78,78_184,0.004042567658282914,32000.0
A78,78_162,0.006018716962651997,32000.0
84_163,A84,0.999,32000.0
A32,70_174,0.003930606959451673,32000.0
A32,70_182,0.003926302849030787,32000.0
A71,175_220,0.0018113236429896018,32000.0
A71,152_206,0.0027134842302514364,32000.0
A71,71_235,0.0014910616402098703,32000.0
A71,166_175,0.004933139263020591,32000.0
A71,152_210,0.0022227283397888357,32000.0
191_218,140_183,0.8290786490337146,32000.0
191_218,170_201,0.8717483605064932,32000.0
191_218,3_191,0.999,32000.0
191_218,120_140,0.1815890147506767,32000.0
191_218,120_168,0.8248214431909192,32000.0
A84,84_163,0.006018716962651979,32000.0
87_231,A87,0.9990171352046093,32000.0
A73,70_182,0.001798891552024926,32000.0
70_174,224_239,0.0014873443642527448,32000.0
70_174,A32,0.003930606959451673,32000.0
70_174,70_182,0.004042567658282917,32000.0
88_103,103_149,0.008952195412637996,32000.0
88_103,149_221,0.0018205676673305395,32000.0
53_117,53_101,0.999,32000.0
A87,87_231,0.0014910616402098698,32000.0
170_201,140_183,0.9918805232332644,32000.0
170_201,191_218,0.0022227283397888297,32000.0
170_201,3_191,0.688413791350396,32000.0
170_201,120_140,0.8200061268778338,32000.0
170_201,120_168,0.9197717758537193,32000.0
96_249,A96,0.9990190971413254,32000.0
29_104,29_136,0.010912501146239767,32000.0
29_104,A6,0.003759806633788952,32000.0
29_104,29_198,0.0033122343903486235,32000.0
29_104,136_204,0.0027134842302514385,32000.0
209_246,178_209,0.9990409011610206,32000.0
