120.0,11_104
25.0,A5
53.0,A88
65.0,A56
36.0,A81
18.0,A61
175.0,49_117
74.0,A31
93.0,99_102
40.0,15_149
60.0,30_129
55.0,56_127
111.0,56_112
30.0,A87
111.0,108_113
0.0,94_157
26.0,A92
121.0,76_108
27.0,A48
86.0,112_120
68.0,A35
42.0,A32
57.0,A25
28.0,A33
100.0,A94
86.0,117_141
58.0,122_137
0.0,85_150
60.0,84_110
56.0,A85
84.0,A38
135.0,117_139
64.0,A80
39.0,25_133
54.0,A44
53.0,45_142
104.0,30_135
69.0,A79
77.0,A9
31.0,A20
72.0,24_114
102.0,104_122
51.0,38_124
39.0,115_123
119.0,11_118
48.0,A15
33.0,A54
103.0,A21
36.0,A16
39.0,A75
60.0,121_130
27.0,A4
46.0,A26
77.0,A69
86.0,34_116
32.0,A59
0.0,118_153
23.0,A50
38.0,9_144
24.0,129_140
45.0,A23
93.0,21_119
151.0,A30
135.0,A76
117.0,A11
0.0,28_151
54.0,118_146
60.0,A45
51.0,2_132
32.0,A19
28.0,A29
63.0,135_147
63.0,A84
31.0,A37
27.0,A6
108.0,94_106
106.0,24_107
86.0,A55
34.0,A51
103.0,34_121
34.0,16_134
101.0,139_148
34.0,A68
110.0,14_126
0.0,96_156
105.0,A14
0.0,61_155
0.0,45_154
0.0,63_152
29.0,A96
47.0,A71
30.0,A78
0.0,31_158
49.0,18_109
57.0,A63
19.0,A41
96.0,A99
36.0,A28
73.0,A12
0.0,139_159
