from , to, time
A17,A17,42000.0
175_220,175_220,42000.0
175_220,166_175,42000.0
125_157,125_157,42000.0
184_258,184_258,42000.0
233_302,233_302,42000.0
233_302,216_305,42000.0
233_302,116_216,42000.0
233_302,92_116,42000.0
233_302,116_233,42000.0
87_231,87_231,42000.0
87_231,87_262,42000.0
84_163,84_163,42000.0
92_273,92_273,42000.0
92_273,273_299,42000.0
216_305,233_302,42000.0
216_305,216_305,42000.0
216_305,A92,42000.0
216_305,255_279,42000.0
216_305,116_216,42000.0
216_305,116_233,42000.0
33_293,33_293,42000.0
33_293,A33,42000.0
86_304,86_304,42000.0
86_304,86_272,42000.0
86_304,203_245,42000.0
86_304,272_303,42000.0
86_304,A86,42000.0
234_264,234_264,42000.0
273_299,92_273,42000.0
273_299,273_299,42000.0
A87,A87,42000.0
86_272,86_304,42000.0
86_272,86_272,42000.0
86_272,203_245,42000.0
86_272,272_303,42000.0
86_272,A86,42000.0
194_280,194_280,42000.0
194_280,61_194,42000.0
191_288,191_288,42000.0
191_288,218_306,42000.0
191_288,191_218,42000.0
191_288,140_183,42000.0
A59,A59,42000.0
21_307,21_307,42000.0
21_307,A21,42000.0
21_307,21_269,42000.0
A84,A84,42000.0
149_221,149_221,42000.0
149_221,88_103,42000.0
149_221,221_268,42000.0
163_271,163_271,42000.0
163_271,274_300,42000.0
163_271,84_274,42000.0
163_271,271_308,42000.0
209_246,209_246,42000.0
A21,21_307,42000.0
A21,A21,42000.0
A21,21_269,42000.0
282_294,282_294,42000.0
282_294,259_282,42000.0
173_290,173_290,42000.0
35_213,35_213,42000.0
274_300,163_271,42000.0
274_300,274_300,42000.0
274_300,84_274,42000.0
274_300,271_308,42000.0
A92,216_305,42000.0
A92,A92,42000.0
A92,116_216,42000.0
A54,A54,42000.0
A54,54_253,42000.0
A54,253_266,42000.0
155_257,155_257,42000.0
36_119,36_119,42000.0
54_253,A54,42000.0
54_253,54_253,42000.0
54_253,253_266,42000.0
A6,A6,42000.0
A6,6_297,42000.0
225_232,225_232,42000.0
225_232,58_124,42000.0
225_232,211_241,42000.0
253_266,A54,42000.0
253_266,54_253,42000.0
253_266,253_266,42000.0
255_279,216_305,42000.0
255_279,255_279,42000.0
255_279,116_216,42000.0
9_259,9_259,42000.0
166_175,175_220,42000.0
166_175,166_175,42000.0
232_281,232_281,42000.0
0_144,0_144,42000.0
32_286,32_286,42000.0
254_287,254_287,42000.0
218_306,191_288,42000.0
218_306,218_306,42000.0
218_306,191_218,42000.0
218_306,140_183,42000.0
191_218,191_288,42000.0
191_218,218_306,42000.0
191_218,191_218,42000.0
191_218,140_183,42000.0
A89,A89,42000.0
A89,89_143,42000.0
88_103,149_221,42000.0
88_103,88_103,42000.0
74_181,74_181,42000.0
221_268,149_221,42000.0
221_268,221_268,42000.0
78_184,78_184,42000.0
A32,A32,42000.0
249_256,249_256,42000.0
249_256,96_249,42000.0
198_291,198_291,42000.0
144_296,144_296,42000.0
87_262,87_231,42000.0
87_262,87_262,42000.0
84_274,163_271,42000.0
84_274,274_300,42000.0
84_274,84_274,42000.0
84_274,271_308,42000.0
178_209,178_209,42000.0
A33,33_293,42000.0
A33,A33,42000.0
58_124,225_232,42000.0
58_124,58_124,42000.0
58_124,211_241,42000.0
116_216,233_302,42000.0
116_216,216_305,42000.0
116_216,A92,42000.0
116_216,255_279,42000.0
116_216,116_216,42000.0
116_216,116_233,42000.0
240_277,240_277,42000.0
240_277,203_245,42000.0
211_241,225_232,42000.0
211_241,58_124,42000.0
211_241,211_241,42000.0
259_282,282_294,42000.0
259_282,259_282,42000.0
136_204,136_204,42000.0
186_217,186_217,42000.0
128_247,128_247,42000.0
128_247,247_263,42000.0
128_247,247_309,42000.0
8_145,8_145,42000.0
251_292,251_292,42000.0
251_292,53_117,42000.0
234_301,234_301,42000.0
234_301,234_298,42000.0
234_301,234_285,42000.0
234_301,194_234,42000.0
203_245,86_304,42000.0
203_245,86_272,42000.0
203_245,240_277,42000.0
203_245,203_245,42000.0
203_245,272_303,42000.0
203_245,A86,42000.0
272_303,86_304,42000.0
272_303,86_272,42000.0
272_303,203_245,42000.0
272_303,272_303,42000.0
272_303,A86,42000.0
92_116,233_302,42000.0
92_116,92_116,42000.0
92_116,116_233,42000.0
140_183,191_288,42000.0
