0.0,309_312
61.0,A21
92.0,226_265
128.0,29_198
65.0,119_289
149.0,92_116
0.0,265_318
106.0,234_264
73.0,233_302
165.0,191_218
40.0,8_145
110.0,61_194
67.0,33_278
159.0,A92
42.0,173_290
55.0,247_309
182.0,116_216
125.0,225_232
95.0,149_221
28.0,A44
126.0,273_299
125.0,211_241
66.0,21_269
66.0,A33
61.0,74_181
66.0,89_143
143.0,3_191
140.0,140_183
105.0,246_254
89.0,216_305
100.0,209_246
123.0,184_208
138.0,240_277
121.0,232_281
74.0,96_249
81.0,88_103
88.0,198_291
75.0,234_298
145.0,92_273
97.0,254_287
58.0,A6
61.0,282_294
80.0,35_213
101.0,87_262
125.0,136_204
94.0,253_266
82.0,A54
61.0,251_292
95.0,54_253
55.0,139_173
59.0,21_307
64.0,A89
193.0,203_245
0.0,208_313
50.0,6_297
98.0,221_268
0.0,44_311
191.0,116_233
67.0,259_282
144.0,194_234
48.0,187_228
64.0,36_119
144.0,175_220
48.0,125_157
80.0,144_275
95.0,87_231
76.0,194_280
47.0,A32
0.0,194_310
117.0,163_271
45.0,A17
58.0,186_217
116.0,84_274
92.0,271_308
145.0,86_272
90.0,218_306
96.0,84_163
0.0,183_316
94.0,234_285
50.0,32_286
117.0,184_258
35.0,155_257
0.0,289_315
0.0,264_317
87.0,A84
87.0,0_144
82.0,53_117
165.0,255_279
81.0,247_263
101.0,234_301
68.0,272_303
161.0,A86
0.0,84_314
28.0,A59
63.0,86_304
75.0,144_296
91.0,178_209
79.0,128_247
75.0,33_293
0.0,280_319
