from , to, weight, time
106_162,80_168,0.9979322262826256,16000.0
106_162,A80,0.9979322262826256,16000.0
106_162,80_106,0.9990005992504696,16000.0
A22,A99,0.0040196840618865306,16000.0
53_107,107_114,0.003312234390348623,16000.0
53_107,A84,0.0018907548711394905,16000.0
53_107,53_116,0.0033122343903486235,16000.0
53_107,84_159,0.0014570641799390173,16000.0
53_107,A53,0.9990007989208951,16000.0
A19,19_158,0.00149106164020987,16000.0
A19,145_166,0.0011771714548588184,16000.0
A19,19_145,0.0018205676673305382,16000.0
A19,A20,0.0049331392630206135,16000.0
A5,A12,0.0046950896853477884,16000.0
A5,12_105,0.0038885510723123008,16000.0
80_168,106_162,0.9979322262826256,16000.0
80_168,A80,0.9990004994003098,16000.0
80_168,80_106,0.9979322262826256,16000.0
108_118,64_123,0.0026652098635287363,16000.0
108_118,118_121,0.0027134842302514277,16000.0
A95,95_146,0.0018205676673305386,16000.0
A95,104_128,0.00271348423025143,16000.0
A99,A22,0.0040196840618865306,16000.0
A99,A49,0.0021897103194564904,16000.0
A42,42_126,0.0027134842302514272,16000.0
A42,126_151,0.0014910616402098694,16000.0
A42,43_132,0.0011897002877395216,16000.0
139_156,76_157,0.4975503881087745,16000.0
139_156,43_132,0.0015295260121075025,16000.0
107_114,53_107,0.999,16000.0
107_114,A84,0.0019083863152719845,16000.0
107_114,53_116,0.999,16000.0
107_114,A53,0.999,16000.0
45_102,A45,0.999,16000.0
42_126,A42,0.999,16000.0
42_126,126_151,0.00149106164020987,16000.0
19_158,A19,0.9990252517055915,16000.0
19_158,145_166,0.0012211202275368865,16000.0
19_158,19_145,0.9971619634350285,16000.0
19_158,A20,0.0012964647717248745,16000.0
A34,34_135,0.0022227283397888297,16000.0
145_166,A19,0.07199889553162415,16000.0
145_166,19_158,0.989414825435792,16000.0
145_166,19_145,0.9990128051334868,16000.0
47_155,A47,0.9990123118756551,16000.0
47_155,47_113,0.999006671303779,16000.0
A16,16_152,0.001491061640209869,16000.0
43_160,43_132,0.984476663812086,16000.0
143_154,68_143,0.999,16000.0
A84,53_107,0.0018907548711394905,16000.0
A84,107_114,0.0019083863152719845,16000.0
A84,53_116,0.0019081958598071477,16000.0
A84,84_159,0.0014910616402098707,16000.0
A84,A53,0.0019040106359052879,16000.0
A84,A98,0.004634271287170291,16000.0
A29,A77,0.0036578342983330835,16000.0
A29,77_153,0.0013652243795997685,16000.0
A24,A87,0.004399178056679929,16000.0
A78,78_110,0.003312234390348612,16000.0
A87,A24,0.004399178056679929,16000.0
A87,87_147,0.0018205676673305371,16000.0
76_157,139_156,0.4975503881087745,16000.0
76_157,43_132,0.0014942052080582156,16000.0
A47,47_155,0.0014910616402098696,16000.0
A47,47_113,0.0033122343903486144,16000.0
137_161,36_137,0.9990022951793426,16000.0
68_143,143_154,0.0014910616402098692,16000.0
64_123,108_118,0.9962349171820098,16000.0
64_123,118_121,0.9962349171820098,16000.0
115_164,0_115,0.999,16000.0
A77,A29,0.0036578342983330835,16000.0
A77,77_153,0.001491061640209869,16000.0
78_110,A78,0.999,16000.0
16_152,A16,0.999,16000.0
111_124,A51,0.999016545859498,16000.0
111_124,51_111,0.9990013976930895,16000.0
A92,92_148,0.0018205676673305367,16000.0
92_148,A92,0.999,16000.0
49_167,A49,0.999,16000.0
87_147,A87,0.999,16000.0
A51,111_124,0.002713484230251427,16000.0
A51,51_111,0.0033122343903486157,16000.0
126_151,A42,0.9587512590933028,16000.0
126_151,42_126,0.999,16000.0
A80,106_162,0.0012211202275368863,16000.0
A80,80_168,0.0012211202275368863,16000.0
A80,80_106,0.004042567658282905,16000.0
118_121,108_118,0.9990062742679244,16000.0
118_121,64_123,0.9962349171820098,16000.0
A12,A5,0.0046950896853477884,16000.0
A12,12_105,0.004042567658282903,16000.0
