from , to, time
A58,A58,26000.0
A58,58_154,26000.0
A44,A44,26000.0
175_210,175_210,26000.0
44_179,44_179,26000.0
181_203,181_203,26000.0
A47,A47,26000.0
A68,A68,26000.0
114_137,114_137,26000.0
A12,A12,26000.0
A89,A89,26000.0
95_207,95_207,26000.0
95_207,A95,26000.0
86_130,86_130,26000.0
196_216,196_216,26000.0
196_216,216_223,26000.0
169_186,169_186,26000.0
169_186,62_169,26000.0
128_209,128_209,26000.0
121_182,121_182,26000.0
A59,A59,26000.0
A59,59_180,26000.0
A59,59_221,26000.0
145_228,145_228,26000.0
145_228,3_145,26000.0
105_205,105_205,26000.0
105_205,40_105,26000.0
105_205,205_224,26000.0
A36,A36,26000.0
59_180,A59,26000.0
59_180,59_180,26000.0
59_180,59_221,26000.0
216_223,196_216,26000.0
216_223,216_223,26000.0
139_157,139_157,26000.0
168_172,168_172,26000.0
170_226,170_226,26000.0
170_226,146_170,26000.0
3_145,145_228,26000.0
3_145,3_145,26000.0
114_122,114_122,26000.0
167_192,167_192,26000.0
62_169,169_186,26000.0
62_169,62_169,26000.0
A30,A30,26000.0
A38,A38,26000.0
A38,38_195,26000.0
A27,A27,26000.0
A27,27_201,26000.0
A91,A91,26000.0
58_154,A58,26000.0
58_154,58_154,26000.0
A50,A50,26000.0
132_175,132_175,26000.0
132_175,175_183,26000.0
59_221,A59,26000.0
59_221,59_180,26000.0
59_221,59_221,26000.0
117_168,117_168,26000.0
117_168,168_193,26000.0
159_196,159_196,26000.0
A90,A90,26000.0
110_147,110_147,26000.0
110_147,1_110,26000.0
17_225,17_225,26000.0
17_225,A17,26000.0
A60,A60,26000.0
A0,A0,26000.0
A0,0_222,26000.0
A32,A32,26000.0
A32,32_206,26000.0
44_191,44_191,26000.0
126_187,126_187,26000.0
A97,A97,26000.0
149_161,149_161,26000.0
1_110,110_147,26000.0
1_110,1_110,26000.0
32_136,32_136,26000.0
A55,A55,26000.0
A55,55_208,26000.0
A73,A73,26000.0
A73,73_162,26000.0
32_152,32_152,26000.0
134_198,134_198,26000.0
40_105,105_205,26000.0
40_105,40_105,26000.0
40_105,205_224,26000.0
A95,95_207,26000.0
A95,A95,26000.0
A7,A7,26000.0
A7,7_220,26000.0
41_126,41_126,26000.0
89_139,89_139,26000.0
A20,A20,26000.0
A20,20_197,26000.0
120_184,120_184,26000.0
39_174,39_174,26000.0
146_170,170_226,26000.0
146_170,146_170,26000.0
A17,17_225,26000.0
A17,A17,26000.0
120_204,120_204,26000.0
168_193,117_168,26000.0
168_193,168_193,26000.0
126_141,126_141,26000.0
126_217,126_217,26000.0
126_217,217_229,26000.0
32_206,A32,26000.0
32_206,32_206,26000.0
A54,A54,26000.0
A54,54_178,26000.0
44_189,44_189,26000.0
A96,A96,26000.0
A96,96_227,26000.0
A80,A80,26000.0
27_201,A27,26000.0
27_201,27_201,26000.0
167_200,167_200,26000.0
73_162,A73,26000.0
73_162,73_162,26000.0
134_211,134_211,26000.0
167_219,167_219,26000.0
88_128,88_128,26000.0
88_128,118_123,26000.0
192_215,192_215,26000.0
205_224,105_205,26000.0
205_224,40_105,26000.0
205_224,205_224,26000.0
64_112,64_112,26000.0
132_199,132_199,26000.0
175_183,132_175,26000.0
175_183,175_183,26000.0
A99,A99,26000.0
A99,99_156,26000.0
A31,A31,26000.0
A51,A51,26000.0
118_123,88_128,26000.0
118_123,118_123,26000.0
20_197,A20,26000.0
20_197,20_197,26000.0
0_222,A0,26000.0
0_222,0_222,26000.0
38_195,A38,26000.0
38_195,38_195,26000.0
7_220,A7,26000.0
7_220,7_220,26000.0
99_156,A99,26000.0
99_156,99_156,26000.0
96_227,A96,26000.0
96_227,96_227,26000.0
55_208,A55,26000.0
55_208,55_208,26000.0
A56,A56,26000.0
43_151,43_151,26000.0
54_178,A54,26000.0
54_178,54_178,26000.0
217_229,126_217,26000.0
217_229,217_229,26000.0
