124.0,A89
23.0,91_274
107.0,167_200
37.0,195_262
39.0,145_260
66.0,208_239
65.0,A17
0.0,97_288
62.0,134_211
48.0,250_263
20.0,256_277
51.0,68_247
27.0,239_264
24.0,90_243
47.0,154_249
96.0,38_195
21.0,58_278
77.0,A68
90.0,A47
36.0,20_197
53.0,192_215
44.0,17_225
35.0,219_265
0.0,201_287
84.0,44_189
57.0,175_259
36.0,182_251
54.0,130_238
35.0,A60
49.0,215_234
92.0,A58
24.0,211_266
40.0,105_205
29.0,237_267
51.0,A97
99.0,44_179
51.0,A20
25.0,130_268
38.0,64_112
39.0,A90
41.0,91_269
97.0,88_128
93.0,118_123
46.0,A91
48.0,126_217
47.0,54_178
76.0,86_130
32.0,181_203
97.0,132_175
40.0,242_252
48.0,32_206
0.0,170_284
73.0,169_186
26.0,262_275
0.0,91_282
62.0,43_151
112.0,A32
47.0,126_232
29.0,191_253
37.0,247_273
69.0,170_226
70.0,146_170
84.0,216_223
63.0,3_145
22.0,80_258
108.0,114_137
105.0,A30
84.0,209_236
26.0,189_276
55.0,168_230
0.0,276_285
47.0,27_201
25.0,217_279
93.0,114_122
87.0,196_216
54.0,55_208
58.0,209_244
0.0,263_281
62.0,A56
116.0,110_147
18.0,201_270
32.0,7_220
41.0,20_233
0.0,264_283
47.0,167_219
53.0,225_248
22.0,215_257
24.0,170_271
30.0,59_180
164.0,A99
112.0,126_187
35.0,215_241
0.0,239_286
69.0,A51
36.0,225_255
53.0,96_227
28.0,207_235
0.0,252_280
97.0,A12
0.0,234_289
