from , to, weight, time
A78,78_110,0.001820567667330537,10000.0
A24,A87,0.002419193634649466,10000.0
A51,51_111,0.001820567667330538,10000.0
A51,111_124,0.0014910616402098692,10000.0
A47,47_113,0.0018205676673305371,10000.0
A37,A59,0.0026198815488035995,10000.0
A12,A5,0.002582266600536834,10000.0
A12,105_127,0.001491061640209869,10000.0
A12,12_105,0.0022227283397888284,10000.0
A5,A12,0.002582266600536834,10000.0
A5,12_105,0.002137896457465082,10000.0
51_111,A51,0.999,10000.0
51_111,111_124,0.001491061640209869,10000.0
A99,A22,0.002210123375243301,10000.0
A99,A49,0.0012029628847130243,10000.0
72_130,A77,0.001967772034197863,10000.0
72_130,A72,0.999,10000.0
A77,72_130,0.0011232999775858633,10000.0
A77,A29,0.002010840429896291,10000.0
A77,A72,0.0025048945231357722,10000.0
A80,80_106,0.002222728339788829,10000.0
A55,A34,0.002397093321303185,10000.0
A55,34_135,0.0010713559909397961,10000.0
A66,66_138,0.0012211202275368865,10000.0
107_114,107_122,0.00149106164020987,10000.0
107_114,53_107,0.9990185089714739,10000.0
107_114,A53,0.9990216418110868,10000.0
107_114,53_116,0.999,10000.0
107_114,A84,0.0010482785231689864,10000.0
47_113,A47,0.999,10000.0
45_102,A45,0.999,10000.0
A22,A99,0.002210123375243301,10000.0
107_122,107_114,0.9635705100852144,10000.0
107_122,53_107,0.999018803100428,10000.0
107_122,A53,0.780446813567117,10000.0
107_122,53_116,0.9501248523074715,10000.0
107_122,A84,0.001047231918046051,10000.0
42_126,A43,0.0015786251894314375,10000.0
42_126,A42,0.999,10000.0
A43,42_126,0.0014735971538272833,10000.0
A43,76_139,0.0011689700347817444,10000.0
A43,A76,0.0024837468596232573,10000.0
A43,43_132,0.0012211202275368863,10000.0
A43,A42,0.0014735971538272833,10000.0
111_124,A51,0.999,10000.0
111_124,51_111,0.999,10000.0
A95,128_134,0.0012211202275368867,10000.0
A95,104_128,0.00149106164020987,10000.0
76_139,A43,0.0012771980967486813,10000.0
76_139,A76,0.9990024945112765,10000.0
76_139,43_132,0.0012771980967486813,10000.0
A34,A55,0.002397093321303185,10000.0
A34,34_135,0.0012211202275368867,10000.0
A87,A24,0.002419193634649466,10000.0
A76,A43,0.0024837468596232573,10000.0
A76,76_139,0.0012211202275368865,10000.0
A76,43_132,0.0011689700347817444,10000.0
A29,A77,0.002010840429896291,10000.0
105_127,A12,0.9981664392684075,10000.0
105_127,12_105,0.999,10000.0
36_137,A36,0.999,10000.0
36_137,117_136,0.9989265996428678,10000.0
80_106,A80,0.999,10000.0
34_135,A55,0.0019141216163564819,10000.0
34_135,A34,0.999,10000.0
A36,36_137,0.0012211202275368863,10000.0
A36,117_136,0.0012211202275368865,10000.0
53_107,107_114,0.0018205676673305393,10000.0
53_107,107_122,0.00149106164020987,10000.0
53_107,A53,0.9990007989208951,10000.0
53_107,53_116,0.0018205676673305393,10000.0
53_107,A84,0.0010385852851211574,10000.0
A45,45_102,0.002222728339788829,10000.0
A49,A99,0.0012029628847130243,10000.0
66_138,A66,0.9990282659649025,10000.0
64_123,108_118,0.9931605399874724,10000.0
64_123,118_121,0.9931605399874724,10000.0
64_123,A64,0.999,10000.0
43_132,A43,0.999,10000.0
43_132,76_139,0.0012771980967486813,10000.0
43_132,A76,0.0012771980967486813,10000.0
98_101,A84,0.0015953299382230912,10000.0
98_101,A98,0.999,10000.0
A59,A37,0.0026198815488035995,10000.0
108_118,64_123,0.001464502906281607,10000.0
108_118,118_121,0.0014910616402098694,10000.0
108_118,A64,0.9961445348401273,10000.0
12_105,A12,0.999,10000.0
12_105,A5,0.00250193543108175,10000.0
12_105,105_127,0.0014910616402098692,10000.0
A72,72_130,0.0012211202275368867,10000.0
A72,A77,0.0025048945231357722,10000.0
118_121,64_123,0.9931605399874724,10000.0
118_121,108_118,0.999,10000.0
118_121,A64,0.9931605399874724,10000.0
A53,107_114,0.0018205676673305384,10000.0
A53,107_122,0.001491061640209871,10000.0
A53,53_107,0.002222728339788832,10000.0
A53,53_116,0.0018205676673305389,10000.0
A53,A84,0.0010458728917719321,10000.0
78_110,A78,0.9990012979226224,10000.0
53_116,107_114,0.999,10000.0
53_116,107_122,0.00149106164020987,10000.0
53_116,53_107,0.999,10000.0
53_116,A53,0.999,10000.0
53_116,A84,0.0010481738156542556,10000.0
A84,107_114,0.0010482785231689864,10000.0
A84,107_122,0.001047231918046051,10000.0
A84,53_107,0.0010385852851211574,10000.0
A84,98_101,0.0015953299382230912,10000.0
A84,A53,0.0010458728917719321,10000.0
A84,53_116,0.0010481738156542556,10000.0
A84,A98,0.002548746827504245,10000.0
A98,98_101,0.0022227283397888297,10000.0
A98,A84,0.002548746827504245,10000.0
A42,42_126,0.0014910616402098694,10000.0
A42,A43,0.0014735971538272833,10000.0
117_136,36_137,0.9989265996428678,10000.0
117_136,A36,0.9989265996428678,10000.0
A64,64_123,0.00149106164020987,10000.0
A64,108_118,0.0018205676673305378,10000.0
A64,118_121,0.0014645029062816065,10000.0
A19,A20,0.0027134842302514424,10000.0
128_134,A95,0.9952430731125055,10000.0
128_134,104_128,0.9990004994003098,10000.0
104_128,A95,0.9990007989208951,10000.0
104_128,128_134,0.0012211202275368863,10000.0
A20,A19,0.0027134842302514424,10000.0
