0.0,16_106
14.0,A54
16.0,A49
15.0,A83
14.0,A16
12.0,A82
13.0,A86
17.0,A39
16.0,A62
16.0,A71
0.0,80_108
0.0,89_103
19.0,A94
15.0,A50
10.0,A42
16.0,A97
8.0,A25
14.0,A37
14.0,A51
22.0,A55
15.0,A53
9.0,A88
17.0,A91
16.0,A38
13.0,A68
11.0,A26
16.0,A73
10.0,A22
21.0,A56
14.0,A21
10.0,A40
14.0,A90
16.0,A29
10.0,A15
13.0,A32
16.0,A59
15.0,A11
13.0,A8
17.0,A31
11.0,A43
1.0,A19
13.0,A4
15.0,A46
0.0,7_102
11.0,A79
10.0,A96
20.0,A20
13.0,A47
16.0,A6
16.0,A98
17.0,A14
20.0,A87
10.0,A81
14.0,A27
17.0,A13
0.0,74_101
17.0,A1
12.0,A34
7.0,A78
7.0,A80
14.0,A12
15.0,A35
9.0,A89
0.0,47_104
14.0,A58
13.0,A92
9.0,A0
3.0,A63
12.0,A3
4.0,A5
15.0,A45
20.0,A2
9.0,A33
22.0,A69
13.0,A95
17.0,A10
14.0,A52
15.0,A36
12.0,A64
16.0,A99
16.0,A60
13.0,A24
8.0,A9
13.0,A77
14.0,A48
22.0,A57
12.0,A41
0.0,24_107
12.0,A72
14.0,A23
2.0,A7
11.0,A74
5.0,A66
12.0,A44
16.0,A65
0.0,40_105
16.0,A30
0.0,99_100
15.0,A17
0.0,97_109
