from , to, weight, time
81_166,A81,0.9920124444100762,20000.0
54_179,A54,0.9981293271223017,20000.0
61_181,A61,-0.004857783821011796,20000.0
104_122,11_118,0.981785478263753,20000.0
104_122,A11,0.9826889618801848,20000.0
158_174,31_158,0.9913909420214476,20000.0
A96,96_156,0.9943988554803823,20000.0
139_159,159_182,0.1701236607001229,20000.0
139_159,49_117,0.9812096216544532,20000.0
139_159,117_141,-0.999,20000.0
59_167,A59,0.9721195572519866,20000.0
59_167,167_178,0.9901406745066471,20000.0
59_167,167_188,0.8051685197434262,20000.0
11_118,104_122,0.9981969754373199,20000.0
11_118,A11,0.9980170986379422,20000.0
34_121,121_130,0.9988450924881479,20000.0
A48,48_183,-0.009592640366849802,20000.0
A50,50_187,0.7318890361498975,20000.0
48_183,A48,0.26434640157910977,20000.0
56_185,A56,0.07514511286337774,20000.0
108_113,A76,0.999,20000.0
A19,19_170,0.9825825212635142,20000.0
94_106,A94,1.029520432389429,20000.0
159_182,139_159,-0.01476373215503439,20000.0
159_182,49_117,-0.5457890800884265,20000.0
A59,59_167,0.9900945397307874,20000.0
14_126,126_180,0.06674302790067772,20000.0
63_152,A63,0.9970427902311355,20000.0
56_112,A56,0.975869657043881,20000.0
56_112,112_120,0.997931963211192,20000.0
49_117,139_159,0.98378907711859,20000.0
49_117,159_182,-0.12220995909876145,20000.0
49_117,117_141,0.988744495595715,20000.0
49_117,139_148,0.9759803256023954,20000.0
117_141,139_159,-0.9984312278135778,20000.0
117_141,49_117,0.9966805082800464,20000.0
117_141,139_148,0.7931689530911653,20000.0
A56,56_185,-0.016230769188774988,20000.0
A56,56_112,1.0178984819979144,20000.0
61_155,155_168,0.9912875309875486,20000.0
61_155,A61,0.9817764648759952,20000.0
85_150,A85,0.9847823803812856,20000.0
85_150,150_189,0.9796657130118185,20000.0
149_163,15_149,0.999,20000.0
149_163,A15,0.996817955382996,20000.0
71_162,A71,0.979301768611531,20000.0
38_124,A38,0.9979355228795465,20000.0
A5,5_171,0.990165262652756,20000.0
85_184,A85,0.7289131172570775,20000.0
96_156,A96,0.9889912234136721,20000.0
15_149,149_163,0.9970276011563963,20000.0
15_149,A15,0.993414786609469,20000.0
A38,38_124,0.9938801421931516,20000.0
126_180,14_126,0.4740093235833421,20000.0
A85,85_150,1.012312618364898,20000.0
A85,85_184,0.026817196724042938,20000.0
A54,54_179,0.9921411508798486,20000.0
155_168,61_155,0.9953820693323425,20000.0
155_168,A61,-0.015585215645690254,20000.0
A15,149_163,0.9881705242662842,20000.0
A15,15_149,0.9936670936669104,20000.0
139_148,49_117,0.6296665000924603,20000.0
139_148,117_141,0.944146839303805,20000.0
135_147,A30,0.989872394029325,20000.0
135_147,135_186,-0.004881166412763735,20000.0
5_171,A5,0.9955469015372483,20000.0
A30,135_147,0.996280079224187,20000.0
A30,135_186,0.44861074544647467,20000.0
A71,71_162,0.9938858277245508,20000.0
28_151,A28,0.999,20000.0
A81,81_166,0.9866348666528438,20000.0
167_178,59_167,0.9965505926427058,20000.0
167_178,A59,-0.2608553646177464,20000.0
167_178,167_188,0.8185992104093802,20000.0
A11,104_122,0.9907193371320002,20000.0
A11,11_118,0.9932648155107106,20000.0
135_186,135_147,0.024418692063375474,20000.0
135_186,A30,0.6911177872271147,20000.0
19_170,A19,0.999,20000.0
A61,61_181,-0.023098614280834637,20000.0
A61,61_155,0.9976837290040143,20000.0
A94,94_106,1.0238844383092671,20000.0
A94,94_157,0.999,20000.0
A28,28_151,0.9925717048735401,20000.0
A63,63_152,0.9976245129684496,20000.0
94_157,A94,0.9915502050053575,20000.0
50_187,A50,0.047526281063416165,20000.0
A76,108_113,0.9952548697274712,20000.0
112_120,56_112,0.9882437758794015,20000.0
167_188,59_167,0.1455621648876468,20000.0
167_188,167_178,0.5347289428077444,20000.0
31_158,158_174,0.9951665034102762,20000.0
150_189,85_150,0.4875980652672533,20000.0
121_130,34_121,0.999,20000.0
