59.0,A23
176.0,A76
81.0,15_149
118.0,56_112
108.0,A21
0.0,158_174
92.0,A55
60.0,A85
0.0,19_170
65.0,A44
183.0,A30
97.0,A63
53.0,A26
89.0,34_116
122.0,14_126
50.0,45_154
0.0,113_176
118.0,139_148
0.0,126_177
40.0,59_167
133.0,A61
53.0,129_140
75.0,45_142
66.0,A80
81.0,24_114
208.0,49_117
135.0,104_122
0.0,167_178
69.0,A88
27.0,A92
78.0,84_110
32.0,A33
28.0,A29
80.0,A12
34.0,A54
125.0,61_155
58.0,A71
70.0,2_132
88.0,135_147
67.0,28_151
25.0,A50
136.0,30_135
32.0,A37
94.0,155_168
42.0,69_165
66.0,A56
21.0,A41
30.0,A48
33.0,A19
58.0,A25
96.0,99_102
81.0,A84
61.0,31_158
88.0,A15
48.0,96_156
92.0,112_120
97.0,A38
38.0,A4
84.0,A9
46.0,81_166
155.0,108_113
162.0,117_139
77.0,A28
30.0,A5
31.0,A87
43.0,16_134
130.0,117_141
82.0,121_130
148.0,A11
60.0,A96
61.0,104_160
42.0,148_164
111.0,94_106
32.0,A20
0.0,37_175
55.0,94_157
63.0,A59
116.0,A14
123.0,A94
0.0,80_173
60.0,122_137
59.0,139_159
35.0,A51
56.0,149_163
44.0,71_162
65.0,38_124
171.0,11_118
31.0,A78
0.0,5_171
33.0,A6
41.0,115_123
60.0,A81
68.0,118_153
125.0,34_121
77.0,63_152
51.0,18_109
41.0,85_150
44.0,151_161
0.0,164_172
0.0,54_179
