from , to, weight, time
53_116,A53,0.999,12000.0
53_116,107_114,0.999,12000.0
53_116,107_122,0.0018205676673305395,12000.0
53_116,53_107,0.999,12000.0
53_116,A98,0.001155619990376671,12000.0
53_116,A84,0.0012799326018805184,12000.0
A42,A43,0.0017992507010251163,12000.0
A42,42_126,0.0018205676673305371,12000.0
A99,A22,0.0026981037422138055,12000.0
A99,A49,0.0014688963292079774,12000.0
A63,63_149,0.0012211202275368863,12000.0
12_105,A5,0.0030541487406314416,12000.0
12_105,105_127,0.0018205676673305367,12000.0
12_105,A12,0.999,12000.0
A95,95_146,0.0012211202275368863,12000.0
A95,104_128,0.0018205676673305389,12000.0
A95,128_134,0.0014910616402098703,12000.0
76_139,A43,0.0015595167551938163,12000.0
76_139,43_132,0.0015595167551938163,12000.0
76_139,76_141,0.0012179534583744698,12000.0
76_139,A76,0.999,12000.0
A47,113_140,0.0012211202275368867,12000.0
A47,47_113,0.00222272833978883,12000.0
A43,A42,0.0017992507010251163,12000.0
A43,76_139,0.0014273995753105923,12000.0
A43,42_126,0.0017992507010251163,12000.0
A43,43_132,0.001491061640209869,12000.0
A43,A76,0.0030319578896257256,12000.0
A19,19_145,0.0012211202275368863,12000.0
A19,A20,0.0033122343903486317,12000.0
113_140,A47,0.9606311717582744,12000.0
113_140,47_113,0.999,12000.0
36_137,A36,0.999,12000.0
36_137,117_136,0.999,12000.0
A72,A77,0.0030577589451930465,12000.0
42_126,A42,0.999,12000.0
42_126,A43,0.0019274443200185134,12000.0
A55,34_135,0.001308233811186449,12000.0
A55,A34,0.0029262343385942848,12000.0
A22,A99,0.0026981037422138055,12000.0
A22,22_144,0.0012211202275368863,12000.0
A5,12_105,0.00260997131689515,12000.0
A5,105_127,0.0010776885258851213,12000.0
A5,A12,0.0031521541371169605,12000.0
43_132,76_139,0.0015595167551938163,12000.0
43_132,A43,0.999,12000.0
43_132,76_141,0.001136277076889823,12000.0
43_132,A76,0.0015595167551938163,12000.0
19_145,A19,0.999,12000.0
87_147,A87,0.999,12000.0
A80,80_106,0.002713484230251427,12000.0
A51,51_111,0.002222728339788832,12000.0
A51,111_124,0.0018205676673305367,12000.0
95_146,A95,0.999,12000.0
95_146,104_128,0.9526821968365298,12000.0
95_146,128_134,0.9956495071410504,12000.0
A87,87_147,0.0012211202275368863,12000.0
A87,A24,0.002953198695992226,12000.0
A53,53_116,0.002222728339788835,12000.0
A53,107_114,0.0022227283397888327,12000.0
A53,107_122,0.0018205676673305406,12000.0
A53,53_107,0.002713484230251433,12000.0
A53,A84,0.001277123577496503,12000.0
45_102,A45,0.999,12000.0
76_141,76_139,0.9882893096369273,12000.0
76_141,43_132,0.001205374904273419,12000.0
76_141,A76,0.999,12000.0
A45,45_102,0.0027134842302514264,12000.0
34_135,A55,0.0023368998386523714,12000.0
34_135,A34,0.999004982806165,12000.0
47_113,A47,0.999,12000.0
47_113,113_140,0.0012211202275368865,12000.0
A64,108_118,0.002222728339788832,12000.0
A64,64_123,0.0018205676673305397,12000.0
A64,118_121,0.0017881502939674269,12000.0
108_118,A64,0.9968412357657762,12000.0
108_118,64_123,0.0017881502939674262,12000.0
108_118,118_121,0.0018205676673305378,12000.0
A37,A59,0.0031980438178894756,12000.0
A29,A77,0.002454928709866656,12000.0
104_128,A95,0.999,12000.0
104_128,95_146,0.0012048867489550892,12000.0
104_128,128_134,0.00149106164020987,12000.0
107_114,53_116,0.999,12000.0
107_114,A53,0.999,12000.0
107_114,107_122,0.0018205676673305397,12000.0
107_114,53_107,0.999,12000.0
107_114,A84,0.0012800604313179598,12000.0
107_122,53_116,0.9587934977479916,12000.0
107_122,A53,0.8127955127868994,12000.0
107_122,107_114,0.9699760619780402,12000.0
107_122,53_107,0.999,12000.0
107_122,A84,0.0012787827104941832,12000.0
A59,A37,0.0031980438178894756,12000.0
105_127,12_105,0.999,12000.0
105_127,A5,0.0010776885258851213,12000.0
105_127,A12,0.9984983232723291,12000.0
A20,A19,0.0033122343903486317,12000.0
A76,76_139,0.0014910616402098694,12000.0
A76,A43,0.0030319578896257256,12000.0
A76,43_132,0.0014273995753105923,12000.0
A76,76_141,0.0012211202275368863,12000.0
A24,A87,0.002953198695992226,12000.0
22_144,A22,0.999,12000.0
A12,12_105,0.002713484230251425,12000.0
A12,A5,0.0031521541371169605,12000.0
A12,105_127,0.0018205676673305371,12000.0
A77,A72,0.0030577589451930465,12000.0
A77,A29,0.002454928709866656,12000.0
A49,A99,0.0014688963292079774,12000.0
53_107,53_116,0.0022227283397888353,12000.0
53_107,A53,0.9990003995401839,12000.0
53_107,107_114,0.002222728339788835,12000.0
53_107,107_122,0.0018205676673305397,12000.0
53_107,A84,0.0012682266694404546,12000.0
128_134,A95,0.9961020349743229,12000.0
128_134,95_146,0.0012211202275368863,12000.0
128_134,104_128,0.999,12000.0
