34.0,126_187
32.0,A27
41.0,44_134
65.0,62_169
54.0,114_137
52.0,30_138
77.0,12_132
77.0,136_143
0.0,172_190
46.0,A54
32.0,58_154
0.0,168_193
17.0,A68
37.0,4_155
76.0,A12
51.0,120_160
19.0,121_182
31.0,137_181
43.0,A50
0.0,134_198
46.0,A26
31.0,129_163
35.0,1_188
39.0,128_153
23.0,A0
0.0,159_196
50.0,43_151
92.0,A32
87.0,32_136
87.0,41_126
31.0,A90
58.0,A44
0.0,44_191
35.0,A58
53.0,139_157
46.0,A4
68.0,43_129
40.0,A96
39.0,A55
44.0,141_158
125.0,A99
41.0,A20
26.0,A95
40.0,40_105
84.0,A30
90.0,99_156
48.0,A36
35.0,A59
30.0,141_173
0.0,158_194
83.0,A7
58.0,156_167
53.0,126_176
22.0,53_177
58.0,A47
32.0,A91
34.0,169_186
42.0,15_159
65.0,A51
0.0,38_195
44.0,A97
40.0,A56
86.0,114_122
56.0,1_110
0.0,20_197
62.0,35_114
23.0,146_170
0.0,167_192
54.0,88_128
70.0,126_141
68.0,A43
49.0,32_152
30.0,A60
67.0,A73
52.0,132_175
18.0,59_180
72.0,89_139
25.0,139_185
53.0,86_130
65.0,A80
32.0,175_183
35.0,39_174
84.0,A89
51.0,110_147
41.0,3_145
38.0,117_168
62.0,A38
58.0,19_120
28.0,A31
21.0,A17
54.0,118_123
24.0,64_112
24.0,168_172
35.0,54_178
44.0,73_162
31.0,44_189
53.0,44_179
42.0,149_161
32.0,120_184
0.0,132_199
