from , to, weight, time
A84,53_116,0.0034714103333211704,22000.0
A84,A53,0.003463808426665025,22000.0
A84,84_159,0.0027134842302514338,22000.0
A84,187_195,0.001221120227536887,22000.0
A84,53_107,0.003439730735441956,22000.0
A84,107_114,0.003471756269285532,22000.0
A84,159_187,0.001491061640209871,22000.0
115_164,49_167,0.0014910616402098724,22000.0
115_164,0_115,0.999,22000.0
115_164,A49,0.0014916572646298282,22000.0
17_169,A17,0.9990017966753969,22000.0
17_169,17_198,0.001221120227536887,22000.0
A88,88_189,0.0014910616402098696,22000.0
A17,17_169,0.002222728339788829,22000.0
A17,17_198,0.0012211202275368863,22000.0
54_173,A54,0.999,22000.0
145_166,A19,0.12385648489181757,22000.0
145_166,19_158,0.9941630266884648,22000.0
47_155,A47,0.999,22000.0
A11,A24,0.0013418416992486465,22000.0
143_154,175_190,0.0012211202275368865,22000.0
143_154,68_143,0.999,22000.0
176_191,A59,0.5428084028397095,22000.0
176_191,59_176,0.9990027934345833,22000.0
87_147,A87,0.999,22000.0
177_181,A16,0.9918878942493108,22000.0
A59,176_191,0.0012036839739896184,22000.0
A59,59_176,0.0018205676673305375,22000.0
A42,151_188,0.0014910616402098696,22000.0
A47,47_155,0.0027134842302514277,22000.0
53_116,A84,0.0034714103333211704,22000.0
53_116,A53,0.99900299266707,22000.0
53_116,53_107,0.9990020958076159,22000.0
53_116,107_114,0.9990004994003098,22000.0
111_174,51_111,0.999,22000.0
111_174,A51,0.998055499805515,22000.0
111_174,174_199,0.0012211202275368863,22000.0
118_121,108_118,0.999,22000.0
118_121,64_123,0.9979302241969648,22000.0
118_121,118_170,0.0018167556149968618,22000.0
A19,145_166,0.0021428084849013968,22000.0
A19,19_158,0.0027134842302514303,22000.0
A19,A20,0.008952195412638093,22000.0
A54,54_173,0.0018205676673305371,22000.0
151_188,A42,0.9911424846195849,22000.0
A30,30_186,0.001491061640209869,22000.0
A87,87_147,0.0033122343903486087,22000.0
A87,A24,0.007986704288811243,22000.0
95_146,146_193,0.0012211202275368865,22000.0
19_158,145_166,0.0022227283397888314,22000.0
19_158,A19,0.999,22000.0
19_158,A20,0.0023597272784855903,22000.0
41_197,A41,0.999,22000.0
A45,102_178,0.001820567667330538,22000.0
A45,45_102,0.007341422612462788,22000.0
27_172,A27,0.999,22000.0
77_153,A29,0.002534049649284952,22000.0
51_111,111_174,0.0018205676673305382,22000.0
51_111,A51,0.999,22000.0
51_111,174_199,0.0012211202275368865,22000.0
156_185,139_156,0.9990012979226224,22000.0
A22,22_182,0.0014910616402098694,22000.0
A22,A99,0.0073000021812929874,22000.0
A51,111_174,0.0018203859601150314,22000.0
A51,51_111,0.006018716962651991,22000.0
A51,174_199,0.001221120227536887,22000.0
108_118,118_121,0.004933139263020573,22000.0
108_118,64_123,0.004845567868319474,22000.0
108_118,118_170,0.0018205676673305402,22000.0
1_183,A1,0.999,22000.0
A34,135_194,0.0012211202275368865,22000.0
A34,34_135,0.004042567658282906,22000.0
A1,1_183,0.0014910616402098694,22000.0
175_190,143_154,0.9983381839536002,22000.0
175_190,68_143,0.9950518644589901,22000.0
139_156,156_185,0.0014910616402098694,22000.0
22_182,A22,0.999,22000.0
78_110,A78,0.999,22000.0
12_184,12_179,0.9984201897477313,22000.0
12_184,12_105,0.9980539282578282,22000.0
A53,A84,0.003463808426665025,22000.0
A53,53_116,0.006018716962652018,22000.0
A53,84_159,0.0026403413411807564,22000.0
A53,53_107,0.007341422612462815,22000.0
A53,107_114,0.006018716962652006,22000.0
135_194,A34,0.9943151773280375,22000.0
135_194,34_135,0.999,22000.0
146_193,95_146,0.999,22000.0
84_159,A84,0.9990011981421971,22000.0
84_159,A53,0.0029706544100843693,22000.0
84_159,187_195,0.0012211202275368865,22000.0
84_159,53_107,0.0033896195394245137,22000.0
84_159,159_187,0.0014910616402098692,22000.0
187_195,A84,0.11642508950857068,22000.0
187_195,84_159,0.9857845886858299,22000.0
187_195,159_187,0.999,22000.0
53_107,A84,0.003439730735441956,22000.0
53_107,53_116,0.00601871696265201,22000.0
53_107,A53,0.9990021954984538,22000.0
53_107,84_159,0.002651688517686931,22000.0
53_107,107_114,0.006018716962652011,22000.0
102_178,A45,0.8893271820715813,22000.0
102_178,45_102,0.999,22000.0
A16,177_181,0.0014895736179290008,22000.0
A99,A22,0.0073000021812929874,22000.0
A99,49_167,0.0016758114613725575,22000.0
A99,A49,0.0039826243158444866,22000.0
59_176,176_191,0.0012211202275368865,22000.0
59_176,A59,0.999,22000.0
49_167,115_164,0.0014910616402098724,22000.0
49_167,A99,0.0016758114613725575,22000.0
49_167,0_115,0.0017695069172382373,22000.0
49_167,A49,0.999,22000.0
A29,77_153,0.002484738038693679,22000.0
106_162,80_106,0.9990298180663881,22000.0
