40.0,A38
50.0,A41
27.0,A64
49.0,A44
59.0,78_101
49.0,A84
27.0,A28
69.0,A42
25.0,50_120
54.0,A50
40.0,A26
45.0,A98
50.0,A67
44.0,A35
79.0,A74
27.0,A46
40.0,13_122
39.0,76_106
30.0,A95
35.0,A59
54.0,A27
34.0,89_110
64.0,13_104
0.0,47_136
0.0,10_132
95.0,A40
63.0,39_100
27.0,A55
32.0,A30
67.0,A78
25.0,A43
36.0,A37
29.0,A93
68.0,51_113
45.0,A54
56.0,A32
52.0,88_112
0.0,111_137
53.0,A77
40.0,88_129
33.0,A66
0.0,104_134
0.0,48_133
37.0,A90
46.0,A92
58.0,A80
40.0,A62
71.0,63_108
32.0,86_127
38.0,A4
42.0,A57
42.0,A16
45.0,42_124
45.0,A17
40.0,A49
56.0,A47
48.0,A86
0.0,49_135
40.0,25_117
47.0,A56
52.0,A73
67.0,A65
68.0,A13
48.0,79_107
39.0,A34
32.0,A53
49.0,A97
63.0,A48
36.0,A24
0.0,86_131
33.0,32_128
60.0,A3
69.0,74_119
0.0,16_138
32.0,A0
29.0,A33
67.0,42_116
57.0,48_115
47.0,3_111
0.0,6_130
40.0,A68
62.0,A88
36.0,A99
39.0,A31
37.0,115_126
31.0,9_123
78.0,40_102
30.0,A10
47.0,A52
41.0,A96
47.0,A45
33.0,92_125
47.0,A72
28.0,117_121
49.0,A14
34.0,A22
66.0,A9
44.0,A6
39.0,A91
0.0,121_139
