from , to, time
A89,A89,44000.0
182_251,182_251,44000.0
182_251,251_296,44000.0
207_235,207_235,44000.0
207_235,235_297,44000.0
86_130,86_130,44000.0
86_130,130_311,44000.0
86_130,130_238,44000.0
211_266,211_266,44000.0
191_253,191_253,44000.0
51_300,51_300,44000.0
51_300,300_318,44000.0
51_300,A51,44000.0
251_296,182_251,44000.0
251_296,251_296,44000.0
44_179,44_179,44000.0
44_179,179_306,44000.0
235_297,207_235,44000.0
235_297,235_297,44000.0
A47,A47,44000.0
96_227,96_227,44000.0
264_283,264_283,44000.0
91_282,91_282,44000.0
91_282,A91,44000.0
7_220,7_220,44000.0
196_216,196_216,44000.0
196_216,216_223,44000.0
130_311,86_130,44000.0
130_311,130_311,44000.0
130_311,130_238,44000.0
271_315,271_315,44000.0
271_315,271_303,44000.0
271_315,170_271,44000.0
208_239,208_239,44000.0
300_318,51_300,44000.0
300_318,300_318,44000.0
300_318,A51,44000.0
234_289,234_289,44000.0
146_170,146_170,44000.0
91_274,91_274,44000.0
195_262,195_262,44000.0
195_262,262_275,44000.0
126_187,126_187,44000.0
126_187,126_232,44000.0
110_147,110_147,44000.0
281_316,281_316,44000.0
281_316,263_281,44000.0
281_316,250_263,44000.0
A91,91_282,44000.0
A91,A91,44000.0
225_299,225_299,44000.0
230_313,230_313,44000.0
230_313,168_230,44000.0
132_175,132_175,44000.0
132_175,175_259,44000.0
A51,51_300,44000.0
A51,300_318,44000.0
A51,A51,44000.0
A30,A30,44000.0
58_278,58_278,44000.0
55_208,55_208,44000.0
262_275,195_262,44000.0
262_275,262_275,44000.0
68_247,68_247,44000.0
68_247,A68,44000.0
126_217,126_217,44000.0
271_303,271_315,44000.0
271_303,271_303,44000.0
271_303,170_271,44000.0
179_306,44_179,44000.0
179_306,179_306,44000.0
130_238,86_130,44000.0
130_238,130_311,44000.0
130_238,130_238,44000.0
3_145,3_145,44000.0
3_145,145_304,44000.0
263_281,281_316,44000.0
263_281,263_281,44000.0
263_281,250_263,44000.0
242_252,242_252,44000.0
226_294,226_294,44000.0
38_195,38_195,44000.0
170_305,170_305,44000.0
217_279,217_279,44000.0
90_243,90_243,44000.0
54_178,54_178,44000.0
97_293,97_293,44000.0
250_263,281_316,44000.0
250_263,263_281,44000.0
250_263,250_263,44000.0
239_264,239_264,44000.0
154_249,154_249,44000.0
A20,A20,44000.0
A20,20_314,44000.0
A20,20_197,44000.0
258_317,258_317,44000.0
258_317,80_258,44000.0
236_310,236_310,44000.0
236_310,209_236,44000.0
A97,A97,44000.0
A97,97_288,44000.0
80_258,258_317,44000.0
80_258,80_258,44000.0
20_314,A20,44000.0
20_314,20_314,44000.0
20_314,20_197,44000.0
189_276,189_276,44000.0
170_271,271_315,44000.0
170_271,271_303,44000.0
170_271,170_271,44000.0
130_268,130_268,44000.0
237_267,237_267,44000.0
105_205,105_205,44000.0
170_226,170_226,44000.0
A68,68_247,44000.0
A68,A68,44000.0
20_197,A20,44000.0
20_197,20_314,44000.0
20_197,20_197,44000.0
270_312,270_312,44000.0
270_312,201_270,44000.0
A99,A99,44000.0
A99,99_302,44000.0
99_302,A99,44000.0
99_302,99_302,44000.0
97_288,A97,44000.0
97_288,97_288,44000.0
20_233,20_233,44000.0
192_215,192_215,44000.0
256_277,256_277,44000.0
225_248,225_248,44000.0
219_265,219_265,44000.0
219_265,219_301,44000.0
219_265,167_219,44000.0
201_270,270_312,44000.0
201_270,201_270,44000.0
A32,A32,44000.0
126_232,126_187,44000.0
126_232,126_232,44000.0
280_292,280_292,44000.0
280_292,292_319,44000.0
239_286,239_286,44000.0
59_180,59_180,44000.0
A17,A17,44000.0
225_255,225_255,44000.0
43_151,43_151,44000.0
A56,A56,44000.0
145_304,3_145,44000.0
145_304,145_304,44000.0
209_236,236_310,44000.0
209_236,209_236,44000.0
175_259,132_175,44000.0
175_259,175_259,44000.0
64_112,64_112,44000.0
215_257,215_257,44000.0
167_200,167_200,44000.0
297_308,297_308,44000.0
219_301,219_265,44000.0
219_301,219_301,44000.0
219_301,167_219,44000.0
168_230,230_313,44000.0
168_230,168_230,44000.0
167_219,219_265,44000.0
167_219,219_301,44000.0
167_219,167_219,44000.0
44_189,44_189,44000.0
216_223,196_216,44000.0
216_223,216_223,44000.0
292_319,280_292,44000.0
292_319,292_319,44000.0
