23.0,A58
41.0,A15
23.0,3_145
32.0,30_138
0.0,32_152
34.0,A62
0.0,139_157
43.0,A1
44.0,32_136
62.0,A30
69.0,A7
42.0,A97
48.0,A92
39.0,114_137
51.0,47_104
0.0,128_153
52.0,A32
19.0,A6
43.0,43_129
53.0,A47
26.0,100_148
35.0,A59
54.0,114_122
30.0,A4
40.0,A20
33.0,40_105
0.0,91_150
34.0,A24
0.0,99_156
0.0,4_155
69.0,A35
41.0,41_126
49.0,7_135
23.0,19_120
37.0,A44
46.0,35_114
52.0,A80
36.0,A96
0.0,58_154
68.0,7_102
57.0,A99
19.0,A26
48.0,A89
17.0,A78
24.0,A31
36.0,A3
53.0,A74
18.0,A54
56.0,A38
29.0,A87
21.0,A17
33.0,A50
21.0,121_144
19.0,126_141
50.0,A51
16.0,A68
41.0,118_123
34.0,A73
30.0,73_117
68.0,A39
44.0,A86
28.0,45_124
48.0,74_101
36.0,A12
33.0,A56
41.0,A43
40.0,A22
36.0,A55
20.0,A33
37.0,A42
48.0,88_118
0.0,141_158
26.0,88_128
38.0,1_110
30.0,A60
19.0,A0
22.0,64_112
24.0,A19
29.0,A27
25.0,132_149
28.0,110_147
40.0,A36
29.0,12_132
19.0,A53
45.0,89_139
28.0,A52
55.0,99_100
18.0,A91
26.0,A95
35.0,133_146
47.0,A41
0.0,43_151
22.0,136_143
40.0,86_130
46.0,74_119
19.0,A49
45.0,39_121
26.0,A90
29.0,44_134
0.0,15_159
