from , to, time
A44,A44,6000.0
A41,A41,6000.0
A41,41_126,6000.0
A78,A78,6000.0
A95,A95,6000.0
A42,A42,6000.0
39_121,39_121,6000.0
39_121,A39,6000.0
A77,A77,6000.0
111_127,111_127,6000.0
111_127,8_111,6000.0
A15,A15,6000.0
A74,A74,6000.0
89_103,89_103,6000.0
89_103,A89,6000.0
41_126,A41,6000.0
41_126,41_126,6000.0
A7,A7,6000.0
A7,7_102,6000.0
A81,A81,6000.0
A22,A22,6000.0
A19,A19,6000.0
A19,19_120,6000.0
A4,A4,6000.0
A13,A13,6000.0
A58,A58,6000.0
A50,A50,6000.0
A55,A55,6000.0
118_123,118_123,6000.0
118_123,A88,6000.0
118_123,88_128,6000.0
118_123,88_118,6000.0
A62,A62,6000.0
A16,A16,6000.0
A39,39_121,6000.0
A39,A39,6000.0
A52,A52,6000.0
A88,118_123,6000.0
A88,A88,6000.0
A88,88_128,6000.0
A88,88_118,6000.0
A34,A34,6000.0
74_119,74_119,6000.0
A38,A38,6000.0
A53,A53,6000.0
A56,A56,6000.0
A6,A6,6000.0
47_104,47_104,6000.0
A91,A91,6000.0
A17,A17,6000.0
A36,A36,6000.0
8_111,111_127,6000.0
8_111,8_111,6000.0
80_125,80_125,6000.0
80_125,A80,6000.0
80_125,80_108,6000.0
A45,A45,6000.0
A45,45_124,6000.0
A51,A51,6000.0
A96,A96,6000.0
A65,A65,6000.0
A65,65_115,6000.0
A92,A92,6000.0
A49,A49,6000.0
A89,89_103,6000.0
A89,A89,6000.0
A3,A3,6000.0
A73,A73,6000.0
A73,73_117,6000.0
A79,A79,6000.0
A12,A12,6000.0
A35,A35,6000.0
A35,35_114,6000.0
A35,114_122,6000.0
A86,A86,6000.0
1_110,1_110,6000.0
1_110,A1,6000.0
A97,A97,6000.0
74_101,74_101,6000.0
A0,A0,6000.0
A8,A8,6000.0
A43,A43,6000.0
A43,43_129,6000.0
A47,A47,6000.0
A68,A68,6000.0
35_114,A35,6000.0
35_114,35_114,6000.0
35_114,114_122,6000.0
A10,A10,6000.0
A66,A66,6000.0
A21,A21,6000.0
A30,A30,6000.0
A71,A71,6000.0
A32,A32,6000.0
A60,A60,6000.0
A57,A57,6000.0
99_100,99_100,6000.0
99_100,A99,6000.0
A80,80_125,6000.0
A80,A80,6000.0
A80,80_108,6000.0
A40,A40,6000.0
A40,40_105,6000.0
64_112,64_112,6000.0
45_124,A45,6000.0
45_124,45_124,6000.0
A69,A69,6000.0
A27,A27,6000.0
73_117,A73,6000.0
73_117,73_117,6000.0
19_120,A19,6000.0
19_120,19_120,6000.0
A20,A20,6000.0
A59,A59,6000.0
88_128,118_123,6000.0
88_128,A88,6000.0
88_128,88_128,6000.0
88_128,88_118,6000.0
A9,A9,6000.0
A33,A33,6000.0
A1,1_110,6000.0
A1,A1,6000.0
40_105,A40,6000.0
40_105,40_105,6000.0
A46,A46,6000.0
A54,A54,6000.0
A87,A87,6000.0
65_115,A65,6000.0
65_115,65_115,6000.0
A90,A90,6000.0
A99,99_100,6000.0
A99,A99,6000.0
7_102,A7,6000.0
7_102,7_102,6000.0
A31,A31,6000.0
114_122,A35,6000.0
114_122,35_114,6000.0
114_122,114_122,6000.0
88_118,118_123,6000.0
88_118,A88,6000.0
88_118,88_128,6000.0
88_118,88_118,6000.0
A5,A5,6000.0
A26,A26,6000.0
A24,A24,6000.0
80_108,80_125,6000.0
80_108,A80,6000.0
80_108,80_108,6000.0
43_129,A43,6000.0
43_129,43_129,6000.0
