23.0,A66
34.0,A30
12.0,88_128
46.0,A99
32.0,A62
28.0,A50
21.0,A60
27.0,A27
50.0,A8
15.0,118_123
17.0,A86
33.0,35_114
24.0,A31
48.0,7_102
0.0,60_131
35.0,A22
19.0,A53
27.0,A15
0.0,86_130
51.0,A7
18.0,A54
26.0,A52
40.0,A47
0.0,32_136
26.0,A4
0.0,114_137
5.0,A19
29.0,A43
28.0,A57
14.0,45_124
25.0,41_126
34.0,88_118
22.0,A12
31.0,40_105
29.0,A87
32.0,A65
36.0,A41
39.0,80_108
30.0,A73
36.0,A36
36.0,47_104
34.0,A88
0.0,30_138
19.0,A6
15.0,A78
47.0,A38
25.0,A59
39.0,A89
27.0,A71
27.0,A32
0.0,100_133
24.0,A42
19.0,A49
0.0,44_134
42.0,A80
29.0,111_127
33.0,A56
20.0,64_112
21.0,A17
53.0,A35
34.0,A24
41.0,89_103
36.0,99_100
39.0,A1
23.0,39_121
16.0,A68
36.0,A51
34.0,A96
41.0,A97
32.0,A34
26.0,A77
25.0,A46
35.0,A74
18.0,A91
28.0,74_119
29.0,1_110
21.0,A58
40.0,A39
19.0,A26
0.0,7_135
29.0,43_129
36.0,74_101
16.0,A79
37.0,114_122
32.0,A92
29.0,A44
14.0,A5
19.0,A0
22.0,A95
23.0,A90
27.0,73_117
20.0,A3
18.0,A33
38.0,A20
20.0,A81
34.0,A55
5.0,19_120
30.0,A10
0.0,12_132
0.0,89_139
