from , to, weight, time
99_102,A99,0.9987350169641152,6000.0
A55,55_101,0.9961675514513045,6000.0
31_105,A31,0.9961124065304294,6000.0
24_107,A24,0.996307309948838,6000.0
24_107,24_114,9.420634692228536E-4,6000.0
11_104,11_118,0.726916206284076,6000.0
11_104,A11,0.9926000749222982,6000.0
A21,21_119,0.09949322452886068,6000.0
49_117,A49,0.5225089750592731,6000.0
A94,94_106,2.8933675794881293E-4,6000.0
84_110,A84,0.2254697898123877,6000.0
11_118,11_104,0.004166312541271436,6000.0
11_118,A11,0.2418734827721465,6000.0
94_106,A94,0.5699922494636132,6000.0
A49,49_117,-0.0016819958016518035,6000.0
21_119,A21,0.7494423694358084,6000.0
108_113,A76,0.11538550467483538,6000.0
108_113,76_108,0.9338995519906431,6000.0
55_101,A55,0.9973429236539791,6000.0
A31,31_105,0.999,6000.0
A99,99_102,0.9922078274413512,6000.0
A76,108_113,0.12467717498054627,6000.0
A76,76_108,0.9970639644040378,6000.0
A34,34_116,0.6967890202071977,6000.0
A56,56_112,0.893083815134241,6000.0
A84,84_110,0.05073415600096914,6000.0
34_116,A34,0.5015571174061688,6000.0
38_115,A38,0.18626293049012252,6000.0
A24,24_107,0.9955571571216546,6000.0
A24,24_114,-0.0280432480093069,6000.0
A38,38_115,0.036418178980842056,6000.0
A11,11_104,0.9946638197638681,6000.0
A11,11_118,0.1398054197332214,6000.0
56_112,A56,0.1899375083914296,6000.0
76_108,108_113,0.02097230418635336,6000.0
76_108,A76,0.980806390097411,6000.0
24_114,24_107,-0.6777860417115975,6000.0
24_114,A24,-0.01052219279172771,6000.0
