from , to, time
A61,A61,8000.0
115_123,115_123,8000.0
115_123,38_115,8000.0
A76,A76,8000.0
A76,108_113,8000.0
121_130,121_130,8000.0
121_130,34_121,8000.0
34_121,121_130,8000.0
34_121,34_121,8000.0
A39,A39,8000.0
A37,A37,8000.0
108_113,A76,8000.0
108_113,108_113,8000.0
A35,A35,8000.0
A81,A81,8000.0
A38,A38,8000.0
A38,38_124,8000.0
A29,A29,8000.0
A69,A69,8000.0
A69,69_138,8000.0
A14,A14,8000.0
A14,14_126,8000.0
A14,14_136,8000.0
A41,A41,8000.0
A56,A56,8000.0
A56,56_127,8000.0
A96,A96,8000.0
A24,A24,8000.0
A24,24_107,8000.0
A46,A46,8000.0
A32,A32,8000.0
A94,A94,8000.0
A20,A20,8000.0
A15,A15,8000.0
56_112,56_112,8000.0
56_112,112_120,8000.0
A21,A21,8000.0
A21,21_119,8000.0
A12,A12,8000.0
A12,12_131,8000.0
A84,A84,8000.0
A84,84_110,8000.0
A65,A65,8000.0
A51,A51,8000.0
A45,A45,8000.0
38_124,A38,8000.0
38_124,38_124,8000.0
A92,A92,8000.0
14_126,A14,8000.0
14_126,14_126,8000.0
14_126,14_136,8000.0
A52,A52,8000.0
A54,A54,8000.0
38_115,115_123,8000.0
38_115,38_115,8000.0
99_102,99_102,8000.0
99_102,A99,8000.0
A78,A78,8000.0
A25,A25,8000.0
A25,25_133,8000.0
A63,A63,8000.0
A5,A5,8000.0
A33,A33,8000.0
A16,A16,8000.0
A16,16_134,8000.0
69_138,A69,8000.0
69_138,69_138,8000.0
122_137,122_137,8000.0
122_137,104_122,8000.0
94_106,94_106,8000.0
21_119,A21,8000.0
21_119,21_119,8000.0
18_109,18_109,8000.0
24_114,24_114,8000.0
A79,A79,8000.0
A26,A26,8000.0
16_134,A16,8000.0
16_134,16_134,8000.0
A90,A90,8000.0
A28,A28,8000.0
A30,A30,8000.0
A30,30_135,8000.0
25_133,A25,8000.0
25_133,25_133,8000.0
104_122,122_137,8000.0
104_122,104_122,8000.0
A0,A0,8000.0
A77,A77,8000.0
34_116,34_116,8000.0
34_116,A34,8000.0
11_118,11_118,8000.0
11_118,A11,8000.0
11_118,11_104,8000.0
A88,A88,8000.0
A85,A85,8000.0
A85,85_125,8000.0
A23,A23,8000.0
A19,A19,8000.0
A80,A80,8000.0
A68,A68,8000.0
56_127,A56,8000.0
56_127,56_127,8000.0
A49,A49,8000.0
A49,49_117,8000.0
A49,117_139,8000.0
30_135,A30,8000.0
30_135,30_135,8000.0
A44,A44,8000.0
12_131,A12,8000.0
12_131,12_131,8000.0
A55,A55,8000.0
31_105,31_105,8000.0
31_105,A31,8000.0
76_108,76_108,8000.0
A34,34_116,8000.0
A34,A34,8000.0
24_107,A24,8000.0
24_107,24_107,8000.0
A11,11_118,8000.0
A11,A11,8000.0
A11,11_104,8000.0
A50,A50,8000.0
112_120,56_112,8000.0
112_120,112_120,8000.0
A59,A59,8000.0
A2,A2,8000.0
A2,2_132,8000.0
A13,A13,8000.0
84_110,A84,8000.0
84_110,84_110,8000.0
A4,A4,8000.0
A99,99_102,8000.0
A99,A99,8000.0
2_132,A2,8000.0
2_132,2_132,8000.0
A48,A48,8000.0
49_117,A49,8000.0
49_117,49_117,8000.0
49_117,117_139,8000.0
30_129,30_129,8000.0
85_125,A85,8000.0
85_125,85_125,8000.0
11_104,11_118,8000.0
11_104,A11,8000.0
11_104,11_104,8000.0
A87,A87,8000.0
A6,A6,8000.0
14_136,A14,8000.0
14_136,14_126,8000.0
14_136,14_136,8000.0
A71,A71,8000.0
A9,A9,8000.0
A75,A75,8000.0
A31,31_105,8000.0
A31,A31,8000.0
117_139,A49,8000.0
117_139,49_117,8000.0
117_139,117_139,8000.0
