from , to, weight, time
70_174,A32,0.007138753469022345,38000.0
70_174,224_239,0.002706727666547944,38000.0
86_272,203_245,0.002336801493942186,38000.0
86_272,139_173,0.0018336923233102926,38000.0
86_272,190_203,0.0038180065105062064,38000.0
86_272,A86,0.999,38000.0
86_272,86_240,0.00318819220713081,38000.0
86_272,240_277,0.00318819220713081,38000.0
92_116,8_145,0.0014134997456463425,38000.0
92_116,216_255,0.0018205676673305408,38000.0
92_116,35_213,0.0015913531314937412,38000.0
92_116,A92,0.999,38000.0
92_116,255_279,0.001160709751810704,38000.0
92_116,116_233,0.002713484230251432,38000.0
92_116,92_273,0.0012211202275368871,38000.0
92_116,116_216,0.00404256765828291,38000.0
A32,70_174,0.007138753469022345,38000.0
A32,224_239,0.0015858022244457566,38000.0
87_231,A87,0.999,38000.0
87_231,87_262,0.0014910616402098694,38000.0
A87,87_231,0.0027134842302514316,38000.0
A87,87_262,0.001491061640209869,38000.0
8_145,92_116,0.0014134997456463425,38000.0
8_145,216_255,0.001726929192248049,38000.0
8_145,A92,0.0018686176235115177,38000.0
8_145,116_233,0.0014132174875132594,38000.0
8_145,116_216,0.0018682446540704578,38000.0
36_119,152_206,0.0012151589237674502,38000.0
36_119,175_220,0.0012143096850525871,38000.0
87_262,87_231,0.9936065180603056,38000.0
87_262,A87,0.999,38000.0
96_249,135_160,0.0015858022244457566,38000.0
96_249,249_256,0.0018205676673305378,38000.0
0_144,144_275,0.0012211202275368863,38000.0
0_144,A0,0.999,38000.0
0_144,61_194,0.003372188549896111,38000.0
253_266,54_253,0.999,38000.0
253_266,A54,0.9445890044538311,38000.0
178_209,246_254,0.0018196593122626948,38000.0
178_209,209_246,0.002222728339788832,38000.0
216_255,92_116,0.731490060270236,38000.0
216_255,8_145,0.00174399444198134,38000.0
216_255,A92,0.7923841451617822,38000.0
216_255,255_279,0.0012211202275368863,38000.0
216_255,116_233,0.851478777474043,38000.0
216_255,92_273,0.0010897037950443069,38000.0
216_255,116_216,0.9990045850960865,38000.0
125_157,120_140,0.006226803071849141,38000.0
125_157,191_218,0.0017176453439050575,38000.0
125_157,140_183,0.0062274218748486765,38000.0
125_157,170_201,0.0017179883000007757,38000.0
A33,191_218,0.0010823273057714014,38000.0
A33,33_278,0.0012211202275368863,38000.0
258_260,184_258,0.9990184109089165,38000.0
258_260,78_184,0.9937306571416628,38000.0
258_260,184_208,0.08791306559425476,38000.0
144_275,0_144,0.9990032914412431,38000.0
144_275,A0,0.999006671303779,38000.0
144_275,61_194,0.0012615363149532097,38000.0
226_265,35_213,0.6892627753792162,38000.0
